,Background,Back,Skin,Clothes,Helmet,Hair,Nose,Mouth,Ears,Eyes,Hat,Legendary,Charity,Rarity score,Token Id
5810,green,none,nude,doctor,blue,none,black,smile,none,regular,captain,None,None,7.029917592657352,5811
5811,turquoise,none,nude,gentleman,turquoise,none,turquoise,wow,none,regular,sherlock,None,None,7.046922583301921,5812
5812,yellow,none,nude,ufo,orange,none,pink,sad,none,regular,cowboy,None,None,8.655238738368498,5813
5813,cream,none,nude,cyclist,light_blue,none,white,smile,none,regular,sailor,None,None,7.1230774561635055,5814
5814,purple,none,nude,martian,red,none,red,smile,none,regular,martian,None,None,6.0282878085352225,5815
5815,red,none,nude,ninja,orange,none,white,wow,regular,wink,none,None,None,1.452866288078372,5816
5816,orange,none,artist,worker,pink,black_short,red,screaming,zombie,vampire,none,None,None,39.27600142593447,5817
5817,turquoise,jetpack,nude,gentleman,white,none,red,party_horn,regular,rogue,none,None,None,18.653200298811768,5818
5818,turquoise,none,nude,drawing_my_life,turquoise,none,blue,smile,none,regular,cowboy,None,None,5.452715540658047,5819
5819,pink,shuriken,nude,ninja,orange,none,white,chewing_gum,regular,vegas_glasses,none,None,None,18.949375698361123,5820
5820,yellow,none,nude,martian,white,none,black,sad,regular,80s_glasses,none,None,None,3.56573392075853,5821
5821,cream,none,black,thriller,silver,blond_short,green,chewing_gum,round,vegas_glasses,none,None,None,34.5547626755734,5822
5822,grey,devil,black,policeman,black,none,pink,small_beard,pointy,big_eyes,none,None,None,32.89907750773578,5823
5823,green,none,nude,worker,purple,none,green,malicious,none,regular,police,None,None,7.52379874918886,5824
5824,orange,none,nude,martian,turquoise,none,green,wow,none,regular,doctor,None,None,6.612147373960041,5825
5825,cream,none,nude,chef,yellow,none,black,confident,regular,yellow_glasses,none,None,None,3.76027453400988,5826
5826,cream,devil,nude,chef,silver,none,green,smoking_pipe,regular,80s_glasses,none,None,None,19.620689775546722,5827
5827,orange,none,nude,worker,white,none,black,smile,pointy,hopeful,none,None,None,4.0794335441032405,5828
5828,purple,black_cape,black,chef,yellow,none,yellow,party_horn,pointy,retro_glasses,none,None,None,30.343688741771036,5829
5829,pink,black_cape,nude,pilot,light_green,none,green,malicious,regular,manga,none,None,None,16.41075899454814,5830
5830,pink,none,nude,ghost,orange,none,red,smile,none,regular,doctor,None,None,5.542918571354586,5831
5831,cream,artist,black,ninja,blue,none,blue,big_smile,pointy,pirate,none,None,None,31.16459520495295,5832
5832,grey,black_cape,nude,mechanic,purple,none,green,wow,small,retro_glasses,none,None,None,15.420653182145452,5833
5833,purple,tennis,nude,plaid_shirt,light_blue,none,red,chewing_gum,pointy,big_eyes,none,None,None,19.86061475071949,5834
5834,turquoise,guitar,artist,mechanic,pink,none,turquoise,big_smile,none,regular,electric,None,None,38.011727920538384,5835
5835,grey,none,nude,astronaut,yellow,blond_short,blue,tongue_out,demon_horns,big_eyes,none,None,None,25.081637956525398,5836
5836,red,none,black,grey_hoodie,cyborg,ginger_short,heart,smile,small,zombie,none,None,None,33.626946747486095,5837
5837,green,none,nude,drawing_my_life,light_blue,none,pink,party_horn,small,80s_glasses,none,None,None,3.244111635188076,5838
5838,turquoise,none,nude,plaid_shirt,blue,none,red,malicious,none,regular,beanie,None,None,7.8850844777094,5839
5839,cream,black_cape,nude,read_or_die,pink,none,green,moustache,pointy,3d_glasses,none,None,None,19.711062267427334,5840
5840,red,black_cape,nude,ghost,dark_green,none,white,moustache,pointy,80s_glasses,none,None,None,19.730748291684787,5841
5841,green,none,nude,read_or_die,turquoise,none,blue,party_horn,regular,retro_glasses,none,None,None,2.4938139914104,5842
5842,green,none,nude,policeman,white,none,pink,malicious,pointy,vegas_glasses,none,None,None,4.505266761445778,5843
5843,purple,none,nude,ghost,light_blue,none,turquoise,malicious,none,regular,spikes,None,None,7.966908770194372,5844
5844,pink,none,artist,cardigan,yellow,black_long,heart,moustache,small,retro_glasses,none,None,None,36.54016266585839,5845
5845,grey,none,black,ghost,turquoise,none,green,beard,pointy,angry,none,None,None,15.663906768391545,5846
5846,red,none,artist,mechanic,white,black_long,blue,malicious,none,regular,spikes,None,None,39.6695341079221,5847
5847,grey,red_cape,nude,cyclist,dark_green,none,red,sad,none,suspicious,sherlock,None,None,28.016720072312566,5848
5848,turquoise,black_cape,nude,read_or_die,turquoise,none,blue,moustache,round,retro_glasses,none,None,None,17.273886935317822,5849
5849,pink,none,nude,plaid_shirt,black,none,white,small_beard,pointy,80s_glasses,none,None,None,6.324832351735093,5850
5850,grey,black_cape,nude,ballet,black,none,turquoise,smile,regular,80s_glasses,none,None,None,16.289441825465868,5851
5851,purple,none,nude,worker,black,none,blue,big_smile,regular,angry,none,None,None,2.4627687948081127,5852
5852,purple,none,nude,policeman,turquoise,none,blue,wow,none,regular,sherlock,None,None,6.279461312065128,5853
5853,pink,black_cape,nude,drawing_my_life,blue,none,green,moustache,none,suspicious,crazy,None,None,27.455264248637075,5854
5854,cream,none,nude,ghost,red,none,white,party_horn,small,yellow_glasses,none,None,None,3.187687067262833,5855
5855,rainbow,none,nude,bling_bling,white,blond_long,green,big_smile,pointy,80s_glasses,none,None,None,24.164967497872475,5856
5856,cream,none,zombie,tattoo,orange,blond_long,booger,smile,emperor,insect,none,None,None,40.77094982049442,5857
5857,purple,none,black,plaid_shirt,light_blue,brown_long,pink,wow,none,cyborg,martian,None,None,41.70944187930426,5858
5858,turquoise,none,black,ufo,dark_green,none,heart,beard,pointy,vampire,none,None,None,19.268646631818346,5859
5859,grey,black_cape,black,chef,black,none,green,chewing_gum,small,80s_glasses,none,None,None,28.944720202214118,5860
5860,grey,black_cape,nude,sailor,light_blue,none,black,party_horn,small,retro_glasses,none,None,None,18.0352785292325,5861
5861,purple,none,nude,gentleman,purple,none,black,wow,none,regular,captain,None,None,7.266996457443195,5862
5862,red,black_cape,black,gentleman,purple,none,blue,walrus,pointy,pirate,none,None,None,30.1407631507894,5863
5863,pink,guitar,artist,thriller,blue,none,green,smoking_pipe,small,retro_glasses,none,None,None,32.46207630667151,5864
5864,yellow,none,nude,cardigan,white,none,green,smoking_pipe,round,80s_glasses,none,None,None,4.527826138205613,5865
5865,yellow,none,nude,doctor,yellow,none,pink,big_smile,none,regular,cowboy,None,None,8.680638447937756,5866
5866,dark_blue,guitar,nude,dollar_sign,light_blue,none,red,smile,emperor,retro_glasses,none,None,None,21.908540817571396,5867
5867,green,none,nude,drawing_my_life,light_blue,none,turquoise,big_smile,small,vegas_glasses,none,None,None,2.5050018535570864,5868
5868,red,none,nude,ghost,yellow,none,turquoise,sad,regular,wink,none,None,None,2.995848141541228,5869
5869,pink,red_cape,nude,gentleman,dark_green,none,yellow,sad,regular,wink,none,None,None,17.59244320963667,5870
5870,purple,red_cape,nude,ghost,dark_green,none,blue,malicious,small,monster,none,None,None,16.57157377380973,5871
5871,orange,none,zombie,plaid_shirt,light_blue,white_long,whiskers,walrus,pointy,vampire,none,None,None,40.56213570847867,5872
5872,cream,none,nude,cyclist,orange,none,red,party_horn,small,80s_glasses,none,None,None,2.671508555448709,5873
5873,purple,red_cape,nude,cardigan,light_blue,none,black,smoking_pipe,round,professor,none,None,None,18.309044390111268,5874
5874,grey,none,nude,martian,white,none,turquoise,sad,none,regular,spikes,None,None,9.899541654972962,5875
5875,grey,artist,nude,read_or_die,pink,none,blue,tongue_out,round,80s_glasses,none,None,None,19.245571779574856,5876
5876,purple,skater,nude,worker,dark_green,none,heart,malicious,pointy,3d_glasses,none,None,None,21.38945192978116,5877
5877,yellow,guitar,nude,dollar_sign,light_green,none,white,party_horn,small,big_eyes,none,None,None,19.096015664083918,5878
5878,grey,none,nude,plaid_shirt,light_blue,none,white,big_smile,none,regular,cowboy,None,None,8.900744613522779,5879
5879,turquoise,none,black,plaid_shirt,light_blue,none,black,malicious,small,manga,none,None,None,13.5793981941046,5880
5880,purple,guitar,black,bling_bling,purple,none,turquoise,malicious,small,retro_glasses,none,None,None,28.07613108502013,5881
5881,yellow,none,black,drawing_my_life,blue,blond_short,red,smoking_pipe,none,cyclop,crazy,None,None,42.0564250410601,5882
5882,red,red_cape,nude,plaid_shirt,light_blue,none,turquoise,wow,small,manga,none,None,None,16.083516284877124,5883
5883,red,none,alien,dollar_sign,pink,ginger_short,white,chewing_gum,none,cyclop,pirate,None,None,49.18849695655408,5884
5884,red,none,nude,black_suit,blue,blond_long,blue,big_smile,zombie,rogue,none,None,None,24.540117784833832,5885
5885,green,red_cape,black,worker,light_green,none,yellow,sad,regular,retro_glasses,none,None,None,28.341084268519328,5886
5886,dark_blue,none,radioactive,ghost,blue,curly,black,party_horn,zombie,angry,none,None,None,41.106432370227765,5887
5887,turquoise,none,nude,doctor,pink,none,black,wow,none,regular,cowboy,None,None,7.39107377984617,5888
5888,turquoise,none,black,policeman,trippy,curly,heart,wow,emperor,hopeful,none,None,None,36.859247868397574,5889
5889,pink,none,white,dollar_sign,purple,blond_long,carrot,wow,none,suspicious,electric,None,None,47.30717302865682,5890
5890,yellow,guitar,black,policeman,white,none,yellow,smile,pointy,pirate,none,None,None,29.655792697888007,5891
5891,yellow,none,artist,ghost,pink,black_long,pink,chewing_gum,none,regular,spikes,None,None,41.52255020475003,5892
5892,red,none,nude,grey_hoodie,light_blue,none,turquoise,smoking_pipe,pointy,retro_glasses,none,None,None,6.121691259819246,5893
5893,purple,none,nude,astronaut,black,black_long,black,smile,regular,monster,none,None,None,20.1991208145888,5894
5894,purple,jetpack,black,dollar_sign,yellow,none,white,wow,pointy,vegas_glasses,none,None,None,30.219884598033552,5895
5895,yellow,guitar,nude,ballet,turquoise,none,heart,tongue_out,round,pirate,none,None,None,21.079085764825184,5896
5896,cream,none,nude,martian,light_blue,none,black,beard,small,wink,none,None,None,3.622034761686489,5897
5897,cream,none,nude,martian,light_green,none,pink,big_smile,none,suspicious,cap,None,None,14.26956134758873,5898
5898,None,None,None,None,None,None,None,None,None,None,None,Item 5899,None,99.86167706444056,5899
5899,turquoise,none,nude,bling_bling,dark_green,none,red,moustache,round,wink,none,None,None,4.714041706198983,5900
5900,artnotes,none,zombie,drawing_my_life,silver,blond_short,pink,vampire,demon_horns,3d_glasses,none,None,None,43.90407163345789,5901
5901,cream,none,nude,mechanic,turquoise,none,red,party_horn,round,vegas_glasses,none,None,None,3.8987509402737506,5902
5902,grey,black_cape,nude,doctor,orange,none,blue,moustache,none,regular,sailor,None,None,22.002425941166855,5903
5903,pink,none,black,bling_bling,turquoise,none,yellow,confident,pointy,angry,none,None,None,16.070096069899943,5904
5904,purple,none,nude,tie_and_dye,black,none,heart,beard,small,monster,none,None,None,6.801369933561567,5905
5905,orange,artist,nude,pilot,light_green,none,red,wow,regular,rogue,none,None,None,17.251466531053914,5906
5906,turquoise,none,nude,cardigan,light_blue,none,blue,malicious,none,regular,worker,None,None,7.2446083745661225,5907
5907,yellow,tennis,cyborg,plaid_shirt,light_blue,none,heart,malicious,round,big_eyes,none,None,None,34.323546254041865,5908
5908,orange,none,nude,plaid_shirt,red,none,turquoise,big_smile,none,regular,doctor,None,None,8.688963480438696,5909
5909,turquoise,tennis,nude,mechanic,purple,none,green,wow,round,3d_glasses,none,None,None,17.02304437653762,5910
5910,orange,none,nude,ninja,black,black_short,whiskers,smoking_pipe,small,vegas_glasses,none,None,None,22.401798916586745,5911
5911,orange,none,nude,read_or_die,turquoise,none,green,smile,none,regular,worker,None,None,6.050584058838398,5912
5912,pink,black_cape,black,cyclist,turquoise,none,pink,big_smile,pointy,manga,none,None,None,29.41877844801476,5913
5913,pink,none,nude,bling_bling,light_blue,none,white,wow,round,angry,none,None,None,3.066621740824892,5914
5914,purple,none,nude,martian,black,none,white,smoking_pipe,small,80s_glasses,none,None,None,3.529053797380318,5915
5915,red,none,nude,ghost,blue,none,turquoise,wow,none,regular,rainbow,None,None,7.662032726067318,5916
5916,cream,none,nude,ghost,turquoise,none,white,wow,none,regular,police,None,None,7.286691557068284,5917
5917,dark_blue,none,black,astronaut,light_green,none,pink,beard,none,cyclop,sherlock,None,None,29.444657392316103,5918
5918,artnotes,none,nude,jersey,yellow,brown_long,whiskers,bubbles,none,cyborg,rainbow,None,None,38.13922890140116,5919
5919,artnotes,none,nude,astronaut,rainbow,blond_short,pig,walrus,zombie,professor,none,None,None,30.773348700445986,5920
5920,cream,none,artist,chef,silver,blond_long,carrot,sad,small,retro_glasses,none,None,None,38.40151545690332,5921
5921,yellow,black_cape,nude,ghost,turquoise,none,white,small_beard,small,monster,none,None,None,17.646215045201856,5922
5922,red,guitar,black,bling_bling,purple,none,pink,big_smile,pointy,manga,none,None,None,30.786619108034095,5923
5923,pink,black_cape,nude,martian,light_green,none,black,party_horn,round,vegas_glasses,none,None,None,17.981849214051426,5924
5924,green,black_cape,nude,sailor,light_green,none,black,big_smile,regular,manga,none,None,None,17.459955202548496,5925
5925,red,none,black,martian,red,ginger_short,white,party_horn,pointy,hopeful,none,None,None,33.344917123304754,5926
5926,orange,tennis,nude,ufo,light_blue,none,blue,walrus,round,rogue,none,None,None,19.341561076379275,5927
5927,orange,none,artist,bling_bling,dark_green,ginger_short,pink,big_smile,round,zombie,none,None,None,37.5584221651904,5928
5928,grey,black_cape,black,worker,light_green,none,red,smoking_pipe,regular,rogue,none,None,None,28.40038108983499,5929
5929,turquoise,none,black,martian,light_green,none,green,chewing_gum,round,manga,none,None,None,15.80789217246252,5930
5930,cream,none,artist,cardigan,pink,ginger_long,yellow,wow,pointy,wink,none,None,None,35.69425590539636,5931
5931,cream,none,nude,bling_bling,turquoise,none,yellow,malicious,regular,yellow_glasses,none,None,None,2.6996266671882587,5932
5932,purple,none,nude,plaid_shirt,white,none,blue,smoking_pipe,none,regular,rainbow,None,None,9.118034778672495,5933
5933,yellow,guitar,nude,gentleman,black,none,yellow,walrus,small,vampire,none,None,None,19.304768839720047,5934
5934,cream,red_cape,nude,plaid_shirt,pink,none,black,walrus,round,hopeful,none,None,None,19.660149999149787,5935
5935,purple,none,black,dollar_sign,purple,blond_short,blue,malicious,round,insect,none,None,None,32.04477056806987,5936
5936,red,none,nude,ufo,yellow,none,yellow,wow,none,regular,rainbow,None,None,8.28276330728022,5937
5937,red,none,nude,worker,white,none,blue,smile,none,regular,sheriff,None,None,7.032867893861185,5938
5938,pink,none,radioactive,worker,rainbow,blond_short,yellow,sad,pointy,wink,none,None,None,38.15915392468664,5939
5939,grey,none,black,policeman,blue,none,yellow,party_horn,none,regular,pirate,None,None,20.974127067761575,5940
5940,pink,none,cyborg,tattoo,blue,ginger_long,whiskers,tongue_out,round,angry,none,None,None,39.11807814782852,5941
5941,pink,none,nude,tattoo,cyborg,black_long,turquoise,party_horn,small,angry,none,None,None,22.717789517070706,5942
5942,turquoise,none,nude,artist_in_me,png,dreadlocks,red,chewing_gum,regular,vr,none,None,None,24.30874319274441,5943
5943,None,None,None,None,None,None,None,None,None,None,None,Item 5944,None,99.86167706444056,5944
5944,pink,tennis,nude,read_or_die,black,none,turquoise,malicious,regular,big_eyes,none,None,None,17.279515355547794,5945
5945,purple,red_cape,nude,chef,blue,none,green,moustache,regular,80s_glasses,none,None,None,16.830954747977476,5946
5946,purple,none,nude,gentleman,turquoise,none,red,malicious,regular,vegas_glasses,none,None,None,1.1481615345407172,5947
5947,green,red_cape,nude,worker,yellow,none,pink,moustache,none,suspicious,captain,None,None,28.324121826851368,5948
5948,purple,none,nude,robot,white,ginger_long,pink,walrus,small_wings,big_eyes,none,None,None,26.565240280336777,5949
5949,grey,black_cape,nude,chef,yellow,none,blue,smile,none,regular,crazy,None,None,20.769648770040718,5950
5950,grey,none,black,ballet,white,black_short,green,moustache,small,pirate,none,None,None,32.662226863677645,5951
5951,red,red_cape,nude,read_or_die,orange,none,white,small_beard,small,hopeful,none,None,None,17.347143077906807,5952
5952,yellow,none,white,ghost,png,blond_short,pink,sad,emperor,yellow_glasses,none,None,None,39.71312198711273,5953
5953,pink,none,nude,read_or_die,light_green,none,black,smile,regular,wink,none,None,None,0.8153172635896554,5954
5954,purple,red_cape,nude,ghost,yellow,none,green,moustache,round,big_eyes,none,None,None,18.145513381616347,5955
5955,purple,none,nude,artist_in_me,red,curly,white,walrus,regular,80s_glasses,none,None,None,21.82659423838574,5956
5956,rainbow,none,artist,chef,rainbow,none,heart,small_beard,small,yellow_glasses,none,None,None,22.80283721829597,5957
5957,cream,none,nude,tie_and_dye,white,black_short,green,bubbles,pointy,insect,none,None,None,25.03650613797714,5958
5958,green,none,white,grey_hoodie,white,blond_short,pig,music,demon_horns,manga,none,None,None,42.933846680443615,5959
5959,cream,tennis,nude,ghost,turquoise,none,turquoise,smoking_pipe,small,80s_glasses,none,None,None,17.285083184708945,5960
5960,yellow,none,nude,doctor,purple,none,blue,malicious,none,regular,rainbow,None,None,7.478689776838185,5961
5961,turquoise,black_cape,nude,thriller,red,none,yellow,smile,regular,rogue,none,None,None,15.990574869333427,5962
5962,pink,none,nude,worker,purple,none,yellow,malicious,regular,vegas_glasses,none,None,None,2.3385789911383315,5963
5963,turquoise,none,black,ufo,yellow,none,turquoise,confident,pointy,hopeful,none,None,None,16.780889237143178,5964
5964,pink,none,nude,mechanic,light_blue,none,yellow,malicious,none,regular,police,None,None,8.361845970503063,5965
5965,orange,none,nude,read_or_die,blue,none,white,tongue_out,regular,retro_glasses,none,None,None,3.904335810913147,5966
5966,turquoise,none,white,drawing_my_life,png,ginger_short,yellow,walrus,none,cyclop,angel,None,None,48.69778671243502,5967
5967,pink,none,black,ballet,yellow,blond_short,white,sad,pointy,manga,none,None,None,33.79044620262871,5968
5968,purple,none,cyborg,dollar_sign,dark_green,dreadlocks,pink,big_smile,pointy,insect,none,None,None,39.40298909096354,5969
5969,grey,none,nude,read_or_die,red,none,turquoise,big_smile,none,regular,sheriff,None,None,8.683464991292704,5970
5970,purple,red_cape,nude,chef,dark_green,none,white,malicious,regular,angry,none,None,None,16.718085645538384,5971
5971,red,none,artist,jersey,dark_green,ginger_long,carrot,malicious,demon_horns,hopeful,none,None,None,41.55765916130493,5972
5972,green,none,artist,read_or_die,light_green,ginger_short,pink,tongue_out,shrek,hopeful,none,None,None,38.95454458413962,5973
5973,purple,black_cape,nude,pilot,pink,none,yellow,sad,pointy,yellow_glasses,none,None,None,19.41196562051677,5974
5974,grey,none,black,dollar_sign,orange,none,turquoise,small_beard,small,3d_glasses,none,None,None,16.205444732144862,5975
5975,pink,none,white,ghost,black,black_short,black,big_smile,round,vampire,none,None,None,36.086247544026435,5976
5976,yellow,skater,nude,cyclist,black,none,blue,walrus,regular,professor,none,None,None,18.438832491491635,5977
5977,yellow,black_cape,black,drawing_my_life,turquoise,none,turquoise,moustache,small,wink,none,None,None,27.407610540846633,5978
5978,red,none,nude,thriller,light_green,black_short,red,smoking_pipe,round,wink,none,None,None,21.08756537270716,5979
5979,turquoise,none,nude,drawing_my_life,light_green,none,green,malicious,none,regular,sherlock,None,None,7.188078926186581,5980
5980,pink,none,nude,martian,turquoise,none,white,wow,none,regular,cowboy,None,None,6.94805772721603,5981
5981,pink,none,nude,chef,orange,none,red,malicious,none,regular,sheriff,None,None,7.205035288234179,5982
5982,yellow,none,nude,cyclist,light_green,none,yellow,confident,none,regular,crazy,None,None,9.386018763834464,5983
5983,yellow,none,nude,chef,orange,none,blue,smile,none,regular,gentleman,None,None,6.036798300422243,5984
5984,grey,red_cape,nude,ballet,white,none,white,confident,regular,angry,none,None,None,18.218544913796375,5985
5985,cream,none,black,grey_hoodie,black,blond_long,carrot,vampire,regular,vampire,none,None,None,36.661448638104154,5986
5986,red,none,nude,drawing_my_life,light_blue,none,red,malicious,none,regular,captain,None,None,7.334866936252449,5987
5987,pink,none,nude,martian,blue,none,white,wow,none,regular,cowboy,None,None,7.410840354000832,5988
5988,pink,none,black,drawing_my_life,purple,none,yellow,smoking_pipe,regular,rogue,none,None,None,14.78100499717055,5989
5989,cream,none,nude,mechanic,orange,none,black,smile,none,regular,sheriff,None,None,7.032809099339787,5990
5990,cream,none,black,cyclist,gold,black_long,turquoise,smoking_pipe,none,cyborg,doctor,None,None,45.01207356728562,5991
5991,pink,tennis,black,ghost,turquoise,none,red,smoking_pipe,regular,hopeful,none,None,None,27.641839602933466,5992
5992,green,black_cape,black,bling_bling,blue,none,black,malicious,regular,big_eyes,none,None,None,27.788393591034925,5993
5993,yellow,none,nude,chef,purple,none,pink,smile,small,yellow_glasses,none,None,None,1.221496396561651,5994
5994,pink,none,nude,policeman,purple,none,white,smile,round,vegas_glasses,none,None,None,2.06516402918152,5995
5995,yellow,none,nude,ghost,pink,none,red,sad,none,suspicious,sailor,None,None,13.16930810420277,5996
5996,cream,none,black,drawing_my_life,turquoise,none,turquoise,beard,bunny,rogue,none,None,None,18.794889145144193,5997
5997,yellow,none,nude,ghost,red,none,pink,wow,none,regular,cook,None,None,7.2923181464544475,5998
5998,cream,none,nude,drawing_my_life,pink,none,green,malicious,none,regular,crazy,None,None,8.18958675555612,5999
5999,green,red_cape,nude,ballet,purple,none,black,malicious,small,80s_glasses,none,None,None,16.41630396676096,6000
6000,pink,none,nude,worker,red,none,turquoise,smile,none,regular,police,None,None,6.922729152392328,6001
6001,orange,none,nude,chef,blue,none,blue,smoking_pipe,none,regular,cap,None,None,9.140536819529222,6002
6002,turquoise,artist,black,ballet,orange,none,whiskers,tongue_out,small,80s_glasses,none,None,None,30.738679264435547,6003
6003,pink,none,nude,cyclist,black,none,black,sad,small,retro_glasses,none,None,None,3.6757398271938393,6004
6004,turquoise,none,nude,leather_jacket,orange,black_short,black,screaming,regular,angry,none,None,None,21.180581550728334,6005
6005,yellow,none,cyborg,cardigan,pink,blond_short,red,bubbles,pointy,wink,none,None,None,37.327220260984014,6006
6006,purple,red_cape,black,doctor,turquoise,none,blue,smile,small,80s_glasses,none,None,None,24.790424191349267,6007
6007,yellow,none,artist,mechanic,yellow,ginger_long,red,rabbit,round,big_eyes,none,None,None,36.757523162400666,6008
6008,red,none,artist,plaid_shirt,gold,brown_long,yellow,wow,demon_horns,professor,none,None,None,39.180206952677466,6009
6009,cream,none,black,cardigan,orange,none,green,beard,round,manga,none,None,None,15.700586530484257,6010
6010,green,artist,nude,gentleman,black,none,white,smoking_pipe,pointy,yellow_glasses,none,None,None,20.19900073977759,6011
6011,orange,none,nude,gentleman,light_green,none,blue,smile,none,regular,sherlock,None,None,6.629254731353705,6012
6012,dark_blue,none,radioactive,tattoo,rainbow,blond_short,booger,sad,round,vr,none,None,None,43.52048417300491,6013
6013,red,none,artist,tie_and_dye,white,black_long,carrot,bubbles,small,80s_glasses,none,None,None,39.148887537843216,6014
6014,turquoise,black_cape,nude,pilot,orange,none,green,tongue_out,small,pirate,none,None,None,17.11029678990551,6015
6015,purple,none,nude,policeman,red,none,blue,wow,none,regular,sherlock,None,None,6.42333205163585,6016
6016,pink,none,artist,cardigan,light_blue,black_long,black,wow,zombie,80s_glasses,none,None,None,36.56857465011703,6017
6017,purple,none,black,drawing_my_life,png,black_long,green,sad,round,angry,none,None,None,33.07700716245312,6018
6018,orange,none,artist,astronaut,black,black_short,white,smoking_pipe,pointy,vampire,none,None,None,38.21552117355413,6019
6019,green,none,nude,chef,light_blue,none,yellow,big_smile,none,regular,sheriff,None,None,8.866908089816814,6020
6020,grey,none,nude,mechanic,light_green,none,black,wow,none,regular,captain,None,None,7.969596691285316,6021
6021,cream,guitar,black,martian,dark_green,none,heart,moustache,regular,80s_glasses,none,None,None,31.339266630904135,6022
6022,orange,none,alien,robot,pink,curly,blue,walrus,pointy,vr,none,None,None,39.92202171190597,6023
6023,green,none,nude,chef,orange,none,red,smile,none,regular,doctor,None,None,5.836421306895189,6024
6024,purple,red_cape,nude,cyclist,white,none,pink,sad,round,vegas_glasses,none,None,None,18.28637761669352,6025
6025,grey,none,black,ufo,red,none,turquoise,confident,pointy,monster,none,None,None,17.235052860523524,6026
6026,pink,none,nude,sailor,red,ginger_short,red,big_smile,round,big_eyes,none,None,None,21.225924167404674,6027
6027,red,black_cape,nude,cyclist,light_green,none,yellow,rabbit,small,hopeful,none,None,None,18.210235451322642,6028
6028,purple,none,nude,doctor,blue,none,green,smile,none,regular,cook,None,None,6.5107310646969205,6029
6029,pink,none,nude,ghost,orange,none,black,wow,none,regular,worker,None,None,6.663108663842319,6030
6030,orange,none,black,thriller,red,none,turquoise,confident,round,angry,none,None,None,16.09548852665519,6031
6031,purple,none,black,doctor,pink,blond_long,black,smile,small,yellow_glasses,none,None,None,29.34561736454721,6032
6032,green,none,nude,ghost,blue,none,red,smile,none,regular,captain,None,None,6.299222825572937,6033
6033,purple,artist,nude,policeman,turquoise,none,green,confident,regular,hopeful,none,None,None,17.256979203949204,6034
6034,green,none,black,martian,white,ginger_short,blue,smoking_pipe,small,insect,none,None,None,32.010776960728755,6035
6035,None,None,None,None,None,None,None,None,None,None,None,Item 6036,None,99.86167706444056,6036
6036,green,none,nude,plaid_shirt,red,none,turquoise,wow,small,vegas_glasses,none,None,None,1.6644086333637966,6037
6037,turquoise,none,nude,gentleman,light_blue,none,red,wow,none,regular,cowboy,None,None,6.556055584315991,6038
6038,cream,none,nude,doctor,black,brown_long,turquoise,sad,pointy,zombie,none,None,None,23.871602671110008,6039
6039,purple,black_cape,nude,thriller,red,none,turquoise,small_beard,small,yellow_glasses,none,None,None,17.84917290120464,6040
6040,grey,none,cyborg,gentleman,light_blue,blond_long,turquoise,sad,round,80s_glasses,none,None,None,36.75745532786795,6041
6041,red,none,zombie,robot,turquoise,none,white,beard,pointy,rogue,none,None,None,21.88061271577235,6042
6042,cream,none,artist,dollar_sign,cyborg,black_long,heart,smile,pointy,retro_glasses,none,None,None,38.47796741433317,6043
6043,purple,skater,nude,dollar_sign,light_green,none,green,party_horn,pointy,professor,none,None,None,20.34295819612102,6044
6044,turquoise,red_cape,nude,cyclist,pink,none,heart,wow,round,hopeful,none,None,None,18.266881714805113,6045
6045,turquoise,none,nude,cardigan,pink,none,turquoise,smoking_pipe,none,regular,spikes,None,None,9.580701996619572,6046
6046,green,none,nude,ufo,turquoise,none,pink,rabbit,pointy,manga,none,None,None,6.124587479982846,6047
6047,orange,red_cape,nude,martian,purple,none,turquoise,smile,round,hopeful,none,None,None,16.563200086781336,6048
6048,cream,angel_wings,nude,pilot,pink,none,pink,small_beard,regular,wink,none,None,None,19.978772681975983,6049
6049,red,none,nude,cyclist,red,none,black,wow,regular,retro_glasses,none,None,None,1.7660760797348691,6050
6050,red,none,white,astronaut,white,brown_long,pink,vampire,round,zombie,none,None,None,39.85699672145479,6051
6051,orange,none,nude,read_or_die,pink,none,red,big_smile,regular,80s_glasses,none,None,None,2.6771859593908296,6052
6052,cream,black_cape,nude,ufo,blue,none,black,party_horn,small,manga,none,None,None,17.984545867659754,6053
6053,purple,none,black,martian,black,dreadlocks,pig,screaming,demon_horns,vr,none,None,None,39.5694289961476,6054
6054,grey,none,nude,grey_hoodie,yellow,none,blue,rabbit,round,3d_glasses,none,None,None,6.302297287551352,6055
6055,orange,none,nude,doctor,pink,none,red,smile,small,wink,none,None,None,0.8209108447149872,6056
6056,grey,none,nude,worker,pink,none,turquoise,sad,regular,manga,none,None,None,4.2963923688835175,6057
6057,grey,none,nude,ufo,pink,none,yellow,party_horn,round,professor,none,None,None,5.848000846967037,6058
6058,turquoise,guitar,nude,ufo,blue,none,black,malicious,none,regular,sailor,None,None,22.45373109394882,6059
6059,rainbow,none,black,bling_bling,trippy,black_long,yellow,wow,small,insect,none,None,None,35.008933190027996,6060
6060,turquoise,red_cape,black,policeman,light_blue,none,whiskers,smoking_pipe,round,vampire,none,None,None,31.096846328733776,6061
6061,pink,none,black,artist_in_me,turquoise,dreadlocks,turquoise,smoking_pipe,emperor,professor,none,None,None,36.492504666894106,6062
