,???,Chroma,Biome,Zone,Mode,Y Coordinate,X Coordinate,Level,Rarity score,Token Id
8341,30609,Flow,37,[NEON],Terrain,2,24,10,11.822523814977028,8341
8342,46761,Flow,44,Alto,Terrain,12,9,17,12.812642485084272,8342
8343,36174,Pulse,51,Hypermage,Terrain,3,16,13,19.425207775622194,8343
8344,35479,Flow,1,Dynacrypts,Terrain,13,38,13,4.783179453321111,8344
8345,47738,Flow,56,[BOSS],Terrain,8,30,11,11.438437457914453,8345
8346,50412,Flow,44,[BLOOD],Terrain,9,13,11,9.76405165022856,8346
8347,27051,Hyper,7,Intro Forest,Terrain,1,16,7,43.12893653105757,8347
8348,41712,Pulse,64,Nightrose,Terrain,10,32,13,22.011700888331305,8348
8349,45207,Pulse,48,Kairo,Terrain,4,4,2,31.847416162705766,8349
8350,38628,Flow,17,[MOON],Terrain,18,29,10,12.686650901881716,8350
8351,44840,Flow,28,Ouallada,Terraform,20,13,16,68.14456002999766,8351
8352,25341,Hyper,28,Hypermage,Terrain,45,16,13,33.119297287370394,8352
8353,21211,Flow,60,Hypermage,Terrain,16,1,13,1.6743785430551545,8353
8354,25298,Flow,37,Palace,Terrain,1,8,12,14.71506647382366,8354
8355,39367,Flow,68,Greysunn,Terrain,8,5,16,13.448856137689727,8355
8356,14589,Pulse,2,Bubble,Terrain,4,20,6,32.03341254098466,8356
8357,23489,Flow,9,[DARK],Terrain,20,2,11,10.964323632074704,8357
8358,41574,Flow,46,[NEON],Terrain,12,21,10,10.49024432337491,8358
8359,26916,Pulse,48,Intro Forest,Terrain,6,15,7,30.62319736802837,8359
8360,32866,Flow,47,[BLOOD],Terrain,22,6,11,10.01010912911861,8360
8361,50305,Flow,46,Intro Forest,Terrain,8,23,7,12.788696884682743,8361
8362,49259,Pulse,47,Riso,Terrain,16,1,14,20.901535697590255,8362
8363,48940,Flow,83,Royal,Terrain,0,14,5,15.219192685316232,8363
8364,53030,Flow,62,[DARK],Terrain,2,0,11,10.022148842010878,8364
8365,48126,Flow,41,Bubble,Terrain,11,2,6,13.430881646742701,8365
8366,39069,Flow,89,Kairo,Terrain,0,0,2,14.58905672105999,8366
8367,53765,Flow,59,Exduo,Terrain,25,35,14,5.31119373625595,8367
8368,26045,Flow,46,[WEN],Terrain,2,9,11,9.602071116835702,8368
8369,50478,Flow,86,Alto,Terrain,7,0,19,14.619076978801864,8369
8370,25455,Pulse,8,Holo,Terrain,36,27,14,22.07153249705581,8370
8371,34478,Flow,24,Riso,Terrain,15,2,14,3.018789791423636,8371
8372,37064,Flow,38,Treasure,Terrain,9,2,16,13.136784005732128,8372
8373,41454,Flow,5,[HOME],Terrain,3,8,11,10.880341151384364,8373
8374,36325,Flow,66,Kippsun,Terrain,23,9,8,14.066985087352734,8374
8375,33379,Pulse,33,[HYCA],Terrain,19,9,10,29.314964600901295,8375
8376,36809,Flow,39,Nightrose,Terrain,14,23,13,3.150779132142055,8376
8377,40494,Flow,72,[MENU],Terrain,27,11,11,11.318384281286228,8377
8378,36306,Pulse,42,Riso,Terrain,23,38,14,23.331935219942437,8378
8379,52909,Flow,0,Dynacrypts,Terrain,37,37,13,6.193428533210367,8379
8380,41782,Pulse,52,[BLOOD],Terrain,24,6,11,29.170932519030423,8380
8381,20829,Pulse,37,Radiant,Terrain,13,34,14,24.29223406881284,8381
8382,45458,Flow,35,Arc,Terrain,15,31,13,3.606880319019237,8382
8383,53796,Flow,51,Kippsun,Terrain,6,6,8,12.596679145055333,8383
8384,33845,Pulse,45,[DARK],Terrain,29,18,11,29.819048423688415,8384
8385,48545,Flow,1,Palace,Terrain,0,1,12,14.535051501162426,8385
8386,42317,Pulse,12,[MOON],Terrain,16,14,10,29.747035410882276,8386
8387,52401,Pulse,26,Holo,Daydream,7,45,14,75.23029896347222,8387
8388,46651,Flow,61,Uwo,Terrain,12,14,16,13.47887094545332,8388
8389,38079,Flow,52,Greysunn,Terrain,22,15,16,13.418860100401083,8389
8390,45242,Pulse,6,Aria,Terrain,2,12,9,33.43766326322955,8390
8391,25189,Flow,66,Ender,Terrain,14,20,6,13.526851762522337,8391
8392,44870,Flow,67,[WEN],Terrain,19,22,11,11.750496267150268,8392
8393,52641,Pulse,43,Holo,Terrain,8,19,14,19.1190159232454,8393
8394,37645,Flow,52,[MENU],Terrain,31,8,11,11.150354523697759,8394
8395,22942,Pulse,66,[CUR2],Terrain,24,10,10,30.293134395843335,8395
8396,27180,Flow,63,Bubble,Terrain,21,6,6,13.71892461541183,8396
8397,47649,Flow,55,Exduo,Terrain,36,17,14,4.399023457661663,8397
8398,53978,Pulse,7,Mirage,Terrain,17,37,14,23.518023032019325,8398
8399,46426,Flow,35,Blushing,Terrain,17,17,15,14.343041631137169,8399
8400,52801,Pulse,35,Uwo,Terrain,1,7,16,31.433355569707473,8400
8401,41964,Hyper,23,Alto,Terrain,9,2,17,43.18287695972114,8401
8402,52711,Hyper,54,Mt Zuka,Terrain,20,15,7,42.9068997387882,8402
8403,40926,Pulse,2,Alto,Terrain,1,2,19,32.54353287087147,8403
8404,49613,Flow,84,Kairo,Terrain,1,2,1,14.775124551541099,8404
8405,52163,Pulse,9,Holo,Terrain,17,12,14,19.959210129200496,8405
8406,53246,Flow,43,Radiant,Terrain,28,0,14,4.687208730475829,8406
8407,41547,Flow,45,Kairo,Terrain,3,2,2,13.568873584355604,8407
8408,34188,Pulse,89,Dhampir,Terrain,13,15,9,33.94174890459582,8408
8409,50778,Pulse,54,Greysunn,Terrain,16,9,16,31.739387562642683,8409
8410,36193,Flow,54,Nightrose,Daydream,19,31,13,57.88339230042355,8410
8411,39622,Flow,21,Nightrose,Terrain,0,22,13,2.9347540223330566,8411
8412,53208,Flow,75,Arc,Terrain,36,35,13,5.827280334255292,8412
8413,43831,Hyper,43,Hypermage,Terrain,14,11,13,30.544937739535627,8413
8414,42720,Flow,38,[CUR2],Terrain,27,23,10,12.080538046880474,8414
8415,32973,Pulse,38,Mecha,Terrain,21,29,13,22.67788271694898,8415
8416,53303,Flow,58,Nightrose,Terrain,31,15,13,3.102733518472575,8416
8417,31192,Pulse,21,Mecha,Terrain,6,25,13,22.347818535999128,8417
8418,39752,Pulse,5,Valeria,Terrain,44,40,13,25.600475916793787,8418
8419,47855,Pulse,17,[CUR2],Terrain,17,26,10,31.037267046199883,8419
8420,51631,Pulse,60,Exduo,Terrain,40,21,14,23.091908799613574,8420
8421,48518,Hyper,0,Ouallada,Terrain,19,22,16,44.07707214187344,8421
8422,44069,Pulse,84,Royal,Terrain,5,11,5,33.70767361134035,8422
8423,51453,Pulse,4,[MENU],Terrain,27,12,11,30.011078280806814,8423
8424,48930,Flow,75,Hypermage,Terrain,45,5,13,3.15666546562544,8424
8425,24427,Flow,59,[BOSS],Terrain,20,26,11,12.224556804851556,8425
8426,48363,Pulse,45,Arc,Terrain,14,31,13,21.483653297152216,8426
8427,23803,Flow,62,[MENU],Terrain,10,18,11,10.814318017591447,8427
8428,38329,Pulse,32,Avidana,Terrain,19,0,15,32.17148804344785,8428
8429,50491,Flow,17,Alto,Terrain,0,2,19,14.751102651574474,8429
8430,25710,Hyper,7,Kairo,Terrain,4,0,2,43.95707528020407,8430
8431,36872,Flow,57,Nightrose,Terrain,8,16,13,2.526610644239606,8431
8432,49979,Flow,69,Grove,Terrain,4,3,13,2.832769193607733,8432
8433,29101,Pulse,71,[NEON],Daydream,15,26,10,84.65726662721312,8433
8434,47119,Flow,33,Riso,Terrain,7,10,14,2.886753217123783,8434
8435,32958,Pulse,63,Calyx,Daydream,4,22,8,86.33733595243659,8435
8436,28920,Flow,82,[CUR2],Terrain,6,20,10,11.498428319014899,8436
8437,42224,Flow,32,Shiro,Daydream,42,30,14,60.385739450371204,8437
8438,38768,Pulse,50,Cradle,Terrain,12,4,8,31.08530054551973,8438
8439,52327,Flow,7,Nightrose,Terrain,27,14,13,3.4508242686959805,8439
8440,30509,Flow,32,Mirage,Terrain,29,28,14,5.2872214928977534,8440
8441,41562,Pulse,47,Hypermage,Terrain,9,16,13,19.56921563258959,8441
8442,42946,Flow,60,[MENU],Terrain,11,10,11,10.640255992415195,8442
8443,46839,Pulse,0,Nightrose,Terraform,13,25,13,76.08253710232896,8443
8444,41695,Hyper,44,Shiro,Terrain,12,40,14,34.14562955415504,8444
8445,53120,Hyper,85,Aria,Terrain,15,0,9,45.187235518616475,8445
8446,8510,Pulse,29,Pepo,Terrain,19,6,15,32.267490861976775,8446
8447,41082,Pulse,58,Intro Forest,Terrain,18,5,7,31.469347542529707,8447
8448,33856,Flow,51,Shiro,Terrain,24,4,14,4.141049192352899,8448
8449,43120,Flow,37,Akileaf,Terrain,1,21,8,13.772900768671281,8449
8450,43647,Flow,58,Kairo,Terrain,3,7,4,12.78260405895929,8450
8451,38309,Flow,90,[WEN],Terrain,27,6,11,11.894499285655266,8451
8452,33554,Flow,53,Hypermage,Terrain,45,31,13,3.4927074167362355,8452
8453,25398,Flow,71,Venmon,Terrain,17,12,15,13.994993266216085,8453
8454,38971,Flow,41,Mori,Terrain,0,8,6,13.586925585203222,8454
8455,34424,Hyper,57,Grove,Daydream,23,5,13,87.24927132332812,8455
8456,36027,Pulse,70,Mt Zuka,Terrain,3,11,7,31.181289436748116,8456
8457,39837,Flow,71,Arc,Terrain,38,20,13,4.501035534445957,8457
8458,52254,Pulse,40,Hypermage,Terrain,17,40,13,22.07164573102872,8458
8459,33285,Flow,45,Kairo,Terrain,14,13,4,13.118724129785,8459
8460,50115,Pulse,59,[HYCA],Terrain,0,11,10,28.64885422317694,8460
8461,51362,Pulse,58,Kairo,Terraform,12,6,4,85.55119661591945,8461
8462,31773,Pulse,22,Treasure,Terrain,23,6,16,32.28546293042036,8462
8463,41958,Flow,89,Aria,Terrain,15,2,9,15.399216739878451,8463
8464,34784,Flow,65,[BOSS],Daydream,10,12,11,65.1142294676728,8464
8465,23301,Flow,52,Dynacrypts,Terrain,46,20,13,4.663117798061747,8465
8466,31525,Hyper,20,Toad,Terrain,6,21,6,43.915057699453385,8466
8467,53475,Pulse,63,Intro Forest,Terrain,15,12,7,31.57134508835096,8467
8468,38477,Pulse,27,Angel,Terrain,13,12,6,31.733373458987767,8468
8469,30685,Flow,43,[WEN],Terrain,14,18,11,10.490270359265935,8469
8470,39452,Hyper,64,Calyx,Terrain,13,15,8,42.882876024038225,8470
8471,36321,Pulse,59,Mt Zuka,Terrain,3,12,7,31.15128371245619,8471
8472,44166,Flow,5,Exduo,Terrain,5,8,14,2.940769942341996,8472
8473,17447,Hyper,51,Holo,Terrain,3,23,14,30.412879973042727,8473
8474,50847,Pulse,51,Kairo,Terrain,7,8,4,31.253203141965653,8474
8475,28066,Hyper,31,Palace,Terrain,6,10,12,44.299088347575626,8475
8476,44073,Flow,8,Royal,Terrain,0,8,5,15.195195010253085,8476
8477,51125,Flow,51,Grove,Terrain,31,13,13,3.7089075354028944,8477
8478,31341,Pulse,54,Nightrose,Terrain,33,29,13,22.791809766546645,8478
8479,31054,Hyper,51,Radiant,Terrain,12,26,14,34.71582188513314,8479
8480,34399,Flow,72,Grove,Terrain,20,30,13,4.429041898918629,8480
8481,21711,Pulse,71,Alto,Terraform,1,2,18,86.72139990199682,8481
8482,35456,Flow,48,Grove,Terrain,35,29,13,4.819113899540097,8482
8483,22559,Flow,69,Nightrose,Terrain,29,6,13,3.444822883314992,8483
8484,50355,Flow,26,Mecha,Terrain,36,11,13,4.417043363087424,8484
8485,38622,Flow,53,[BLOOD],Terrain,14,3,11,9.70406744656232,8485
8486,46242,Pulse,13,Alto,Terrain,5,15,17,32.183354573914976,8486
8487,45500,Pulse,58,Jadeite,Terrain,7,16,7,31.66740906121736,8487
8488,41796,Flow,23,[BOSS],Terrain,10,17,11,11.384431634485264,8488
8489,45636,Pulse,56,pfpfpfpbbx80,Terrain,11,14,15,31.35532179227819,8489
8490,17486,Flow,70,Exduo,Terrain,32,17,14,4.789079712534351,8490
8491,49138,Hyper,50,Hypermage,Terraform,13,9,13,84.7109515770517,8491
8492,44330,Pulse,48,Hyphae,Terrain,36,11,14,21.981693952656762,8492
8493,45531,Flow,45,[MENU],Terrain,29,10,11,11.144343447125019,8493
8494,21300,Flow,61,Cradle,Terrain,18,19,8,14.343022254381912,8494
8495,43824,Flow,47,Nightrose,Terrain,17,18,13,2.6586435824282924,8495
8496,35058,Flow,83,Alto,Terrain,4,1,17,13.256733627930029,8496
8497,27311,Flow,57,Killscreen,Terrain,42,37,13,6.769598033304678,8497
8498,51712,Pulse,55,Arc,Terrain,42,45,13,23.39793231221608,8498
8499,32368,Flow,12,[MOON],Terrain,4,25,10,11.942513408481634,8499
8500,53375,Pulse,42,Gemina,Terrain,7,13,15,32.243529516219134,8500
8501,53157,Flow,37,Holo,Terrain,40,10,14,2.6165054974457043,8501
8502,45766,Flow,31,Ouallada,Terrain,12,19,16,13.616873782630122,8502
8503,44248,Flow,28,Grove,Terrain,7,2,13,2.9047767570900365,8503
8504,41002,Flow,51,Mt Zuka,Terrain,18,8,7,13.10077689056185,8504
8505,44970,Flow,52,[WEN],Terrain,19,4,11,10.58026694740699,8505
8506,27861,Flow,44,Linosim,Terraform,16,9,15,67.28645854552407,8506
8507,39020,Hyper,45,Riso,Terrain,21,36,14,34.049588590228375,8507
8508,32934,Pulse,46,Riso,Terrain,39,21,14,22.359769840343134,8508
8509,52378,Flow,71,Hypermage,Terrain,0,44,13,2.7485868802057634,8509
8510,30991,Pulse,25,Dynacrypts,Terrain,5,41,13,23.127984939247046,8510
8511,42074,Hyper,46,Nightrose,Terrain,18,4,13,31.661179400044354,8511
8512,52861,Flow,67,Linosim,Terraform,2,23,15,67.93453933160471,8512
8513,53911,Flow,57,Kairo,Terrain,2,2,4,12.94463666387242,8513
8514,37519,Pulse,53,Holo,Terrain,42,37,14,21.69347114439006,8514
8515,25003,Flow,53,[MENU],Terrain,16,22,11,10.952323278318804,8515
8516,47728,Pulse,90,[SEP],Terrain,13,0,10,28.960904558100964,8516
8517,36658,Flow,51,Nightrose,Terrain,18,3,13,2.136543488625011,8517
8518,52783,Hyper,64,Hypermage,Terrain,10,44,13,32.45919677549062,8518
8519,41356,Flow,42,Riso,Terrain,3,33,14,4.315023415392083,8519
8520,33921,Flow,47,Intro Forest,Terrain,20,1,7,12.84273116873152,8520
8521,31860,Flow,38,Toad,Terrain,7,12,6,13.112816602276112,8521
8522,22231,Flow,44,Holo,Terrain,3,17,14,0.5460717349387465,8522
8523,49963,Hyper,53,Grove,Terrain,14,44,13,33.7555399973208,8523
8524,47906,Pulse,58,Royal,Terrain,0,5,5,32.81356925696751,8524
8525,41703,Flow,44,Hypermage,Terrain,43,15,13,2.3104892503901624,8525
8526,47938,Flow,31,Holo,Terrain,17,26,14,2.4124553032740668,8526
8527,14865,Pulse,69,Dynacrypts,Terrain,29,20,13,23.25401406850419,8527
8528,15447,Flow,25,Hyphae,Terrain,34,9,14,4.723121376258118,8528
8529,30904,Pulse,60,pfpfpfpbbx80,Terrain,15,4,15,31.6433817169007,8529
8530,48828,Flow,55,Intro Forest,Terrain,7,13,7,12.80671921051771,8530
8531,14007,Pulse,26,Mecha,Terrain,25,9,13,22.413841058537937,8531
8532,27546,Flow,28,[BOSS],Terrain,19,28,11,12.392603518393406,8532
8533,41102,Pulse,5,Wastelands,Terrain,2,4,9,33.32364175262083,8533
8534,49075,Pulse,26,Palace,Terraform,12,6,12,87.38741098705398,8534
8535,53516,Flow,13,Muxtai X1,Terrain,1,6,12,15.231186983467987,8535
8536,27542,Flow,36,Alto,Terrain,0,3,19,14.162997591052488,8536
8537,49463,Pulse,52,Mecha,Terrain,34,8,13,22.131768596053462,8537
8538,50758,Hyper,22,Palace,Terrain,9,8,12,44.79117000169261,8538
8539,38805,Flow,49,Hyphae,Terrain,16,3,14,2.6946955061896665,8539
8540,34419,Hyper,72,[YUNA],Terrain,4,5,10,39.70243632120282,8540
8541,42547,Pulse,58,Shiro,Terrain,12,20,14,22.065823580404782,8541
8542,40358,Flow,72,Alto,Terrain,3,7,17,12.836635315794995,8542
8543,43463,Flow,54,Grove,Terrain,4,1,13,2.2746553258910716,8543
8544,26161,Flow,22,Hypermage,Terrain,44,14,13,3.186679061090196,8544
8545,35537,Pulse,25,Ender,Terrain,21,20,6,32.351417028624475,8545
8546,28138,Pulse,22,[BOSS],Terrain,22,27,11,30.863243770738354,8546
8547,53707,Pulse,85,Xleph,Terrain,6,12,5,33.809693560606355,8547
8548,51800,Hyper,32,Muxtai X1,Terrain,10,11,12,44.58115535968915,8548
8549,53838,Flow,44,Exduo,Terrain,20,33,14,4.12293239830795,8549
8550,35340,Pulse,72,Nightrose,Terrain,2,2,13,20.11539818135382,8550
8551,45674,Flow,29,Warp,Terraform,22,30,14,60.13978974487372,8551
8552,16698,Pulse,88,Wastelands,Terrain,12,1,9,33.689682769934905,8552
8553,24345,Hyper,21,Dynacrypts,Terrain,29,34,13,35.71184083146925,8553
8554,40394,Flow,52,Kairo,Daydream,5,1,3,68.1205617462982,8554
8555,40519,Flow,47,Akileaf,Terrain,18,6,8,13.142785392029344,8555
8556,52844,Flow,89,Aria,Terrain,7,12,9,15.45323467150547,8556
8557,18004,Hyper,27,Mt Zuka,Terrain,5,2,7,42.570849912316106,8557
8558,53358,Pulse,71,Arc,Daydream,30,2,13,76.2025830085673,8558
8559,39975,Flow,41,Exduo,Terrain,26,37,14,5.599254868072604,8559
8560,33991,Flow,65,Hyphae,Terrain,47,31,14,5.581285223964904,8560
8561,53557,Flow,51,Exduo,Terrain,41,18,14,4.200969808576162,8561
8562,26053,Flow,86,[CUR2],Terrain,12,13,10,11.072352840512325,8562
8563,31314,Pulse,60,Alto,Terrain,7,6,17,31.511245230695277,8563
8564,37105,Flow,49,[HOME],Terrain,25,0,11,11.31240772250789,8564
8565,53293,Flow,56,Royal,Terrain,2,13,5,14.685095871250429,8565
8566,12644,Pulse,66,Grove,Terrain,27,7,13,22.51588038482099,8566
8567,50117,Flow,69,First Earth,Terrain,17,7,7,13.964999654179557,8567
8568,35656,Flow,50,Hypermage,Terrain,11,41,13,2.2324482059741255,8568
8569,37084,Flow,69,Holo,Terrain,10,20,14,1.608342695700327,8569
8570,44468,Flow,36,Palace,Terrain,7,0,12,14.595045996541586,8570
8571,13926,Hyper,85,[DARK],Terrain,28,28,11,42.76886238564944,8571
8572,26351,Flow,11,Palace,Terrain,4,14,12,15.165163849544177,8572
8573,11817,Flow,28,Calyx,Terrain,2,13,8,13.21479477108033,8573
8574,38481,Pulse,41,Palace,Terrain,9,1,12,33.131594938501934,8574
8575,42361,Flow,86,[WEN],Terrain,28,19,11,12.440607348721516,8575
8576,34125,Flow,42,Mecha,Terrain,24,8,13,4.080992932298373,8576
8577,39262,Pulse,3,[WEN],Terrain,23,31,11,30.50917585532541,8577
8578,34190,Hyper,33,[HOME],Terrain,30,0,11,41.50274165989145,8578
8579,17778,Pulse,12,Ender,Terrain,17,8,6,32.11138213228226,8579
8580,37855,Flow,59,Promiselands,Terrain,22,3,8,13.598869017065503,8580
8581,53876,Flow,62,Kippsun,Terrain,15,18,8,13.718909476074245,8581
8582,27545,Pulse,66,Grove,Terrain,23,29,13,23.133965738322622,8582
8583,16710,Hyper,14,Jadeite,Daydream,13,9,7,98.04990155409658,8583
8584,26508,Flow,14,Promiselands,Terrain,10,21,8,14.409053862486616,8584
8585,23537,Flow,30,Intro Forest,Daydream,17,13,7,68.39057875851854,8585
8586,35601,Flow,43,Kairo,Terrain,5,4,3,13.68893039356098,8586
8587,50383,Flow,0,Royal,Daydream,2,10,5,69.53670868462491,8587
8588,49251,Flow,7,Grove,Terrain,11,24,13,4.2130240564890515,8588
8589,32165,Pulse,4,Muxtai X1,Terrain,10,13,12,33.55167750960021,8589
8590,43190,Pulse,28,Muxtai X1,Terrain,11,14,12,33.545685205727544,8590
8591,51423,Flow,50,Valeria,Terrain,35,43,13,6.37353433705419,8591
8592,31031,Flow,31,Shiro,Terrain,39,1,14,4.723181928634652,8592
8593,41917,Flow,66,[MENU],Terrain,27,30,11,12.86667495461148,8593
8594,46607,Pulse,48,Nightrose,Terraform,21,33,13,76.02251778270316,8594
8595,21704,Flow,72,Nightrose,Terrain,14,42,13,3.6428595739602088,8595
8596,50166,Flow,80,Alto,Terrain,6,11,17,13.574795037594345,8596
8597,51553,Pulse,85,[BLOOD],Terrain,27,5,11,30.005076894771378,8597
8598,47206,Flow,59,Riso,Terrain,0,38,14,4.201019466100818,8598
8599,38472,Pulse,33,Toad,Terrain,2,14,6,31.355298782160446,8599
8600,27185,Pulse,53,Grove,Terrain,37,0,13,22.215793466234587,8600
8601,15590,Flow,64,Mecha,Terrain,6,23,13,3.03077258176784,8601
8602,52922,Hyper,38,[BLOOD],Terrain,12,11,11,40.03247325553348,8602
8603,49830,Flow,63,Calyx,Terrain,8,6,8,13.12474792515523,8603
8604,47978,Flow,71,[HYCA],Terrain,17,20,10,11.516445196442254,8604
8605,38615,Flow,59,[MOON],Terrain,7,27,10,11.534425136451338,8605
8606,17163,Pulse,58,Greysunn,Daydream,0,14,16,85.5993173018029,8606
8607,47097,Flow,27,Blushing,Terrain,21,13,15,14.036982390928321,8607
8608,31873,Flow,33,Intro Forest,Terrain,17,21,7,14.066966919100517,8608
8609,53922,Hyper,72,Aria,Terrain,12,12,9,44.71917818356642,8609
8610,45585,Flow,52,Arc,Terrain,35,47,13,4.999115547647091,8610
8611,53362,Flow,39,Calyx,Terrain,18,9,8,14.018935840713437,8611
8612,38034,Flow,51,Pepo,Terrain,9,9,15,12.920744362342296,8612
8613,52713,Pulse,21,[HYCA],Terrain,22,31,10,30.611180060544207,8613
8614,34306,Flow,59,[MENU],Terrain,3,26,11,11.306369396043726,8614
8615,22571,Pulse,50,Kairo,Terrain,6,4,4,30.96514321708136,8615
8616,18862,Flow,36,Uwo,Terrain,23,0,16,13.826942924023768,8616
8617,35759,Flow,57,Kairo,Terrain,10,8,4,13.292735289457116,8617
8618,22216,Pulse,45,Arc,Terrain,5,39,13,21.651668522730525,8618
8619,45496,Flow,27,Promiselands,Terrain,2,2,8,13.136788847074094,8619
8620,24830,Flow,23,[BLOOD],Terrain,20,30,11,12.170523126428641,8620
8621,26675,Pulse,19,Kippsun,Terrain,10,7,8,32.09344215782074,8621
8622,40165,Pulse,55,Radiant,Terrain,31,0,14,23.34409906466995,8622
8623,33447,Pulse,49,Nightrose,Terrain,29,46,13,22.671828650626065,8623
8624,18400,Flow,64,[MENU],Terrain,26,16,11,11.924491078327314,8624
8625,34485,Flow,44,Pepo,Terrain,18,6,15,13.130786249917831,8625
8626,35952,Pulse,72,Hypermage,Terrain,28,27,13,21.753566155599085,8626
8627,26635,Hyper,56,Dhampir,Terrain,9,2,9,44.335139662700676,8627
8628,27884,Hyper,52,[BOSS],Terrain,17,8,11,40.42255615297017,8628
8629,46674,Flow,54,Alto,Terrain,7,15,17,12.932675676975371,8629
8630,34865,Hyper,47,Grove,Terrain,32,5,13,33.46750126737824,8630
8631,46887,Flow,47,[SEP],Terrain,4,17,10,10.082142729539054,8631
8632,47628,Flow,31,Blushing,Terrain,12,0,15,13.232820127007933,8632
8633,45275,Pulse,54,Holo,Terrain,44,8,14,20.34925548594907,8633
8634,38621,Hyper,59,Arc,Terrain,31,25,13,34.41558964788491,8634
8635,52847,Flow,49,Holo,Terrain,19,24,14,2.0283671314281477,8635
8636,34693,Flow,3,[MOON],Terrain,6,26,10,11.444402512288368,8636
8637,18234,Flow,3,Hyphae,Terrain,24,0,14,3.9909812097935364,8637
8638,40495,Flow,67,Venmon,Daydream,9,20,15,68.48059351321025,8638
8639,34563,Pulse,7,Alto,Terrain,8,0,17,31.643272722047026,8639
8640,49729,Flow,9,[MENU],Terrain,25,12,11,11.73247454458515,8640
8641,48935,Flow,57,Jadeite,Terrain,9,23,7,13.634920332452339,8641
8642,19607,Flow,53,Alto,Daydream,4,1,18,68.06658982875486,8642
8643,16780,Pulse,48,[WEN],Daydream,31,10,11,83.73317591601047,8643
8644,22891,Flow,54,Nightrose,Terrain,27,5,13,2.8386815673014985,8644
8645,35959,Flow,64,[HYCA],Terrain,12,11,10,10.448226740791767,8645
8646,32615,Pulse,47,Dynacrypts,Daydream,44,41,13,78.20673752756882,8646
8647,26075,Flow,68,Exduo,Terrain,27,35,14,5.5092219521967145,8647
8648,26348,Pulse,26,Grove,Terrain,5,18,13,21.88576016513552,8648
8649,30269,Flow,59,Nightrose,Terrain,18,2,13,2.6646540538987313,8649
8650,52435,Hyper,21,Mirage,Terrain,17,3,14,33.46754849428431,8650
8651,36379,Flow,53,Kairo,Terrain,6,14,4,12.896649186882293,8651
8652,52535,Flow,35,Holo,Terrain,40,32,14,3.8407364016298255,8652
8653,44152,Flow,63,Grove,Terrain,36,28,13,5.629268468642052,8653
8654,29089,Pulse,62,Grove,Terrain,19,8,13,21.705712493782585,8654
8655,35817,Flow,32,Riso,Terrain,44,44,14,5.683273078332622,8655
8656,33129,Flow,45,Holo,Terraform,18,42,14,56.62911873793236,8656
8657,38878,Flow,25,Jadeite,Terrain,7,12,7,13.59293363024354,8657
8658,26107,Pulse,80,Hyphae,Terrain,33,44,14,24.56813135891244,8658
8659,40325,Hyper,58,Nightrose,Terrain,8,8,13,31.685180711611338,8659
8660,41512,Pulse,72,[SEP],Terrain,28,12,10,29.560986355326357,8660
8661,49204,Flow,47,Hypermage,Terrain,21,34,13,2.748553575888201,8661
8662,35666,Flow,29,Toad,Terrain,7,8,6,13.334844311728277,8662
8663,48088,Hyper,21,Intro Forest,Terrain,19,11,7,43.57299316370052,8663
8664,50187,Flow,75,Jadeite,Terrain,17,4,7,14.235042093392844,8664
8665,43193,Hyper,71,Shiro,Terrain,40,40,14,36.227951044950416,8665
8666,33851,Flow,63,Mecha,Terrain,34,6,13,4.1589746328409145,8666
8667,28413,Hyper,21,[DARK],Terrain,9,26,11,41.508706109686614,8667
8668,31122,Flow,49,Nightrose,Terrain,23,19,13,2.7126833190731414,8668
8669,42543,Pulse,23,Palace,Terrain,8,10,12,33.42563263511785,8669
8670,39509,Flow,37,Venmon,Terrain,8,5,15,13.442860199145676,8670
8671,53576,Flow,22,Exduo,Terrain,46,25,14,5.64726717781719,8671
8672,41447,Pulse,37,Nightrose,Terrain,32,28,13,23.3199463713763,8672
8673,21679,Pulse,9,Grove,Terrain,26,7,13,22.533880913884165,8673
8674,22387,Pulse,54,Nightrose,Terrain,43,11,13,21.69364795585834,8674
8675,44156,Flow,82,[DARK],Terrain,16,28,11,12.584621263649067,8675
8676,30335,Flow,42,Dynacrypts,Terrain,42,20,13,5.257250283782435,8676
8677,47314,Flow,33,Venmon,Terrain,6,20,15,13.730927993501227,8677
8678,42137,Flow,64,Calyx,Terrain,0,21,8,13.418814079249374,8678
8679,30429,Hyper,50,Uwo,Terrain,23,17,16,43.428994992034845,8679
8680,33872,Pulse,44,Hypermage,Terrain,20,46,13,21.045465443743225,8680
8681,28934,Flow,2,Exduo,Terrain,28,20,14,4.417028830422815,8681
8682,53184,Hyper,56,pfpfpfpbbx80,Terrain,13,12,15,42.72088943399411,8682
8683,29398,Pulse,42,Holo,Terrain,41,3,14,20.667321135910626,8683
8684,45009,Pulse,88,Royal,Terrain,2,7,5,33.67768363083385,8684
8685,53289,Flow,48,Mt Zuka,Terrain,4,5,7,12.026566130384246,8685
8686,35606,Pulse,36,[DARK],Terrain,22,30,11,30.3591514691892,8686
8687,47786,Hyper,12,Zerinia,Terrain,16,8,7,43.77102864545003,8687
8688,51456,Flow,54,Shiro,Terrain,40,41,14,6.043428368574505,8688
8689,48291,Hyper,4,Bubble,Terrain,5,0,6,42.90691972208553,8689
8690,40791,Hyper,33,Radiant,Terrain,4,38,14,35.32791493554744,8690
