,Identity,Type,Hat,Face,Suit,Base,Back,Origin,Accessory,Mask,Rarity score,Token Id
5837,female,Hero,None,ğŸ�±,beam,chrome,None,jupiter,None,None,29.320357564347006,5838
5838,female,Villain,dreadlocks,ğŸŒ�,aero,human,None,saturn,None,None,16.6728149530064,5839
5839,female,Villain,None,ğŸ’�,kendo,human,shield,jupiter,None,None,14.910488871900945,5840
5840,female,Villain,None,ğŸ¦„,shimmer,leopard,shotgun,saturn,None,None,21.289110163910227,5841
5841,male,Villain,red waves,â˜�ï¸�,spectre,snow leopard,cape,earth,None,None,30.50026876316846,5842
5842,female,Hero,hazel,ğŸŒ�,zone,snake,cape,uranus,feather earring,None,75.13468345041937,5843
5843,female,Villain,classy,ğŸ§ª,aero,bones,cape,jupiter,None,None,26.555497645884053,5844
5844,male,Villain,fox,ğŸ¥‹,DAO,emerald,cape,jupiter,pearl earring,None,48.36664053850585,5845
5845,male,Villain,None,None,lone,anatomy,demon wings,saturn,None,smog,47.77437246475409,5846
5846,female,Villain,pompadour,âš¡,haste,magma,cape,jupiter,None,None,26.647805759635673,5847
5847,female,Villain,None,ğŸ—¡ï¸�,sheath,graffiti,cape,saturn,None,None,20.101528484248817,5848
5848,male,Villain,hazel,â�„ï¸�,shift,snake,demon wings,saturn,None,None,24.105012278893266,5849
5849,male,Villain,None,ğŸ‘»,kendo,snow leopard,cat tail,saturn,None,None,15.712247743742068,5850
5850,female,Villain,None,None,sheath,alien,shotgun,earth,None,alien,60.48747782842432,5851
5851,female,Villain,dreadlocks,ğŸ¥‹,shimmer,human,shotgun,saturn,None,None,24.495014872735272,5852
5852,male,Hero,None,ğŸ¥‹,kendo,human,None,neptune,None,None,26.114538857187863,5853
5853,male,Villain,None,ğŸ’�,beam,bones,demon wings,uranus,None,None,22.422377408089194,5854
5854,male,Villain,dreadlocks,ğŸ�€,lone,diamond,staff,saturn,None,None,25.972441709290905,5855
5855,male,Villain,None,ğŸ—¡ï¸�,strobe,symbols,cape,saturn,ice earring,None,42.39579990158101,5856
5856,male,Hero,fox,ğŸ’ª,kendo,snake,demon wings,uranus,None,None,45.895204540652266,5857
5857,male,Villain,dreadlocks,ğŸ¥‹,argot,symbols,cape,neptune,None,None,30.865348871527047,5858
5858,male,Villain,leprechaun,â˜€ï¸�,None,leopard,acid launcher,neptune,None,None,32.56484741265708,5859
5859,female,Villain,fringe,ğŸ§ª,sheath,snake,None,uranus,None,None,27.503837358587692,5860
5860,male,Villain,None,ğŸ‘�ï¸�,spectre,human,shotgun,saturn,None,None,8.238097490913653,5861
5861,male,Villain,slick blonde,â›½,ash,magma,angel wings,jupiter,feather earring,None,50.97235600638514,5862
5862,female,Villain,dreadlocks,âš”ï¸�,noxious,sherbet,shield,jupiter,None,None,28.985180152311546,5863
5863,female,Villain,hazel,ğŸ�š,sheath,sherbet,acid launcher,earth,feather earring,None,64.85192360288639,5864
5864,male,Villain,classy,ğŸ’¡,beam,bubblegum,angel wings,saturn,None,None,26.278750069263822,5865
5865,female,Villain,pompadour,ğŸ�±,aero,chrome,shotgun,jupiter,feather earring,None,51.15666834409486,5866
5866,male,Hero,slick blonde,â�±ï¸�,sheath,jelly,cat tail,jupiter,None,None,38.55217131186181,5867
5867,female,Villain,headband red,ğŸ�€,molten,chrome,cape,saturn,None,None,30.57556176984156,5868
5868,male,Hero,fringe,ğŸ‘»,cove,sherbet,shotgun,jupiter,None,None,37.48630867674558,5869
5869,male,Villain,aqua waves,ğŸ¤ ,haste,galaxy,None,saturn,None,None,18.63293136078992,5870
5870,male,Hero,red waves,ğŸ�š,zone,graffiti,bionic vertebrae,jupiter,None,None,38.015010090159414,5871
5871,female,Villain,dreadlocks,âš”ï¸�,molten,snow leopard,bionic vertebrae,venus,None,None,41.54863645316216,5872
5872,female,Hero,headband blonde,âš”ï¸�,molten,snake,None,saturn,None,None,41.338132750367926,5873
5873,mutant,Villain,western,ğŸ’¡,prodigy,X,angel wings,uranus,None,None,53.343585354038694,5874
5874,female,Villain,aqua waves,ğŸ�€,DAO,human,None,uranus,None,None,24.553755478812818,5875
5875,female,Villain,hazel,â˜€ï¸�,sheath,bones,blades,jupiter,silver earring,None,52.63366304344318,5876
5876,female,Hero,acid washed,ğŸ�š,warp,human,bionic vertebrae,saturn,None,None,42.21920292989751,5877
5877,male,Villain,classy,ğŸ‘�ï¸�,rime,graffiti,None,saturn,pearl earring,None,41.85431647386427,5878
5878,female,Villain,fringe,â�±ï¸�,strobe,snow leopard,None,jupiter,None,None,21.331015595341416,5879
5879,female,Villain,None,ğŸ�€,cove,snow leopard,None,saturn,None,synapse,47.97989342258846,5880
5880,male,Villain,None,ğŸŒ�,aero,symbols,blades,earth,None,None,24.701081361550195,5881
5881,male,Hero,fortune,ğŸ¦„,spectre,human,None,uranus,None,None,34.80074265958669,5882
5882,female,Villain,None,ğŸ’ª,None,gold,None,uranus,None,None,21.608042277319832,5883
5883,male,Villain,hazel,ğŸ�š,sheath,human,cape,neptune,None,None,21.373092491313614,5884
5884,female,Villain,fringe,ğŸ¤ ,warp,anatomy,cape,saturn,feather earring,None,54.03921423360162,5885
5885,male,Villain,dreadlocks,ğŸ§ª,sheath,snake,None,jupiter,None,None,14.436439074987199,5886
5886,male,Hero,slick blonde,ğŸ”«,array,snake,staff,uranus,feather earring,None,75.37839582616165,5887
5887,male,Villain,tribal,ğŸ‘�ï¸�,rime,snow leopard,shield,neptune,None,None,32.10743597845888,5888
5888,female,Villain,pompadour,ğŸ‘»,argot,graffiti,acid launcher,saturn,None,None,32.59402936414189,5889
5889,male,Villain,None,ğŸŒ�,prodigy,anatomy,blades,saturn,None,None,16.295535843000543,5890
5890,male,Hero,fringe,â˜�ï¸�,None,graffiti,bionic vertebrae,neptune,None,None,48.2282588063909,5891
5891,male,Villain,classy,ğŸ’ª,smog,ruby,None,jupiter,None,None,14.507780758021708,5892
5892,female,Hero,None,â�„ï¸�,argot,human,None,neptune,None,None,33.81861488659528,5893
5893,male,Hero,hazel,ğŸŒ�,lone,human,None,saturn,glass earring,None,52.75903431136647,5894
5894,male,Villain,classy,ğŸ§ ,charm,human,shotgun,saturn,None,None,17.260605236150845,5895
5895,female,Hero,slick blonde,â›½,zone,human,demon wings,uranus,None,None,46.113066439682136,5896
5896,female,Hero,fortune,ğŸ�š,prodigy,diamond,shotgun,saturn,None,None,47.29235292083573,5897
5897,male,Villain,tribal,ğŸ‘�ï¸�,synapse,chrome,None,pluto,None,None,26.576705204693397,5898
5898,female,Villain,None,âš”ï¸�,prodigy,anatomy,blades,neptune,None,None,28.645332241553355,5899
5899,male,Hero,leprechaun,ğŸ�š,cove,symbols,None,jupiter,None,None,33.05100658140738,5900
5900,female,Hero,pompadour,ğŸ�±,kendo,emerald,None,uranus,None,None,44.468341355440764,5901
5901,male,Villain,None,ğŸ‘�ï¸�,synapse,ruby,None,earth,None,None,19.035904358826514,5902
5902,female,Villain,red waves,ğŸ’�,sheath,magma,cape,uranus,feather earring,None,58.4701012540639,5903
5903,female,Villain,None,â˜�ï¸�,zone,bubblegum,bionic vertebrae,uranus,glass earring,None,54.450663357885446,5904
5904,male,Hero,pompadour,âš”ï¸�,spectre,magma,None,jupiter,None,None,30.273076523635517,5905
5905,male,Hero,None,ğŸ‘»,zone,leopard,acid launcher,saturn,None,None,33.21885512986325,5906
5906,male,Villain,hazel,ğŸ¤ ,kendo,leopard,None,jupiter,None,None,12.69062948786061,5907
5907,male,Villain,western,ğŸ¤ ,spectre,bubblegum,blades,jupiter,None,None,22.602715732125365,5908
5908,female,Villain,sleek,ğŸ’ª,array,symbols,None,jupiter,feather earring,None,46.7886758670344,5909
5909,male,Villain,None,â�±ï¸�,sheath,magma,blades,saturn,None,None,14.767961685204686,5910
5910,male,Villain,headband blonde,ğŸ¥‹,prodigy,bones,None,neptune,None,None,24.549884911262097,5911
5911,female,Villain,headband red,ğŸ¦„,zone,snake,shotgun,saturn,None,None,29.413161655767546,5912
5912,male,Hero,None,â�±ï¸�,sheath,jelly,demon wings,saturn,None,None,32.17396736606803,5913
5913,male,Villain,headband blonde,ğŸŒ�,rime,human,cape,saturn,None,None,18.52796940942626,5914
5914,male,Hero,sleek,ğŸ�€,sheath,symbols,blades,saturn,None,None,40.562085181664436,5915
5915,male,Villain,fringe,ğŸ‘½,spectre,whiteout,None,jupiter,None,None,14.688235145739284,5916
5916,male,Villain,None,None,noxious,alien,cat tail,jupiter,None,alien,45.43695475470126,5917
5917,female,Villain,fox,ğŸ‘�ï¸�,cove,symbols,staff,jupiter,None,None,31.087588922940323,5918
5918,male,Villain,sleek,â�±ï¸�,lone,magma,None,saturn,None,None,15.116209783178302,5919
5919,female,Villain,sleek,â�„ï¸�,zone,chrome,None,jupiter,None,None,19.169772287633084,5920
5920,male,Hero,None,ğŸ�š,kendo,human,None,uranus,void earring,None,50.95909808828954,5921
5921,male,Villain,None,None,noxious,graffiti,DAO broadsword,jupiter,None,argot,46.863871821997634,5922
5922,female,Villain,fringe,ğŸ§ ,strobe,sherbet,None,saturn,None,None,24.008293284901143,5923
5923,male,Villain,sleek,ğŸ�±,warp,jelly,None,uranus,glass earring,None,47.23787862561861,5924
5924,male,Villain,pompadour,â�±ï¸�,sheath,human,staff,saturn,glass earring,None,44.887992868247636,5925
5925,male,Hero,acid washed,ğŸ’¡,athena,snake,bionic vertebrae,saturn,None,None,43.214016691317944,5926
5926,male,Hero,None,ğŸ—¡ï¸�,noxious,bones,DAO broadsword,neptune,void earring,None,66.36211809627353,5927
5927,female,Villain,classy,ğŸŒ�,DAO,anatomy,DAO broadsword,saturn,feather earring,None,56.63650735647945,5928
5928,male,Hero,fox,ğŸŒ�,kendo,magma,shotgun,saturn,None,None,38.98011166100141,5929
5929,male,Villain,None,ğŸ�š,charm,ruby,shotgun,neptune,None,None,21.150844533549183,5930
5930,female,Villain,fringe,ğŸ¥‹,athena,graffiti,blades,saturn,pearl earring,None,56.86314296512822,5931
5931,female,Villain,pompadour,â›½,shimmer,sherbet,bionic vertebrae,uranus,None,None,35.74951289807588,5932
5932,male,Hero,None,â˜€ï¸�,kendo,human,None,saturn,None,None,19.165223662538704,5933
5933,male,Villain,headband blonde,â�±ï¸�,aero,emerald,shotgun,jupiter,None,None,21.19695191780529,5934
5934,female,Villain,long blonde,ğŸ�­,lone,galaxy,bionic vertebrae,saturn,None,None,32.9674869686201,5935
5935,male,Villain,hazel,âš”ï¸�,prodigy,magma,shotgun,jupiter,None,None,19.761705923886154,5936
5936,male,Hero,fox,â›½,rime,magma,demon wings,saturn,None,None,41.06556598931834,5937
5937,female,Villain,pompadour,â�±ï¸�,sly,human,shotgun,jupiter,None,None,21.63729703710951,5938
5938,male,Villain,dreadlocks,âš¡,sly,gold,cat tail,jupiter,None,None,23.236421296798714,5939
5939,female,Villain,mowhawk,ğŸ”«,noxious,sherbet,None,saturn,None,None,24.583220242951363,5940
5940,female,Villain,western,ğŸ�š,synapse,gold,shield,saturn,gold earring,None,59.70797323302093,5941
5941,female,Villain,classy,â�±ï¸�,array,snake,cape,jupiter,None,None,25.405669048118085,5942
5942,male,Villain,slick blonde,ğŸ�±,smog,human,None,mars,None,None,21.549467368152232,5943
5943,female,Villain,pompadour,ğŸ�š,charm,magma,blades,jupiter,None,None,27.633961337978025,5944
5944,female,Villain,None,None,noxious,human,DAO broadsword,saturn,None,surge,49.50712566040051,5945
5945,female,Hero,classy,ğŸ‘�ï¸�,lone,emerald,shotgun,mars,pearl earring,None,79.69957036406304,5946
5946,male,Villain,frosted hood,ğŸ�€,rime,diamond,None,saturn,pearl earring,None,45.56372625938526,5947
5947,male,Villain,fox,ğŸ’�,spectre,sherbet,demon wings,saturn,None,None,23.047487048015352,5948
5948,female,Villain,classy,â›½,sheath,bubblegum,cape,uranus,None,None,32.16169553778686,5949
5949,male,Villain,slick blonde,âš”ï¸�,zone,bones,cape,neptune,glass earring,None,54.97938589741468,5950
5950,female,Hero,pompadour,â˜€ï¸�,warp,leopard,None,saturn,None,None,37.41886450139072,5951
5951,male,Hero,western,ğŸ‘»,spectre,magma,cape,jupiter,None,None,37.20516816494218,5952
5952,female,Villain,sleek,ğŸ”«,molten,human,cat tail,jupiter,None,None,24.511877503611082,5953
5953,mutant,Villain,None,None,sheath,X,cat tail,neptune,None,sly,73.44400554722077,5954
5954,male,Villain,None,ğŸ’ª,prodigy,bones,None,saturn,ice earring,None,34.8594437090965,5955
5955,mutant,Hero,spiked,â�„ï¸�,prodigy,X,None,saturn,None,None,56.09544490335876,5956
5956,female,Villain,tribal,ğŸŒ�,sheath,emerald,cat tail,neptune,None,None,35.57323881961176,5957
5957,female,Villain,dreadlocks,ğŸ�š,beam,magma,bionic vertebrae,saturn,None,None,31.167249525480994,5958
5958,male,Villain,classy,â›½,smog,human,cape,jupiter,None,None,14.213967931300015,5959
5959,female,Hero,None,â�„ï¸�,array,graffiti,None,jupiter,None,None,30.650570897300316,5960
5960,female,Villain,slick blonde,ğŸ’¡,karat,human,None,saturn,ice earring,None,44.92140948326415,5961
5961,female,Villain,red waves,ğŸ¦„,DAO,human,None,neptune,None,None,23.240237513076913,5962
5962,female,Hero,fringe,ğŸ’¡,haste,gold,DAO broadsword,neptune,None,None,54.748528807574246,5963
5963,female,Hero,hazel,ğŸ’�,array,symbols,None,neptune,None,None,44.85436731290861,5964
5964,male,Villain,None,ğŸ’¡,karat,bones,None,saturn,None,warp,41.7574165609731,5965
5965,male,Villain,sleek,â˜€ï¸�,sly,ruby,demon wings,uranus,None,None,30.424723560383764,5966
5966,female,Villain,classy,âš¡,zone,jelly,cat tail,uranus,None,None,33.98701007231501,5967
5967,male,Villain,None,âš¡,DAO,human,shotgun,neptune,pearl earring,None,41.090771283329985,5968
5968,female,Villain,headband red,ğŸ�€,zone,bubblegum,None,jupiter,None,None,21.775814883148826,5969
5969,male,Villain,fringe,ğŸ§ ,aero,bubblegum,shotgun,jupiter,None,None,21.02068152595028,5970
5970,male,Villain,red waves,ğŸ¤ ,shift,emerald,None,jupiter,None,None,15.2421608506381,5971
5971,female,Hero,western,ğŸ¤ ,zone,snow leopard,staff,uranus,None,None,54.76531019066109,5972
5972,female,Villain,hazel,â›½,spectre,magma,shotgun,saturn,feather earring,None,51.97483817805521,5973
5973,male,Hero,tribal,ğŸ”«,lone,ruby,demon wings,jupiter,None,None,40.28096682470028,5974
5974,male,Hero,leprechaun,ğŸ§ ,beam,graffiti,shield,saturn,None,None,44.33861993392619,5975
5975,male,Villain,dreadlocks,ğŸŒ�,lone,ruby,bionic vertebrae,uranus,None,None,30.344960583997636,5976
5976,female,Villain,western,ğŸ’ª,aero,alien,None,neptune,None,None,29.077485617371877,5977
5977,male,Villain,long blonde,ğŸŒ�,sheath,chrome,shield,jupiter,None,None,22.627915763998026,5978
5978,male,Hero,pompadour,ğŸ—¡ï¸�,haste,whiteout,demon wings,saturn,None,None,41.95101907994099,5979
5979,female,Villain,aqua waves,ğŸ¦„,warp,symbols,None,pluto,pearl earring,None,59.833835659317515,5980
5980,male,Villain,long blonde,âš¡,sheath,sherbet,DAO broadsword,jupiter,None,None,23.62672939816214,5981
5981,male,Villain,None,ğŸ�š,rime,magma,demon wings,jupiter,None,None,14.293823758336583,5982
5982,male,Villain,hazel,ğŸ¤ ,array,anatomy,None,jupiter,None,None,14.776317568812011,5983
5983,male,Villain,tribal,â�„ï¸�,spectre,snake,shotgun,neptune,ice earring,None,54.144426764999174,5984
5984,male,Villain,pompadour,ğŸ¤ ,shimmer,snake,None,saturn,None,None,16.715095018074965,5985
5985,female,Villain,slick blonde,ğŸ�š,smog,human,cat tail,saturn,None,None,25.628068956378176,5986
5986,female,Hero,tribal,âš”ï¸�,smog,alien,None,earth,None,None,49.63795707451638,5987
5987,female,Villain,classy,ğŸ�€,kendo,snake,None,jupiter,None,None,19.039661488578975,5988
5988,male,Hero,headband blonde,â›½,strobe,leopard,cape,saturn,None,None,40.280917225772356,5989
5989,male,Villain,fringe,ğŸ’¡,surge,emerald,shield,saturn,None,None,26.429867918391476,5990
5990,male,Villain,red waves,ğŸ�­,array,human,None,saturn,None,None,12.090504090264313,5991
5991,female,Hero,sleek,ğŸ’�,aero,whiteout,shotgun,earth,None,None,54.018375984231305,5992
5992,female,Villain,long blonde,â˜�ï¸�,smog,leopard,shotgun,jupiter,None,None,28.120759446186366,5993
5993,male,Villain,None,ğŸ‘�ï¸�,shift,chrome,cape,neptune,None,zone,51.890738767853115,5994
5994,female,Villain,fringe,ğŸ¤ ,strobe,galaxy,None,saturn,feather earring,None,49.74683554918525,5995
5995,male,Villain,None,ğŸ”«,prodigy,emerald,None,uranus,None,None,15.716467620171704,5996
5996,male,Hero,red waves,ğŸ§ª,DAO,human,cape,saturn,None,None,34.406248979758516,5997
5997,female,Villain,pompadour,ğŸ‘�ï¸�,charm,sherbet,None,jupiter,None,None,20.311255578227854,5998
5998,male,Hero,classy,â˜€ï¸�,warp,alien,blades,jupiter,None,None,36.88211746229071,5999
5999,female,Villain,dreadlocks,âš¡,warp,magma,shotgun,venus,None,None,36.487996796073524,6000
6000,female,Villain,fox,â›½,argot,leopard,shotgun,saturn,None,None,28.89698795818831,6001
6001,male,Villain,leprechaun,ğŸ¦„,karat,human,angel wings,jupiter,None,None,21.079533483323086,6002
6002,male,Hero,sleek,â›½,shimmer,ruby,None,jupiter,None,None,31.292741033745695,6003
6003,male,Hero,None,â›½,warp,human,shield,jupiter,ice earring,None,51.248687338004714,6004
6004,male,Villain,None,â˜€ï¸�,smog,snow leopard,demon wings,jupiter,None,None,15.036622509875755,6005
6005,male,Villain,pompadour,â˜�ï¸�,aero,ruby,shotgun,earth,None,None,31.528345601085476,6006
6006,male,Villain,classy,ğŸ�€,sheath,leopard,cape,uranus,None,None,26.3584592125407,6007
6007,male,Villain,headband red,â�±ï¸�,lone,human,None,neptune,None,None,17.39071233109193,6008
6008,female,Villain,red waves,ğŸ’ª,DAO,human,cape,earth,None,None,31.314039846812335,6009
6009,female,Villain,fringe,ğŸ§ª,warp,human,None,saturn,None,None,16.57213567702108,6010
6010,male,Villain,red waves,ğŸ¤ ,karat,human,blades,jupiter,None,None,17.31519456143386,6011
6011,female,Villain,pompadour,â˜€ï¸�,haste,human,None,saturn,None,None,17.1092135238837,6012
6012,male,Villain,fox,â›½,spectre,galaxy,shotgun,jupiter,None,None,19.719806319905835,6013
6013,male,Villain,fox,ğŸ¥‹,athena,snow leopard,cape,jupiter,None,None,23.08539473080688,6014
6014,male,Villain,red waves,ğŸ¤ ,lone,human,shotgun,jupiter,None,None,14.482535346432753,6015
6015,male,Villain,classy,â˜�ï¸�,kendo,chrome,cape,saturn,None,None,20.11835841685329,6016
6016,male,Villain,headband blonde,â›½,prodigy,snake,None,saturn,None,None,16.450734283948076,6017
6017,female,Villain,None,âš¡,aero,whiteout,None,saturn,void earring,None,41.02761295350842,6018
6018,female,Hero,dreadlocks,âš”ï¸�,athena,human,None,jupiter,None,None,32.97932562260124,6019
6019,male,Hero,pompadour,â˜�ï¸�,haste,symbols,shotgun,uranus,None,None,45.85329964677422,6020
6020,male,Villain,acid washed,âš¡,lone,gold,None,saturn,None,None,17.348835411606604,6021
6021,male,Villain,None,ğŸ‘»,beam,bubblegum,shield,venus,None,None,27.164329781557107,6022
6022,male,Villain,headband blonde,ğŸ‘»,shimmer,snake,cape,uranus,None,None,29.182592127330366,6023
6023,male,Villain,pompadour,â�±ï¸�,spectre,emerald,cape,uranus,None,None,27.193523330481284,6024
6024,male,Villain,classy,ğŸ§ª,DAO,magma,None,venus,pearl earring,None,51.16536713839624,6025
6025,male,Hero,sleek,ğŸ�±,shift,human,None,saturn,None,None,28.12447226796948,6026
6026,female,Villain,slick blonde,â˜�ï¸�,kendo,galaxy,blades,neptune,feather earring,None,62.01138706719358,6027
6027,male,Villain,red waves,ğŸ’�,zone,jelly,cape,saturn,None,None,21.041592558106274,6028
6028,female,Villain,leprechaun,ğŸ‘�ï¸�,spectre,chrome,None,jupiter,gold earring,None,45.5047023247892,6029
6029,female,Villain,None,â˜€ï¸�,sheath,human,cat tail,neptune,None,None,21.729642072764282,6030
6030,male,Villain,headband blonde,ğŸ’¡,haste,anatomy,shield,saturn,None,None,27.181003534317327,6031
6031,female,Villain,red waves,â˜�ï¸�,zone,human,None,neptune,None,None,21.78823706146593,6032
6032,male,Hero,bleached,â›½,kendo,leopard,angel wings,venus,None,None,51.38788414194943,6033
6033,female,Villain,None,âš”ï¸�,sheath,chrome,cat tail,saturn,None,None,20.71000078658818,6034
6034,female,Villain,fox,ğŸ�š,kendo,leopard,None,jupiter,None,None,19.685974995636908,6035
6035,female,Villain,mowhawk,ğŸ’�,sheath,jelly,cape,jupiter,None,None,27.344439634369788,6036
6036,male,Villain,tribal,ğŸ‘»,aero,bubblegum,cat tail,neptune,None,None,29.879155298945243,6037
6037,male,Villain,classy,ğŸ‘½,karat,alien,None,pluto,None,None,27.31537957519597,6038
6038,male,Villain,fox,âš”ï¸�,sly,sherbet,shield,saturn,None,None,26.58512386343937,6039
6039,female,Villain,None,ğŸ’�,prodigy,sherbet,shield,neptune,None,None,28.75446868161509,6040
6040,male,Villain,sleek,ğŸ�±,warp,graffiti,None,neptune,None,None,20.96195252556311,6041
6041,male,Villain,fringe,â�±ï¸�,kendo,graffiti,shotgun,jupiter,None,None,19.090284741901073,6042
6042,male,Villain,None,â˜€ï¸�,spectre,bubblegum,shield,neptune,None,None,22.334211608172865,6043
6043,female,Villain,tribal,â›½,aero,symbols,shotgun,neptune,None,None,34.02480272079727,6044
6044,male,Hero,None,ğŸ’�,charm,gold,staff,jupiter,feather earring,None,58.4657130901437,6045
6045,male,Villain,red waves,ğŸ’�,athena,snow leopard,cat tail,jupiter,None,None,22.09497599914681,6046
6046,male,Hero,fringe,ğŸ§ª,DAO,human,demon wings,jupiter,None,None,33.88601160250847,6047
6047,male,Hero,pompadour,ğŸ’�,warp,symbols,demon wings,jupiter,None,None,37.78004446799444,6048
6048,male,Villain,classy,âš¡,noxious,human,cape,neptune,void earring,None,47.63219766904167,6049
6049,male,Villain,bleached,â›½,spectre,human,None,jupiter,None,None,8.905337338575455,6050
6050,male,Villain,fox,ğŸ‘�ï¸�,rime,chrome,cat tail,uranus,None,None,29.782651578925822,6051
6051,male,Villain,acid washed,ğŸ‘�ï¸�,spectre,chrome,shotgun,earth,None,None,30.59254258372899,6052
6052,male,Villain,None,ğŸ’�,kendo,anatomy,demon wings,saturn,None,None,15.414256191901424,6053
6053,female,Hero,sleek,â�„ï¸�,rime,emerald,blades,jupiter,None,None,46.03353403292753,6054
6054,male,Villain,pompadour,â›½,haste,jelly,demon wings,uranus,silver earring,None,55.51223859504131,6055
6055,male,Villain,None,ğŸŒ�,strobe,chrome,None,saturn,None,None,8.653570274947556,6056
6056,male,Villain,frosted hood,â˜€ï¸�,rime,symbols,shield,earth,None,None,36.110691282431034,6057
6057,female,Villain,fox,ğŸ�š,aero,jelly,angel wings,jupiter,None,None,30.449712544921265,6058
6058,male,Villain,classy,ğŸ’ª,noxious,galaxy,bionic vertebrae,neptune,None,None,29.098672071341618,6059
6059,female,Villain,tribal,ğŸ‘�ï¸�,athena,leopard,bionic vertebrae,neptune,None,None,36.723017818096196,6060
6060,male,Villain,tribal,â˜�ï¸�,zone,human,DAO broadsword,saturn,None,None,19.45958632579349,6061
6061,male,Villain,slick blonde,â˜�ï¸�,warp,chrome,DAO broadsword,neptune,glass earring,None,56.296870481151394,6062
6062,female,Villain,sleek,ğŸ’ª,kendo,sherbet,shield,uranus,None,None,35.43478377322838,6063
6063,male,Villain,dreadlocks,ğŸ’�,spectre,bones,shotgun,uranus,None,None,27.32779226815482,6064
6064,male,Hero,aqua waves,â�±ï¸�,warp,bones,acid launcher,earth,None,None,51.90821860456166,6065
6065,male,Villain,fringe,ğŸ’ª,aero,magma,None,saturn,None,None,15.141441478469153,6066
6066,male,Hero,None,ğŸ’ª,haste,symbols,None,jupiter,ice earring,None,50.191435405602704,6067
6067,male,Hero,fortune,â˜€ï¸�,charm,leopard,None,earth,None,None,42.80288039844451,6068
6068,female,Villain,fringe,â˜€ï¸�,shimmer,bubblegum,shotgun,saturn,None,None,28.569702097946585,6069
6069,female,Villain,fringe,ğŸŒ�,noxious,leopard,shotgun,neptune,None,None,32.8162746700325,6070
6070,female,Villain,pompadour,ğŸ¤ ,lone,emerald,cape,saturn,ice earring,None,54.80714916122855,6071
6071,female,Villain,sleek,ğŸ‘»,charm,leopard,bionic vertebrae,saturn,None,None,29.681712177315987,6072
6072,male,Hero,leprechaun,ğŸ�š,aero,snow leopard,demon wings,jupiter,void earring,None,65.40121058416395,6073
6073,female,Villain,hazel,â˜�ï¸�,rime,symbols,cat tail,jupiter,None,None,28.29696229505803,6074
6074,female,Villain,dreadlocks,ğŸ‘�ï¸�,zone,jelly,shotgun,neptune,None,None,33.98701165556549,6075
6075,male,Villain,classy,ğŸ‘½,prodigy,snake,shield,saturn,None,None,24.60019157218777,6076
6076,female,Villain,hazel,ğŸ—¡ï¸�,kendo,leopard,None,saturn,None,None,20.39090456942031,6077
6077,female,Villain,None,â›½,sheath,chrome,cat tail,jupiter,None,None,17.889996986791747,6078
6078,male,Villain,None,None,synapse,alien,cape,jupiter,None,alien,45.558630001484026,6079
6079,male,Hero,classy,ğŸ�±,noxious,bones,staff,neptune,None,None,46.86455131014813,6080
6080,male,Villain,acid washed,ğŸ�­,zone,bubblegum,cat tail,jupiter,None,None,23.94144533707451,6081
6081,female,Hero,mowhawk,â�±ï¸�,smog,snow leopard,bionic vertebrae,saturn,None,None,49.965188079407966,6082
6082,male,Hero,leprechaun,ğŸ’¡,array,sherbet,None,neptune,ice earring,None,66.39975461412291,6083
6083,mutant,Villain,None,â˜�ï¸�,sheath,X,None,neptune,None,None,34.280846088434416,6084
6084,female,Villain,hazel,ğŸ‘�ï¸�,argot,snow leopard,staff,saturn,None,None,31.826080194332977,6085
6085,male,Villain,pompadour,â›½,sheath,snake,None,saturn,None,None,14.49090387417869,6086
6086,male,Hero,None,ğŸ‘�ï¸�,zone,chrome,cape,uranus,None,None,35.518283326107216,6087
6087,female,Villain,hazel,ğŸ—¡ï¸�,warp,chrome,None,saturn,None,None,19.870566942428816,6088
6088,female,Villain,None,â˜€ï¸�,zone,sherbet,shotgun,earth,None,None,28.37255549607519,6089
6089,female,Hero,dreadlocks,ğŸ‘»,warp,alien,cape,uranus,pearl earring,None,76.57389867466725,6090
6090,male,Villain,classy,â›½,zone,human,None,saturn,None,None,8.485570801419447,6091
6091,female,Hero,None,ğŸ’�,prodigy,leopard,demon wings,uranus,None,None,43.73833254624401,6092
6092,male,Villain,None,âš¡,charm,chrome,shield,jupiter,None,None,14.457489393167403,6093
6093,female,Villain,None,â�±ï¸�,aero,human,shotgun,mercury,None,None,24.23075808073462,6094
6094,female,Villain,fringe,ğŸ—¡ï¸�,kendo,gold,None,saturn,void earring,None,47.77049866168864,6095
6095,female,Villain,dreadlocks,âš”ï¸�,zone,emerald,bionic vertebrae,saturn,None,None,30.495786659288022,6096
6096,male,Villain,hazel,ğŸ’ª,cove,alien,blades,earth,None,None,32.80825015726011,6097
6097,male,Villain,pompadour,ğŸŒ�,warp,chrome,angel wings,jupiter,None,None,21.90612142975377,6098
6098,male,Hero,None,âš¡,zone,emerald,cat tail,jupiter,None,None,30.45778506317522,6099
6099,male,Villain,None,âš”ï¸�,prodigy,human,None,jupiter,None,None,1.4605188442336212,6100
6100,female,Villain,None,ğŸ‘�ï¸�,noxious,snake,blades,jupiter,void earring,None,45.37899288325207,6101
6101,male,Villain,fringe,ğŸ�€,DAO,graffiti,blades,saturn,None,None,23.87845528684612,6102
