,Head,Mouth,Eyes,Skin,Species,Background,Weapon,Clothing,Fur,Rarity score,Token Id
8268,MONKEY HAT,FROWN,SHOCKED BLUE + RED,None,GORILLA,DARK GREY,None,I HEART ZOMBIES RED T SHIRT,GREY,34.89093232820147,8268
8269,BLONDE HAIR,CIGARETTE,SHOCKED,None,GORILLA,BABY BLUE,None,ROMAN ARMOR,GREY,31.444859364361484,8269
8270,SILVER HAIR,EVIL LAUGH,RED DRAGON,None,GORILLA,ORANGE,None,None,BLUE,22.104130166581168,8270
8271,BLACK NINJA HEADBAND,MEMPO MASK,CLOSED,None,GORILLA,OLIVE.GREEN,BRUEN,None,GOLD + TATTED,72.98401552410853,8271
8272,RED HAIR,JOINT,RED HEARTS,BLACK,ZOMBIE,OLIVE.GREEN,SILVER SAW GUN,GOLD CROSS,None,79.24678541633786,8272
8273,None,CHROME,CLOSED,None,GORILLA,DEEP BLUE,AUG,None,DIAMOND ROBOT,61.80680926475923,8273
8274,GREEN FRKS HAT,BLOODY,RED DRAGON,GREEN,ZOMBIE,MINT,None,GOLD CROSS,None,31.48714239735131,8274
8275,GENERAL'S HAT,CRAZY BLUE PILL,BTC,GREY,ZOMBIE,BABY BLUE,RED SNIPER + BATTLE AXE,TOOTH NECKLACE,None,81.04975993203674,8275
8276,BLACK ARMY HELMET,CRAZY BLUE PILL,BTC,GOLD ROBOT,ZOMBIE,BABY BLUE,RED SNIPER + BATTLE AXE,RED HOODIE,None,82.7269034950724,8276
8277,AIR POD,CIGARETTE,3D GLASSES,BLACK,ZOMBIE,DEEP BLUE,RED SNIPER,BLACK T SHIRT,None,75.6163801360695,8277
8278,BLUE NINJA HEADBAND,SAVAGE,BORED,None,GORILLA,ORANGE,AUG,GOLD CHAIN,WHITE + TATTED,87.51470472380993,8278
8279,GREEN FRKS HAT,GAS MASK,3D GLASSES,BLACK,ZOMBIE,TAN,None,RED HOODIE,None,30.094760716670404,8279
8280,GOLD CROWN,CIGAR,SCARED,None,GORILLA,MUSTARD YELLOW,None,DOUBLE STRAP,BROWN,37.00429149067281,8280
8281,BLACK BRA,DUMB DROOL,RED HEARTS,BLACK,ZOMBIE,MINT,None,None,None,16.863100014120988,8281
8282,BLACK FRKS HAT,FROWN,GREEN DRAGON,None,GORILLA,GRANITE,None,KHAKI OVERALLS,WHITE + TATTED,39.470192491005626,8282
8283,BROWN HAIR,RED BANDANA,SHOCKED,None,GORILLA,GRANITE,None,BLOODY CUT OFF BLACK TUX,BROWN,34.228467094102925,8283
8284,NEON GREEN BEANIE,GRASS,BORED,None,GORILLA,PURPLE,None,GOLD CHAIN,WHITE + TATTED,37.8349469909858,8284
8285,BLONDE HAIR,TONGUE,ANGRY,None,GORILLA,BABY BLUE,None,None,BLUE,20.42658151983517,8285
8286,SNOWBOARD GOGGLES,EVIL LAUGH,GLOWING,None,GORILLA,DARK GREY,AUG,JEAN OVERALLS,LIGHT BROWN,87.58137101491444,8286
8287,BLACK COWBOY HAT,RED ROSE,CRAZY + SCAR,BLUE,ZOMBIE,PURPLE,None,KHAKI TRENCH COAT,None,31.176572431943438,8287
8288,NEON GREEN BEANIE,SAVAGE + GOLD PILL,RED X,None,GORILLA,PURPLE,AUG,None,BLUE,70.25871792294744,8288
8289,MONKEY HAT,FROWN,SLEEPY,None,GORILLA,DARK GREY,None,GREEN VEST + T SHIRT,LIGHT BROWN,33.70005978857159,8289
8290,BLACK ARMY HELMET,CIGARETTE,MELTING,BLACK,ZOMBIE,BABY BLUE,GREEN RPG,BLACK TRENCH COAT,None,76.07761547371878,8290
8291,None,TONGUE OUT,RED HEARTS,GREEN,ZOMBIE,MUSTARD YELLOW,AK97,RED T SHIRT,None,67.55005797850696,8291
8292,AIR POD,JOINT,GREEN MELTING,WHITE + TATTED,ZOMBIE,OLIVE.GREEN,None,None,None,17.944948630203783,8292
8293,RED & WHITE HEADBAND,GAS MASK,GREEN MELTING,BURNT,ZOMBIE,GRANITE,None,None,None,18.708101779269704,8293
8294,BLACK NINJA HEADBAND + CROSS EARRING,CRAZY RED PILL,CRAZY + EYE PATCH,WHITE,ZOMBIE,WHITE,None,SILVER CROSS,None,33.742726938974485,8294
8295,None,SALIVATING,SKEPTICAL,WHITE,ZOMBIE,MINT,GREEN RPG,RED T SHIRT,None,68.98409704965448,8295
8296,STITCHES,ANGRY MOUTH,GREEN X,PINK,ZOMBIE,GRANITE,None,None,None,14.582354820483841,8296
8297,None,SALIVATING,3D GLASSES,BURNT,ZOMBIE,GREY,RED SNIPER,SILVER CROSS,None,68.94215200438909,8297
8298,BLACK NINJA HEADBAND,GRASS,SQUINTING,None,GORILLA,OLIVE.GREEN,SPEAR,GREEN VEST + T SHIRT,RED,82.4244322273539,8298
8299,BLACK HAIR,RED WHITE AND BLUE GRENADE,BORED,None,GORILLA,DARK GREY,BRUEN,DOUBLE STRAP,GREY,86.06355842009319,8299
8300,SILVER CROWN + CROSS EARRING,CIGARETTE,RED DRAGON,None,GORILLA,OLIVE.GREEN,BARBED WIRE BASEBALL BAT,I HEART ZOMBIES BLACK T SHIRT,LIGHT BROWN,85.76266116002364,8300
8301,BANANA,WHISTLE,BORED,None,GORILLA,TREEHOUSE,AUG,MJ BULLS JERSEY,BROWN,91.5974231805763,8301
8302,None,CIGARETTE,ANGRY,None,GORILLA,GREY,None,MINT KING'S ROBE,BLACK,20.51890237290131,8302
8303,BLACK BEANIE,TONGUE OUT,SKEPTICAL,WHITE + TATTED,ZOMBIE,TAN,GREEN SNIPER,RED T SHIRT + TOOTH NECKLACE,None,82.99520218501289,8303
8304,CYCLOPS HEADSET,FROWN,SHOCKED,None,GORILLA,PURPLE,None,GOLD CHAIN,BLUE,32.065231094043995,8304
8305,ORANGE CONSTRUCTION HELMET,EVIL LAUGH,SQUINTING,None,GORILLA,OLIVE.GREEN,None,BULLETPROOF GREEN VEST,PINK,37.26418959203314,8305
8306,BLACK FRKS HAT,BUBBLE GUM,SLEEPY,None,GORILLA,ORANGE,BRUEN,BLUE KING'S ROBE,RED,86.32378273601903,8306
8307,BROWN HAIR,TONGUE,SLEEPY,None,GORILLA,GRANITE,None,RED KING'S ROBE,LIGHT BROWN,36.53469078433063,8307
8308,BLACK FRKS HAT,SALIVATING,SKEPTICAL,GREY,ZOMBIE,DARK GREY,SILVER & BLACK RPG,BLACK HOODIE,None,79.49023792135948,8308
8309,PINK BRAIN,ANGRY MOUTH,RED HEARTS,WHITE + TATTED,ZOMBIE,GREY,None,BLACK TRENCH COAT,None,33.11382378369753,8309
8310,GREEN FRKS HAT,JOINT,BLACK HEARTS,LIGHT BLUE,ZOMBIE,MILITARY GREEN,None,None,None,12.88790267940133,8310
8311,WHITE HALO,RED ROSE,CRAZY + EYE PATCH,GREEN,ZOMBIE,GRANITE,AK97,BLACK TRENCH COAT,None,79.96798344353846,8311
8312,None,TONGUE OUT,RED X,HALF HALF,ZOMBIE,PURPLE,None,SILVER CROSS,None,21.223898073830966,8312
8313,GREEN FRKS HAT,DUMB DROOL,BTC,BLACK + TATTED,ZOMBIE,OLIVE.GREEN,None,YELLOW T SHIRT,None,32.09072557019503,8313
8314,RED HAT,TASTY,BULLET HOLE,None,GORILLA,TAN,None,GOLD CHAIN,BLACK,38.405228057637636,8314
8315,KNIFE THROUGH HEAD,CRAZY BLUE PILL,ROBOT,GREEN,ZOMBIE,TAN,AK97 RED,GOLD CROSS,None,82.26564970487753,8315
8316,I HEART ZMBS TRUCKER HAT,FROWN,SLEEPY,None,GORILLA,TAN,None,None,RED,20.040870063562515,8316
8317,RED & WHITE HEADBAND,LAUGHING,MELTING,GREY,ZOMBIE,MILITARY GREEN,None,SUSPENDERS + BOW TIE,None,32.652575855696654,8317
8318,CYCLOPS HEADSET,BLOODY,SHOCKED BLUE + RED,None,GORILLA,ORANGE,None,ROMAN ARMOR GOLD DOG TAGS,RED,38.87465266286822,8318
8319,BLUE & WHITE HEADBAND,JOINT,BLACK HEARTS,BLACK + TATTED,ZOMBIE,GREY,None,PRISON SHIRT,None,32.660923597041034,8319
8320,STITCHES + WHITE HALO,LAUGHING,RED X + EYE PATCH,GREY,ZOMBIE,GREY,None,RED & WHITE SCARF,None,31.08433459038854,8320
8321,None,PEARLY WHITES,CLOSED,None,GORILLA,WHITE,None,BULLETPROOF GREEN VEST,GOLD + TATTED,28.80384430744025,8321
8322,BLACK FRKS HAT,BULLET,SHOCKED BLUE + RED,None,GORILLA,MUSTARD YELLOW,None,BLUE GENERAL'S SUIT,HALF HALF,41.08863178543105,8322
8323,ORANGE CONSTRUCTION HELMET,SNARLING,SQUINTING,None,GORILLA,BABY BLUE,DUAL KATANA,BLACK COWBOY SHIRT,BLUE,86.32348755839396,8323
8324,RAINBOW MOWHAWK,GAS MASK,SKEPTICAL,HALF HALF,ZOMBIE,BABY BLUE,None,BLACK TRENCH COAT,None,34.86648537112799,8324
8325,BLACK ARMY HELMET,CRAZY,BLOODY BLINDFOLD,GREEN,ZOMBIE,MINT,None,BLACK T SHIRT,None,32.065542267424476,8325
8326,AIR POD,ANGRY MOUTH,BLACK HEARTS,WHITE,ZOMBIE,DARK GREY,AK97,YELLOW & RED SCARF,None,76.51305872909637,8326
8327,AIR POD,ANGRY MOUTH,3D GLASSES,WHITE,ZOMBIE,TAN,None,GREY TRENCH COAT,None,29.365179719675332,8327
8328,BLACK COWBOY HAT,TONGUE OUT,BTC,BURNT,ZOMBIE,TAN,None,TOOTH NECKLACE,None,30.00250693688003,8328
8329,BLACK ARMY HELMET,CRAZY BLUE PILL,CRAZY + SCAR,GREEN,ZOMBIE,GRANITE,None,GOLD CROSS,None,29.230939787780557,8329
8330,BLACK HAIR,BULLET,CLOSED,None,GORILLA,PURPLE,None,None,PINK,21.44138313522412,8330
8331,KING OF THE RATS,WHISTLE,SHOCKED,None,GORILLA,GREY,None,KHAKI OVERALLS,BROWN,34.20322928551191,8331
8332,BLACK CROWN,CRAZY BLUE PILL,BTC,HALF HALF,ZOMBIE,WHITE,None,None,None,19.873777597415824,8332
8333,BLUE & WHITE HEADBAND,CRAZY SILVER PILL,CRAZY + EYE PATCH,BLUE,ZOMBIE,MUSTARD YELLOW,GREEN SNIPER,None,None,65.95711561013525,8333
8334,GREEN FRKS HAT,JOINT,BLACK BLEEDING,GOLD ROBOT,ZOMBIE,MUSTARD YELLOW,None,TOOTH NECKLACE,None,35.11803993251947,8334
8335,RED VISOR,CIGAR,SCARED,None,GORILLA,MINT,None,None,BROWN,21.23175853249273,8335
8336,BLUE & WHITE HEADBAND,SALIVATING,RED DRAGON,GREEN,ZOMBIE,GRANITE,AK97,RED & WHITE SCARF,None,78.13163049622446,8336
8337,BLUE & WHITE HEADBAND,BLOODY,BLUE DRAGON,BLUE,ZOMBIE,MINT,BLACK SAW GUN,SILVER CROSS,None,81.9388412759708,8337
8338,GENERAL'S HAT,TONGUE OUT,BLACK HEARTS,WHITE + TATTED,ZOMBIE,TAN,None,None,None,18.129399991686498,8338
8339,BLACK HAIR,BLACK BANDANA,ANGRY,None,GORILLA,PURPLE,None,SILVER DOG TAGS,BLACK,35.872142518616776,8339
8340,BLACK FRKS HAT,PEARLY WHITES,RED X,None,GORILLA,GREY,None,JEAN OVERALLS,BROWN,36.53521660816511,8340
8341,SILVER CROWN + CROSS EARRING,RED BANDANA,SQUINTING,None,GORILLA,PURPLE,DUAL KATANA,BULLETPROOF GREEN VEST,RED,87.11181224526206,8341
8342,BLACK ARMY HELMET,LAUGHING,SKEPTICAL,WHITE + TATTED,ZOMBIE,BABY BLUE,GREEN SNIPER,None,None,66.56099649017835,8342
8343,BLACK BEANIE,CRAZY BLUE PILL,BTC,GOLD,ZOMBIE,WHITE,None,GOLD CHAIN,None,31.93994278244477,8343
8344,MONKEY HAT,GRASS,BLOODSHOT,None,GORILLA,GRANITE,None,GOLD CHAIN,WHITE,37.06342933509532,8344
8345,BLUE FRKS HAT,CHROME,ANGRY,None,GORILLA,WHITE,M45,MINT KING'S ROBE,WHITE,87.65678086831574,8345
8346,BLACK HAT,EVIL LAUGH,SQUINTING + SCAR,None,GORILLA,DEEP BLUE,AUG,CUT OFF BLACK TUX,BLACK,87.10342172825581,8346
8347,GREEN FRKS HAT,RED ROSE,MELTING,BLUE,ZOMBIE,OLIVE.GREEN,None,TOOTH NECKLACE,None,33.45762623587999,8347
8348,None,ONE GOLD,SCARED,None,GORILLA,MINT,None,JEAN OVERALLS,BLACK,26.833263193199862,8348
8349,None,ANGRY MOUTH,CRAZY + SCAR,BURNT,ZOMBIE,BABY BLUE,GREEN RPG,GOLD CROSS,None,67.85199841443324,8349
8350,BLONDE HAIR,WHISTLE,SQUINTING,None,GORILLA,MILITARY GREEN,M45,None,GREY,67.58330136335556,8350
8351,BROWN HAIR,SAVAGE + BLUE PILL,SQUINTING,None,GORILLA,MILITARY GREEN,None,BLACK OVERALLS,LIGHT BROWN,37.12174533592169,8351
8352,RED VISOR,BUBBLE GUM,GLOWING,None,GORILLA,MINT,KATANA,None,WHITE,74.5939032892552,8352
8353,AIR POD,LAUGHING,SKEPTICAL,GREEN,ZOMBIE,BABY BLUE,AK97 RED,GOLD CHAIN,None,75.85078048636518,8353
8354,BROWN HAIR,CIGARETTE,CLOSED,None,GORILLA,GRANITE,None,BULLETPROOF GREEN VEST,GREY,29.84310129065814,8354
8355,BLACK NINJA HEADBAND,GRASS,GREEN X,None,GORILLA,ORANGE,None,MJ BULLS JERSEY,BLACK,33.98606118393071,8355
8356,BLACK BEANIE,TONGUE OUT,GREEN DRAGON,GREY,ZOMBIE,TAN,None,None,None,16.779301320726834,8356
8357,GREEN ARMY HELMET,JOINT,3D GLASSES,PINK,ZOMBIE,PURPLE,BLACK WIDOW,BLACK TUX,None,81.29294073724843,8357
8358,SURGEON'S CAP,GRASS,SQUINTING + SCAR,None,GORILLA,PURPLE,None,BULLETPROOF BLUE CAMO VEST + SILVER DOG TAGS,LIGHT BROWN,37.784211406386234,8358
8359,RED HAIR,CRAZY,GREEN X,GOLD,ZOMBIE,DEEP BLUE,None,PRISON SHIRT,None,34.019863975881925,8359
8360,RED HAT,CIGARETTE,MEAN RED + BLUE,None,GORILLA,MUSTARD YELLOW,None,MJ BULLS JERSEY,LIGHT BROWN,35.07611330629291,8360
8361,NEON GREEN BEANIE,BULLET,SQUINTING + SCAR,None,GORILLA,GRANITE,None,DOUBLE STRAP,GREY,37.935198824207475,8361
8362,RED VISOR,TONGUE,SHOCKED,None,GORILLA,BABY BLUE,None,DOUBLE STRAP,GREY,34.396106399524605,8362
8363,RED VISOR,WHISTLE,ANGRY,None,GORILLA,PURPLE,None,I HEART ZOMBIES GREEN T SHIRT,PINK,36.66047644553267,8363
8364,None,FROWN,CLOSED,None,GORILLA,WHITE,None,I HEART ZOMBIES GREEN T SHIRT,BLACK + TATTED,26.279618082242056,8364
8365,SNOWBOARD GOGGLES,PEARLY WHITES,MEAN RED + BLUE,None,GORILLA,WHITE,None,GREEN GENERAL'S SUIT,BROWN,41.046339554276884,8365
8366,BLACK ARMY HELMET,DUMB DROOL,SKEPTICAL,BLACK + TATTED,ZOMBIE,BABY BLUE,None,SILVER CROSS,None,31.65460223292887,8366
8367,BLUE SNAKES,LAUGHING,BLACK HEARTS,RED,ZOMBIE,TAN,None,RED & WHITE SCARF,None,31.67133714246488,8367
8368,EXPLODING BRAIN,BLOODY,RED HEARTS,BLUE,ZOMBIE,BABY BLUE,None,BLACK KING'S ROBE,None,33.73451169192602,8368
8369,RED & WHITE HEADBAND,CRAZY BLUE PILL,3D GLASSES,HALF HALF,ZOMBIE,OLIVE.GREEN,GREEN RPG + SNIPER,None,None,68.99288002353433,8369
8370,BLACK ARMY HELMET,SALIVATING,BLACK HEARTS,WHITE + TATTED,ZOMBIE,GRANITE,None,GOLD CHAIN,None,29.74276313024508,8370
8371,None,TONGUE,MEAN RED + BLUE,None,GORILLA,OLIVE.GREEN,None,JEAN OVERALLS,GOLD + TATTED,32.158488728204006,8371
8372,BLACK NINJA HEADBAND,DUMB DROOL,CRAZY + EYE PATCH,WHITE,ZOMBIE,BABY BLUE,AK97 RED,BLACK TRENCH COAT,None,77.24298101367339,8372
8373,RED COWBOY HAT,TONGUE OUT,RED X + EYE PATCH,LIGHT BLUE,ZOMBIE,DEEP BLUE,BLACK WIDOW,GREY TRENCH COAT,None,78.76876988234513,8373
8374,RED & WHITE HEADBAND,JOINT,RED X + EYE PATCH,WHITE,ZOMBIE,GRANITE,BLACK WIDOW,GREY TRENCH COAT,None,79.49833745001652,8374
8375,BLACK ARMY HELMET,CIGARETTE,3D GLASSES,GOLD,ZOMBIE,MINT,None,GOLD CROSS,None,28.552345141473722,8375
8376,None,TASTY,SHOCKED,None,GORILLA,MUSTARD YELLOW,None,I HEART ZOMBIES RED T SHIRT,LIGHT BROWN,25.08047243739182,8376
8377,NEON GREEN BEANIE,SAVAGE + BLUE PILL,BORED,None,GORILLA,WHITE,DUAL KATANA,SILVER DOG TAGS,LIGHT BROWN,88.64628764325575,8377
8378,None,CIGARETTE,SQUINTING,None,GORILLA,TAN,None,None,PINK,6.071152292709684,8378
8379,RED HAIR,TONGUE OUT,CRAZY + EYE PATCH,BLUE,ZOMBIE,GRANITE,None,RED T SHIRT,None,29.53284333127376,8379
8380,BLUE & WHITE HEADBAND,JOINT,CRAZY + SCAR,GREEN,ZOMBIE,PURPLE,None,RED T SHIRT + TOOTH NECKLACE,None,30.522465851410587,8380
8381,BLACK NINJA HEADBAND,ANGRY MOUTH,WHITE GLOWING,BURNT,ZOMBIE,GRANITE,AK97 RED,RED & WHITE SCARF,None,79.62455749863905,8381
8382,PINK BRAIN,CIGARETTE,MELTING,PINK,ZOMBIE,DARK GREY,AK97 RED,RED T SHIRT,None,78.80300447909013,8382
8383,BLACK COWBOY HAT,ANGRY MOUTH,CRAZY + EYE PATCH,GREY,ZOMBIE,WHITE,None,ZOBE LA JERSEY,None,30.203694891799643,8383
8384,BROWN HAIR,BUBBLE GUM,GREEN X,None,GORILLA,MILITARY GREEN,WOODEN RIFLE,NEON GREEN COP VEST,WHITE,85.9468265705264,8384
8385,BLUE & WHITE HEADBAND,CIGARETTE,RED X,BLACK,ZOMBIE,OLIVE.GREEN,None,None,None,12.93922283765941,8385
8386,None,ANGRY MOUTH,MEAN,LIGHT BLUE,ZOMBIE,DEEP BLUE,GREEN RPG + SNIPER,None,None,54.04218689030552,8386
8387,SURGEON'S CAP,FROWN,MEAN RED + BLUE,None,GORILLA,OLIVE.GREEN,None,NEON GREEN COP VEST,DIAMOND ROBOT,41.935342087889104,8387
8388,BLACK FRKS HAT,SAVAGE + BLUE PILL,RED X,None,GORILLA,DARK GREY,AUG,None,BLUE,69.38679161214169,8388
8389,BLACK BEANIE,LAUGHING,BLOODY BLINDFOLD,PINK,ZOMBIE,MINT,SILVER & BLACK RPG,GOLD CHAIN,None,81.4189477763175,8389
8390,None,STITCHED MOUTH,BLUE DRAGON,GREEN,ZOMBIE,GREY,RED SNIPER + BATTLE AXE,BLACK KING'S ROBE,None,73.54609308801778,8390
8391,BLUE FRKS HAT,RED WHITE AND BLUE GRENADE,BABA VOSS,None,GORILLA,BABY BLUE,None,None,BLUE,24.762307820968175,8391
8392,BLACK NINJA HEADBAND,BLOODY,3D GLASSES,BLACK,ZOMBIE,MUSTARD YELLOW,None,ZOBE LM JERSEY,None,31.59633991849649,8392
8393,BLACK FRKS HAT,ROAR,SQUINTING,None,GORILLA,MILITARY GREEN,WOODEN RIFLE,I HEART ZOMBIES GREEN T SHIRT,LIGHT BROWN,85.60271804692627,8393
8394,BROWN HAIR,CIGARETTE,RED DRAGON,None,GORILLA,ORANGE,None,BLOODY WHITE COAT,LIGHT BROWN,33.84357750953485,8394
8395,NIGHT VISION,ANGRY MOUTH,GREEN MELTING,GREY,ZOMBIE,PURPLE,None,ZOBE LA JERSEY,None,34.01952601235683,8395
8396,AIR POD,CRAZY,GREEN X,LIGHT BLUE,ZOMBIE,DEEP BLUE,None,None,None,12.74567982814846,8396
8397,None,CIGARETTE,CLOSED,None,GORILLA,DEEP BLUE,None,None,BLACK,4.913763825555665,8397
8398,BLACK FRKS HAT,BUBBLE GUM,ANGRY,None,GORILLA,GRANITE,None,JEAN OVERALLS,BLUE,34.824162080509396,8398
8399,BROWN HAIR,WHISTLE,RED X,None,GORILLA,MUSTARD YELLOW,None,NEON GREEN COP VEST,LIGHT BROWN,35.662779571485245,8399
8400,SURGEON'S CAP,TONGUE,ANGRY,None,GORILLA,ORANGE,None,CUT OFF BLACK TUX,BLACK,37.658280654207616,8400
8401,BLACK HAT,CIGARETTE,GREEN X,None,GORILLA,BABY BLUE,SPEAR,ORANGE PRISON JUMPSUIT,LIGHT BROWN,80.89083480422701,8401
8402,CYCLOPS HEADSET,CIGAR,SQUINTING,None,GORILLA,MUSTARD YELLOW,None,JEAN OVERALLS,BLACK + TATTED,40.57680845208782,8402
8403,BLACK NINJA HEADBAND,CRAZY EYE BALL,RED DRAGON,WHITE + TATTED,ZOMBIE,TAN,BATTLE AXE,None,None,70.5363673264434,8403
8404,BLACK BEANIE,STITCHED MOUTH,MELTING,RED,ZOMBIE,WHITE,BLACK WIDOW,GOLD CROSS,None,82.84424748244852,8404
8405,DEVIL HORNS,DEAD ROSE,BLACK HEARTS,BLACK,ZOMBIE,TAN,SILVER & BLACK RPG,None,None,68.95094839809902,8405
8406,None,BULLET,GLOWING,None,GORILLA,OLIVE.GREEN,None,NEON GREEN COP VEST,BLUE,28.258877377222586,8406
8407,None,RED JOKER,BLUE DRAGON,GREY,ZOMBIE,TAN,None,BLACK TRENCH COAT,None,22.23002907058343,8407
8408,BLONDE HAIR,SNARLING,BORED,None,GORILLA,TREEHOUSE,AUG + KATANA,ROMAN ARMOR,BLACK,94.6581939296707,8408
8409,None,CRAZY RED PILL,BTC,LIGHT BLUE,ZOMBIE,DEEP BLUE,BLACK WIDOW,None,None,52.43208193210014,8409
8410,BROWN HAIR,BLOODY,SHOCKED BLUE + RED,None,GORILLA,WHITE,None,None,PINK,21.575699368901244,8410
8411,DEVIL HORNS,SALIVATING,RED X + EYE PATCH,WHITE,ZOMBIE,OLIVE.GREEN,None,BLACK HOODIE,None,31.822351396781762,8411
8412,EXPLODING BRAIN,CRAZY EYE BALL,BTC,BLUE,ZOMBIE,MILITARY GREEN,None,None,None,16.125078168310907,8412
8413,None,SNARLING,SHOCKED BLUE + RED,None,GORILLA,WHITE,None,JEAN OVERALLS,WHITE + TATTED,28.543891687229063,8413
8414,NEON GREEN BEANIE,BULLET,SLEEPY,None,GORILLA,DEEP BLUE,KATANA,JEAN OVERALLS,BLUE,85.63591282910113,8414
8415,BLUE NINJA HEADBAND,RED BANDANA,SHOCKED,None,GORILLA,PURPLE,DUAL KATANA,None,BLACK,69.11789080924248,8415
8416,BLACK COWBOY HAT,RED JOKER,RED X + EYE PATCH,GREEN,ZOMBIE,GREY,None,RED & WHITE SCARF,None,30.96694615890001,8416
8417,GREEN FRKS HAT,CRAZY,SKEPTICAL,GREEN,ZOMBIE,GRANITE,BLACK DEVIL WINGS,RED & WHITE SCARF,None,80.72269657885231,8417
8418,BLACK BEANIE,CIGARETTE,BTC,LIGHT BLUE,ZOMBIE,PURPLE,None,BLACK HOODIE,None,24.157943073884443,8418
8419,BLACK HALO,GREEN JOKER,BTC,BLACK + TATTED,ZOMBIE,BABY BLUE,None,KHAKI TRENCH COAT,None,34.2711409477195,8419
8420,None,SAVAGE + SILVER PILL,SQUINTING,None,GORILLA,TREEHOUSE,None,BLUE VEST + T SHIRT,BLACK,32.493256596419876,8420
8421,BLACK COWBOY HAT,ANGRY MOUTH,SKEPTICAL,BLACK + TATTED,ZOMBIE,WHITE,GREEN SNIPER,RED T SHIRT,None,82.24049827988095,8421
8422,None,ANGRY MOUTH,CRAZY + SCAR,GOLD ROBOT,ZOMBIE,DARK GREY,None,ZOBE LA JERSEY + GOLD CHAIN,None,23.21954172391236,8422
8423,None,DUMB DROOL,CRAZY + SCAR,WHITE + TATTED,ZOMBIE,GRANITE,None,YELLOW & RED SCARF,None,21.15645103666189,8423
8424,BLACK & GREEN HAT,TONGUE OUT,CRAZY + SCAR,GREEN,ZOMBIE,GREY,None,None,None,15.62191454789803,8424
8425,AIR POD,DUMB DROOL,BTC,BLUE,ZOMBIE,MINT,AK97,YELLOW & RED SCARF,None,74.50878639148382,8425
8426,RED HAT,BULLET,SHOCKED,None,GORILLA,JUNGLE NIGHT,None,BLACK OVERALLS,GREY,39.76278554450694,8426
8427,None,CRAZY,BTC,PINK,ZOMBIE,MILITARY GREEN,None,RED HOODIE,None,18.590313313912027,8427
8428,RED BRA,CIGARETTE,BLACK HEARTS,BLACK + TATTED,ZOMBIE,PURPLE,None,GOLD CROSS,None,29.40770592742482,8428
8429,BLUE FRKS HAT,EVIL LAUGH,ANGRY,None,GORILLA,OLIVE.GREEN,None,MJ BULLS JERSEY,BROWN,35.88049278860473,8429
8430,MONKEY HAT,SNARLING,SHOCKED BLUE + RED,None,GORILLA,DEEP BLUE,None,KHAKI OVERALLS,GREY,35.7882876470425,8430
8431,TIE DYE CONSTRUCTION HELMET,EVIL LAUGH,ANGRY,None,GORILLA,OLIVE.GREEN,None,BLUE VEST + T SHIRT,BLUE,35.67078934427851,8431
8432,BLACK & GREEN HAT,JOINT,RED DRAGON,BLUE,ZOMBIE,PURPLE,None,GOLD CROSS,None,30.187170475087044,8432
8433,None,WHISTLE,SLEEPY,None,GORILLA,PURPLE,SPEAR,BLACK COWBOY SHIRT,RED,73.46126041804814,8433
8434,BLACK FRKS HAT,GRASS,CLOSED,None,GORILLA,MILITARY GREEN,AUG,GOLD CHAIN,RED,78.83583447017938,8434
8435,KNIFE IN HEAD,GAS MASK,BLUE DRAGON,LIGHT BLUE,ZOMBIE,WHITE,None,BLACK TRENCH COAT,None,32.920955891117764,8435
8436,BLACK BRA,LAUGHING,3D GLASSES,GREY,ZOMBIE,BABY BLUE,None,BLACK TUX,None,32.342252436759345,8436
8437,RED & WHITE HEADBAND,CRAZY BLUE PILL,BTC,GOLD,ZOMBIE,MUSTARD YELLOW,None,BLACK TRENCH COAT,None,33.206006273386265,8437
8438,ORANGE CONSTRUCTION HELMET,EVIL LAUGH,SHOCKED BLUE + RED,None,GORILLA,ORANGE,None,None,BLUE,20.476881859799622,8438
8439,RED & WHITE HEADBAND,CRAZY RED PILL,RED X + EYE PATCH,GOLD ROBOT,ZOMBIE,GRANITE,GREEN RPG,BLACK TUX,None,84.85686755693787,8439
8440,BLACK HAT + SNOWBOARD GOGGLES,SNARLING,SHOCKED,None,GORILLA,TREEHOUSE,None,GOLD CHAIN,GREY,39.15929043264333,8440
8441,BLACK COWBOY HAT,RED ROSE,CRAZY + EYE PATCH,PINK,ZOMBIE,BABY BLUE,None,None,None,16.972070237685223,8441
8442,AIR POD,TONGUE OUT,RED X + EYE PATCH,WHITE,ZOMBIE,MILITARY GREEN,AK97 RED,None,None,62.27574750911542,8442
8443,PURPLE HAT,TONGUE OUT,MEAN,BLUE,ZOMBIE,MINT,BLACK DEVIL WINGS,RED HOODIE,None,81.93025621517326,8443
8444,HALO,SAVAGE,MEAN RED + BLUE,None,GORILLA,GREY,None,BLACK OVERALLS,GREY,41.01284875401571,8444
8445,BLUE BEANIE,CIGARETTE,SHOCKED,None,GORILLA,MINT,BRUEN,None,BLACK + TATTED,67.4414290086456,8445
8446,BLACK NINJA HEADBAND,CRAZY,CRAZY + EYE PATCH,BLACK + TATTED,ZOMBIE,MINT,None,YELLOW T SHIRT,None,32.08266798232305,8446
8447,GLASSES,BUBBLE GUM,SHOCKED,None,GORILLA,WHITE,None,I HEART ZOMBIES BLACK T SHIRT,GREY,36.056537705083905,8447
