,tier,face,shirt,hats,body,Rarity score,Token Id
8320,cool_1,sunglasses cool,overalls blue,piercings,blue cat skin,22.11041959618178,8320
8321,classy_1,zombie,knight,sunhat black,blue cat skin,59.86195462194331,8321
8322,cool_1,glasses,work blue,bucket hat green,blue cat skin,21.262446504043993,8322
8323,wild_1,face face,robe white,mohawk red,blue cat skin,36.05550689332449,8323
8324,cool_1,sunglasses blue,tanktop orange,bucket hat tan,blue cat skin,21.450883919834396,8324
8325,wild_2,sunglasses pixel,labcoat,sunhat white,blue cat skin,51.44492377635639,8325
8326,classy_1,uwu,astro,dutch,blue cat skin,61.77774182307319,8326
8327,wild_2,smirk,deepsea bronze,antlers,blue cat skin,49.372131141684896,8327
8328,wild_2,glasses funny,buttondown green,nurse,blue cat skin,48.71254503074641,8328
8329,classy_2,dizzy,sweater green chain,tvhead purple,blue cat skin,69.31548738447646,8329
8330,cool_2,mononoke,tshirt red,mohawk green,blue cat skin,2.2928007231625394,8330
8331,cool_1,uwu,hoodie purple,beanie orange,blue cat skin,22.895670575739828,8331
8332,cool_2,mummy,tanktop white,wreath,blue cat skin,2.3557119656319863,8332
8333,classy_2,hearts,knight black,pirate black,blue cat skin,69.62954868892035,8333
8334,classy_2,angry scar,ninja blue,crown black,blue cat skin,68.31035755571617,8334
8335,cool_1,sunglasses cowboy,hoodie purple,piercings,blue cat skin,22.644375509382684,8335
8336,cool_2,rich,hoodie purple,mohawk green,blue cat skin,2.2928007231625394,8336
8337,wild_1,beard pirate,winter red,candle,blue cat skin,31.030396772547476,8337
8338,cool_2,owo,robe white,beanie orange,blue cat skin,6.28168316858765,8338
8339,wild_2,mummy,hoodie purple,visor green,blue cat skin,47.67604311518498,8339
8340,classy_1,sunglasses cool,ninja black,nurse,blue cat skin,62.06045310589283,8340
8341,cool_1,ninja black,shirt yellow,beanie red,blue cat skin,22.393048919761675,8341
8342,cool_1,derp,shirt yellow,wreath,blue cat skin,21.984805157998956,8342
8343,wild_2,sunglasses squad,baseball blue,mullet blonde,blue cat skin,52.13583469058499,8343
8344,exotic_1,face face,costume gorilla,costume gorilla,blue cat skin,78.86308597143712,8344
8345,cool_2,beard pirate,bandana green,beret green,blue cat skin,1.7588069796908627,8345
8346,exotic_1,ninja red,costume dragon,admiral pink,blue cat skin,78.07792009942933,8346
8347,classy_2,beard pirate,viking navy,visor green,blue cat skin,66.64570781154802,8347
8348,wild_2,sunglasses blue,deepsea orange,beanie orange,blue cat skin,50.28295242699483,8348
8349,cool_2,tired,ninja red,flower pink,blue cat skin,5.810525016044977,8349
8350,classy_1,angry,viking brown,helm silver,blue cat skin,61.338091299473,8350
8351,exotic_1,grin,knight black,tvhead purple,blue cat skin,77.98365568564034,8351
8352,classy_1,rich,overalls yellow,mullet brown,blue cat skin,59.861923100756634,8352
8353,classy_1,hearts,costume frog,afro black,blue cat skin,60.99263899551596,8353
8354,classy_1,sunglasses yellow,knight leather,halo,blue cat skin,61.99757338876443,8354
8355,wild_1,dizzy,ninja blue,cupcake,blue cat skin,35.01903334648488,8355
8356,classy_2,angry scar,monk,cupcake,blue cat skin,68.59306253568325,8356
8357,cool_2,beard tan,chain,beanie orange,blue cat skin,7.506590976675614,8357
8358,wild_2,ditto,hoodie red,flower blue,blue cat skin,48.42984635640145,8358
8359,wild_2,mummy,overalls pink,hat white,blue cat skin,46.608162808585085,8359
8360,wild_1,sunglasses pixel,tanktop sailor red,mohawk green,blue cat skin,31.62710631674524,8360
8361,classy_2,beard tan,pirate black,admiral pink,blue cat skin,70.1320631694018,8361
8362,exotic_2,zombie,combat green,visor purple,blue cat skin,88.09673673368793,8362
8363,classy_2,rich,astro,halo,blue cat skin,68.8128468164787,8363
8364,cool_2,sunglasses cool,tshirt green,hat skull,blue cat skin,6.972631911009848,8364
8365,cool_2,hearts,buttondown green,beret pink,blue cat skin,5.339464580912018,8365
8366,wild_1,angry scar,hoodie purple,unicorn horn,blue cat skin,33.41734212552764,8366
8367,cool_2,stunned,toga,mohawk green,blue cat skin,4.6484338827120375,8367
8368,classy_1,tvface xp,tshirt metal,tvhead grey,blue cat skin,66.55162937518386,8368
8369,cool_2,happy cute,tanktop sailor red,candle,blue cat skin,5.967631322230743,8369
8370,wild_2,stunned,tanktop white,crown fire,blue cat skin,49.6862208162354,8370
8371,wild_2,mummy,tanktop orange,cowboy black,blue cat skin,48.64967477032022,8371
8372,wild_2,ninja blue,winter blue,helm bronze,blue cat skin,52.76407077989921,8372
8373,cool_1,face face,robe blue,piercings,blue cat skin,21.98473896108354,8373
8374,classy_2,ninja black,cowboy black,deepsea orange,blue cat skin,70.25768706082486,8374
8375,wild_1,glossy,cowboy black,beanie orange,blue cat skin,34.862141389215346,8375
8376,classy_2,sunglasses squad,astro orange,hat visor blue,blue cat skin,69.22121351467764,8376
8377,exotic_1,dizzy,astro orange,knight black,blue cat skin,78.172149838182,8377
8378,classy_1,glasses,robe king,mullet blonde,blue cat skin,61.181098474406056,8378
8379,cool_1,sunglasses blue,tshirt green,hat white,blue cat skin,20.697039696574684,8379
8380,wild_2,glossy,overalls yellow,unicorn horn,blue cat skin,52.92106991058828,8380
8381,wild_1,dizzy,cowboy black,mohawk purple,blue cat skin,33.103318646507766,8381
8382,cool_1,shocked,shirt white,arrowhead,blue cat skin,23.241110269145015,8382
8383,cool_1,dizzy,tanktop pink,mohawk purple,blue cat skin,21.796370898827778,8383
8384,wild_1,mummy,tanktop white,mohawk red,blue cat skin,31.59571846900457,8384
8385,wild_2,happy,winter red,bow,blue cat skin,52.26155314764529,8385
8386,cool_2,uwu,work red,cupcake,blue cat skin,5.998956124136077,8386
8387,wild_1,glasses,sweater black,wreath flowers,blue cat skin,36.71503626474215,8387
8388,classy_2,sunglasses heart,tshirt blue,halo fire,blue cat skin,67.08550018360407,8388
8389,wild_2,dizzy,buttondown green,afro rainbow unicorn,blue cat skin,49.49776764227502,8389
8390,cool_2,beard brown,tanktop pink,unicorn horn,blue cat skin,6.658488645941421,8390
8391,wild_1,zombie,baseball blue,hat visor yellow,blue cat skin,31.030393620082613,8391
8392,cool_1,uwu,work blue,arrowhead,blue cat skin,22.26744709559267,8392
8393,wild_2,hearts,hoodie purple,tvhead white,blue cat skin,49.87465822925623,8393
8394,classy_1,glasses funny,gown white,beret black,blue cat skin,60.30161460086092,8394
8395,cool_2,double face,bandana purple,bucket hat green,blue cat skin,1.7902893965307445,8395
8396,cool_1,angry cute,tshirt yellow,headband red,blue cat skin,21.29376815763882,8396
8397,cool_2,happy,tshirt pink,mullet brown,blue cat skin,6.658548540696682,8397
8398,cool_2,zombie,hoodie purple,beret red,blue cat skin,2.701151659037175,8398
8399,cool_2,ninja red,tshirt metal,headband red,blue cat skin,5.590652469002885,8399
8400,wild_1,uwu,knight,flower blue,blue cat skin,33.85704938795626,8400
8401,wild_2,ninja blue,buttondown tan,visor purple,blue cat skin,50.31437179661459,8401
8402,classy_2,sunglasses pixel,hoodie red,cowboy black,blue cat skin,68.62437157664904,8402
8403,cool_1,grin,robe blue,bucket hat green,blue cat skin,20.602863548339947,8403
8404,wild_1,angry,tanktop sailor red,afro brown,blue cat skin,35.05041804176069,8404
8405,classy_2,glasses funny,lederhosen,ninja black,blue cat skin,68.37316161922693,8405
8406,wild_2,angry,pirate black,wreath flowers,blue cat skin,52.701232040659704,8406
8407,wild_2,angry scar,overalls yellow,mohawk green,blue cat skin,48.241371116571806,8407
8408,wild_1,zombie,sweater orange,sunhat black,blue cat skin,32.56930914486612,8408
8409,classy_1,unamused,ninja black,knight red,blue cat skin,60.45868623270274,8409
8410,cool_1,stunned,tshirt pink,arrowhead,blue cat skin,21.70209072479163,8410
8411,wild_2,zombie,ninja black,beret red,blue cat skin,48.77531757514769,8411
8412,exotic_1,dizzy,combat black,afro rainbow unicorn,blue cat skin,77.85805701255141,8412
8413,cool_1,stunned,buttondown black flannel,beret green,blue cat skin,21.011198722582648,8413
8414,classy_1,beard tan,tanktop sailor red,crown black,blue cat skin,61.4952039098961,8414
8415,classy_1,wink,lederhosen,helm bronze,blue cat skin,62.06039321459954,8415
8416,cool_2,rich,tanktop white,mohawk purple,blue cat skin,2.38703361368767,8416
8417,cool_2,angry,tanktop sailor red,arrowhead,blue cat skin,5.559302450840593,8417
8418,cool_1,grin,buttondown green,flower red,blue cat skin,21.13680054744405,8418
8419,cool_1,ninja black,work red,flower pink,blue cat skin,22.29885385673775,8419
8420,wild_1,angry cute,work red,helm bronze,blue cat skin,33.4487709511572,8420
8421,cool_1,ninja black,buttondown black flannel,arrowhead,blue cat skin,22.267447092823097,8421
8422,classy_2,three eyes,epaulette black,top hat,blue cat skin,68.74998285890504,8422
8423,cool_2,sunglasses pixel,work blue,headband red,blue cat skin,3.046622876398623,8423
8424,cool_2,mummy,buttondown blue flannel,mohawk purple,blue cat skin,2.1043916767863515,8424
8425,exotic_1,happy,combat black,costume frog,blue cat skin,78.42343229744925,8425
8426,cool_1,uwu,bandana red,arrowhead,blue cat skin,21.576466831983783,8426
8427,cool_1,owo,tanktop orange,candle,blue cat skin,21.79635198473098,8427
8428,cool_2,ditto,bandana purple,mohawk purple,blue cat skin,1.4447015469703903,8428
8429,wild_1,mummy,winter red,piercings,blue cat skin,31.375833314872587,8429
8430,cool_2,beard pirate,hoodie purple,arrowhead,blue cat skin,2.5440264408317885,8430
8431,classy_2,tvface nosignal,astro,tvhead grey,blue cat skin,75.53394724357632,8431
8432,cool_2,mummy,tanktop white,headband blue,blue cat skin,1.5705177221328037,8432
8433,wild_2,beard tan,astro,mohawk red,blue cat skin,52.983889736423386,8433
8434,cool_2,double face,buttondown blue flannel,mohawk purple,blue cat skin,2.732552115252525,8434
8435,cool_2,derp,labcoat,beret green,blue cat skin,4.993898794451363,8435
8436,exotic_1,hearts,combat black,deepsea orange,blue cat skin,78.01513494793817,8436
8437,classy_1,tired,nurse,dutch,blue cat skin,62.53153245443019,8437
8438,classy_1,glossy,hoodie red,bow,blue cat skin,61.87197156182586,8438
8439,cool_2,shocked,tanktop white,hat visor blue,blue cat skin,6.532934105975821,8439
8440,cool_1,happy,tshirt green,beret red,blue cat skin,22.832768791357367,8440
8441,cool_1,sunglasses blue,shirt white,headband red,blue cat skin,22.204655637786992,8441
8442,wild_1,glossy,shirt yellow,prince,blue cat skin,34.233955735877004,8442
8443,wild_1,wink,tshirt blue,cowboy brown,blue cat skin,34.924806758119914,8443
8444,classy_1,tvface xp,tshirt blue,tvhead grey,blue cat skin,66.17473878889506,8444
8445,cool_2,sunglasses heart,bandana purple,bucket hat tan,blue cat skin,1.7902515697219332,8445
8446,wild_1,glasses,cowboy black,flower blue,blue cat skin,33.70003764879252,8446
8447,cool_1,unamused,bandana green,apple,blue cat skin,20.791386071680606,8447
8448,cool_2,mummy,bandana green,headband blue,blue cat skin,1.6018740479943978,8448
8449,classy_1,sunglasses cool,tanktop tattoo,astro fishbowl,blue cat skin,61.652212496594984,8449
8450,cool_1,ninja black,hoodie purple,arrowhead,blue cat skin,22.738576875951555,8450
8451,wild_1,owo,overalls blue,tvhead grey,blue cat skin,32.60076318744504,8451
8452,wild_1,dizzy,buttondown red flannel,sunhat black,blue cat skin,35.64719378218149,8452
8453,wild_1,ninja black,overalls flannel,wreath flowers,blue cat skin,36.33811415380468,8453
8454,wild_1,derp,baseball blue,ninja blue,blue cat skin,35.1760671515179,8454
8455,cool_2,hearts,baseball red,hat visor yellow,blue cat skin,5.433688016119731,8455
8456,cool_1,sunglasses yellow,tshirt yellow,bucket hat tan,blue cat skin,21.921944354967355,8456
8457,cool_2,ninja red,tshirt metal,wreath,blue cat skin,6.0303534278865625,8457
8458,cool_1,tired,tshirt pink,mohawk purple,blue cat skin,21.8277461360166,8458
8459,cool_2,mononoke,bandana green,beanie orange,blue cat skin,3.517740052437192,8459
8460,classy_2,pixel,knight black,cowboy black,blue cat skin,69.44107660294037,8460
8461,wild_2,grin,tshirt pink,admiral,blue cat skin,49.749005969111344,8461
8462,wild_1,rich,tshirt red,ninja red,blue cat skin,33.323140756881585,8462
8463,wild_1,owo,overalls pink,candle,blue cat skin,32.31806451448486,8463
8464,cool_2,zombie,buttondown green,beanie red,blue cat skin,1.6960848747274362,8464
8465,cool_2,sunglasses blue,ninja red,bucket hat green,blue cat skin,4.459974403821936,8465
8466,cool_2,face face,winter red,antlers,blue cat skin,5.6220844512516726,8466
8467,wild_2,mononoke,chain,wreath flowers,blue cat skin,52.26147749679725,8467
8468,wild_2,beard pirate,hoodie purple,knight red,blue cat skin,48.55547655275424,8468
8469,cool_1,hearts,shirt white,arrowhead,blue cat skin,22.707148051014382,8469
8470,classy_2,sunglasses squad,robe king,mullet blonde,blue cat skin,69.53526220995447,8470
8471,wild_2,uwu,pirate red,mohawk red,blue cat skin,52.51281354035089,8471
8472,exotic_1,zombie,pirate black,crown black,blue cat skin,76.35055455245792,8472
8473,wild_1,owo,tanktop sailor blue,ninja blue,blue cat skin,35.27029689027055,8473
8474,wild_1,angry cute,buttondown black flannel,pirate black,blue cat skin,32.91483394997592,8474
8475,classy_1,mummy,baseball blue,knight blue,blue cat skin,59.42224420843461,8475
8476,wild_1,ninja red,epaulette black,arrowhead,blue cat skin,33.98275838762197,8476
8477,cool_2,smirk,chain,wreath,blue cat skin,6.5014958208744815,8477
8478,wild_1,pixel,overalls flannel,wreath flowers,blue cat skin,36.08689158652312,8478
8479,classy_1,sunglasses yellow,gown purple,helm biker,blue cat skin,62.091787367269944,8479
8480,cool_1,pixel,tshirt red,antlers,blue cat skin,21.54499072007363,8480
8481,cool_2,happy cute,ninja blue,bucket hat tan,blue cat skin,5.4335839923955005,8481
8482,cool_2,derp,shirt bowtie,bucket hat tan,blue cat skin,4.805392032050246,8482
8483,cool_2,sunglasses yellow,tanktop pink,unicorn horn,blue cat skin,7.161053561706354,8483
8484,cool_1,hearts,tshirt yellow,headband blue,blue cat skin,21.35653439503318,8484
8485,classy_1,ninja blue,chain,knight black,blue cat skin,61.24388993082695,8485
8486,classy_1,beard pirate,overalls red,ninja blue,blue cat skin,59.642097839302735,8486
8487,wild_1,uwu,shirt white,ninja black,blue cat skin,34.076874648025374,8487
8488,exotic_1,glasses funny,overalls yellow,deepsea bronze,blue cat skin,76.97869292297766,8488
8489,wild_2,glasses,work red,halo fire,blue cat skin,49.372146902624436,8489
8490,cool_1,sunglasses blue,tanktop white,headband red,blue cat skin,21.419426721328648,8490
8491,classy_1,glasses funny,overalls red,helm army,blue cat skin,60.458664166141084,8491
8492,cool_1,beard brown,buttondown blue flannel,hat visor yellow,blue cat skin,21.89053129027733,8492
8493,cool_2,mummy,buttondown blue flannel,flower red,blue cat skin,2.0729912212633943,8493
8494,cool_1,ninja black,tanktop white,headband blue,blue cat skin,21.764875874898006,8494
8495,exotic_1,sunglasses pixel,gown white,deepsea orange,blue cat skin,78.04652594675893,8495
8496,cool_2,dizzy,work red,cupcake,blue cat skin,5.90477366820204,8496
8497,classy_1,beard tan,labcoat,deepsea bronze,blue cat skin,61.68361925774006,8497
8498,exotic_1,glasses,monk,costume gorilla,blue cat skin,77.66961959953058,8498
8499,cool_1,glossy,tshirt red,hat white,blue cat skin,21.51365961393096,8499
8500,wild_1,stunned,shirt yellow,ninja black,blue cat skin,32.946253320288065,8500
8501,cool_1,glasses,buttondown blue flannel,flower red,blue cat skin,21.85916866087079,8501
8502,cool_1,sunglasses yellow,work blue,headband red,blue cat skin,22.487316488092716,8502
8503,classy_1,owo,overalls pink,cowboy black,blue cat skin,60.08175781752795,8503
8504,classy_1,happy cute,overalls red,ninja black,blue cat skin,61.65211477849287,8504
8505,wild_1,hearts,hoodie black,bucket hat white,blue cat skin,35.55298295683323,8505
8506,classy_1,tvface nosignal,sweater pink,tvhead grey,blue cat skin,66.70868840062818,8506
8507,wild_1,angry cute,toga,unicorn horn,blue cat skin,35.176063997668244,8507
8508,cool_1,shocked,tshirt yellow,wreath,blue cat skin,22.675747598953393,8508
8509,wild_2,ninja blue,robe king,wreath,blue cat skin,49.968875360226605,8509
8510,cool_2,mononoke,shirt white,arrowhead,blue cat skin,3.7689815317383744,8510
8511,cool_2,wink,labcoat,apple,blue cat skin,5.4964006664581335,8511
8512,wild_1,sunglasses blue,tshirt metal,beret black,blue cat skin,34.95625765100353,8512
8513,cool_2,angry cute,sweater pink,wreath,blue cat skin,5.402278101125,8513
8514,cool_2,sunglasses squad,bandana green,flower red,blue cat skin,3.2664481385449156,8514
8515,wild_2,glasses funny,tshirt metal,mullet brown,blue cat skin,51.35069403760373,8515
8516,cool_2,sunglasses cool,tanktop tattoo,mohawk purple,blue cat skin,5.904720082530868,8516
8517,cool_2,uwu,toga,arrowhead,blue cat skin,5.904745298787825,8517
8518,cool_2,derp,tshirt metal,beret green,blue cat skin,5.088106468719537,8518
8519,wild_1,happy,toga,beanie black,blue cat skin,35.92986093533976,8519
8520,cool_2,ditto,tshirt pink,antlers,blue cat skin,1.2563208727779895,8520
8521,wild_1,mummy,bandana red,bucket hat white,blue cat skin,31.470085121571696,8521
8522,wild_1,angry cute,pirate red,apple,blue cat skin,32.60077895115415,8522
8523,classy_2,mummy,epaulette white,mullet blonde,blue cat skin,68.0591444451368,8523
8524,wild_1,dizzy,baseball red,afro black,blue cat skin,35.89843526286746,8524
8525,classy_1,mononoke,buttondown red flannel,bucket hat blue,blue cat skin,60.270223602040176,8525
8526,exotic_1,mummy,astro,astro fishbowl,blue cat skin,76.94728300936771,8526
8527,classy_2,zombie,robe king,helm army,blue cat skin,67.99634353201371,8527
8528,cool_1,happy cute,tshirt pink,flower blue,blue cat skin,22.832737270170682,8528
8529,cool_2,zombie,shirt white,hat white,blue cat skin,1.6332335249360712,8529
8530,classy_1,rich,toga,top hat,blue cat skin,60.01896951495671,8530
8531,wild_2,zombie,tshirt blue,pirate red,blue cat skin,50.0629632512158,8531
8532,wild_2,smirk,gown black,beret green,blue cat skin,49.717580294561856,8532
8533,cool_2,mononoke,overalls blue,hat white,blue cat skin,0.9736221956634544,8533
8534,cool_2,rich,bandana red,flower red,blue cat skin,1.8530840054164994,8534
8535,cool_2,shocked,shirt white,beret pink,blue cat skin,7.161094541672424,8535
8536,wild_1,owo,tanktop sailor blue,afro brown,blue cat skin,35.1132567816926,8536
8537,wild_1,dizzy,hoodie black,hat visor blue,blue cat skin,35.49016943454307,8537
8538,cool_2,zombie,tanktop white,beanie red,blue cat skin,2.198662398274651,8538
8539,exotic_2,tvface xp,costume gorilla,tvhead white,blue cat skin,95.6971854894198,8539
8540,cool_1,pixel,tanktop orange,beanie red,blue cat skin,22.581470573920146,8540
8541,wild_1,glossy,ninja red,beanie black,blue cat skin,36.24394430496054,8541
8542,wild_1,uwu,robe blue,knight blue,blue cat skin,33.260336690601235,8542
8543,cool_1,beard tan,bandana purple,beret green,blue cat skin,22.267484921016695,8543
8544,wild_1,glasses,tanktop tattoo,cupcake,blue cat skin,35.050411737523355,8544
8545,classy_2,uwu,robe king,visor green,blue cat skin,68.34181475145233,8545
8546,cool_1,ninja black,robe red,flower blue,blue cat skin,22.70717011549887,8546
8547,cool_2,glossy,bandana green,pirate red,blue cat skin,6.846995410419717,8547
8548,cool_1,owo,bandana green,mohawk green,blue cat skin,20.948378896747545,8548
8549,cool_1,beard brown,tshirt pink,headband red,blue cat skin,21.827746134631813,8549
8550,wild_1,ninja blue,robe white,unicorn horn,blue cat skin,35.80423389145184,8550
8551,exotic_1,mononoke,overalls pink,crown fire,blue cat skin,76.88449155294681,8551
8552,wild_1,sunglasses cool,tshirt metal,mullet blonde,blue cat skin,36.49519524165631,8552
8553,cool_2,hearts,ninja red,wreath,blue cat skin,5.716361472822952,8553
8554,wild_1,owo,baseball blue,cupcake,blue cat skin,34.98758245429366,8554
8555,cool_2,zombie,tshirt red,beret red,blue cat skin,2.5441273107063687,8555
8556,cool_2,glasses funny,shirt white,apple,blue cat skin,2.9837620719822344,8556
8557,wild_2,tired,buttondown green,crown gold,blue cat skin,49.62339468685535,8557
8558,cool_2,owo,tshirt green,mohawk red,blue cat skin,5.998946667433875,8558
8559,wild_1,angry,labcoat,cowboy brown,blue cat skin,34.48506482342453,8559
8560,cool_2,uwu,robe blue,beanie blue,blue cat skin,5.904786279446287,8560
8561,cool_1,happy,work blue,flower pink,blue cat skin,22.424474595003556,8561
8562,cool_1,beard brown,robe red,piercings,blue cat skin,22.14183581195189,8562
8563,wild_1,pixel,chain,cowboy brown,blue cat skin,35.27030949805284,8563
8564,cool_2,beard brown,labcoat,apple,blue cat skin,5.0881285352812,8564
8565,cool_1,sunglasses blue,tanktop white,flower pink,blue cat skin,21.639286659203673,8565
8566,classy_1,rich,overalls pink,pirate red,blue cat skin,59.57928747016983,8566
8567,wild_1,sunglasses cowboy,sweater green chain,bucket hat green,blue cat skin,33.103318646507766,8567
8568,wild_2,three eyes,overalls yellow,beanie red,blue cat skin,48.11571570396205,8568
8569,exotic_1,wink,gown black,halo fire,blue cat skin,77.9209083595732,8569
8570,cool_2,derp,tshirt green,wreath flowers,blue cat skin,7.035413910036143,8570
8571,wild_1,ninja black,labcoat,pirate red,blue cat skin,35.67856271651776,8571
8572,classy_1,derp,cowboy black,visor green,blue cat skin,59.86186636054342,8572
8573,cool_2,sunglasses pixel,buttondown green,flower pink,blue cat skin,2.5754710287856803,8573
8574,wild_2,unamused,overalls flannel,halo,blue cat skin,51.50773414618168,8574
8575,classy_2,hearts,overalls pink,crown fire,blue cat skin,69.00137879652155,8575
8576,cool_2,beard pirate,buttondown black flannel,beret green,blue cat skin,1.5703474987235815,8576
8577,cool_1,glossy,bandana purple,piercings,blue cat skin,22.550076419172562,8577
8578,cool_1,wink,buttondown black flannel,headband blue,blue cat skin,21.70211278996851,8578
8579,classy_2,sunglasses squad,tiger,unicorn horn,blue cat skin,69.40963516675895,8579
8580,cool_2,mononoke,overalls blue,headband red,blue cat skin,2.1043443925829446,8580
8581,wild_1,sunglasses cowboy,winter blue,beret black,blue cat skin,35.92979789158161,8581
8582,wild_1,angry,robe blue,cowboy black,blue cat skin,32.3495343193881,8582
8583,cool_2,unamused,baseball blue,apple,blue cat skin,4.4914189903910415,8583
8584,wild_1,glasses,gown white,flower blue,blue cat skin,33.91985660462429,8584
8585,classy_1,ninja red,ninja black,helm bronze,blue cat skin,61.84056795245324,8585
8586,classy_1,tvface xp,winter red,tvhead grey,blue cat skin,66.48881900674336,8586
8587,wild_1,sunglasses squad,overalls blue,bucket hat white,blue cat skin,32.88339566764415,8587
8588,cool_2,shocked,tanktop pink,sunhat white,blue cat skin,6.941199932915418,8588
8589,cool_1,face face,tshirt pink,headband blue,blue cat skin,22.04757455201254,8589
8590,wild_1,double face,baseball blue,wreath,blue cat skin,32.25529512393324,8590
8591,wild_1,ninja blue,winter blue,mullet brown,blue cat skin,35.83559337047069,8591
8592,classy_1,face face,tanktop tattoo,crown gold,blue cat skin,61.02408673524232,8592
8593,cool_2,angry scar,tshirt green,headband red,blue cat skin,3.3606873353845628,8593
8594,cool_2,hearts,tanktop tattoo,beanie red,blue cat skin,5.370918623490933,8594
8595,wild_2,happy,tanktop tattoo,bucket hat blue,blue cat skin,52.32435090968831,8595
8596,cool_2,derp,ninja red,headband red,blue cat skin,5.150954663968857,8596
8597,wild_1,stunned,cowboy black,arrowhead,blue cat skin,33.22898036473964,8597
8598,classy_2,mummy,cowboy black,prince,blue cat skin,67.99628048894795,8598
8599,exotic_1,happy cute,costume dragon,deepsea bronze,blue cat skin,78.89451795091634,8599
8600,classy_1,zombie,ninja red,visor green,blue cat skin,58.008895836245735,8600
8601,wild_1,angry,overalls red,candle,blue cat skin,32.91483079751105,8601
8602,wild_1,glasses,overalls flannel,beret pink,blue cat skin,35.01896715026186,8602
8603,cool_1,unamused,work blue,beanie red,blue cat skin,21.576466831983783,8603
8604,cool_2,dizzy,tshirt metal,candle,blue cat skin,5.308086189181153,8604
8605,cool_2,ninja black,tanktop white,mullet blonde,blue cat skin,6.784200800841568,8605
8606,cool_1,angry cute,tshirt red,hat visor yellow,blue cat skin,21.13670598180681,8606
8607,cool_2,three eyes,buttondown black flannel,flower blue,blue cat skin,2.355693050842795,8607
8608,cool_1,ninja blue,buttondown green,flower blue,blue cat skin,21.576504656715414,8608
8609,cool_2,sunglasses squad,bandana red,bucket hat green,blue cat skin,2.2613687450681086,8609
8610,exotic_1,tvface xp,lederhosen,tvhead white,blue cat skin,83.54272802593276,8610
8611,cool_2,rich,tanktop orange,headband blue,blue cat skin,2.6696850072911915,8611
8612,cool_1,unamused,buttondown tan,wreath,blue cat skin,22.204658788867075,8612
8613,cool_1,angry,tanktop orange,flower red,blue cat skin,21.827809181851936,8613
8614,cool_2,sunglasses pixel,bandana purple,bucket hat green,blue cat skin,2.1043034153864473,8614
8615,classy_1,pixel,astro orange,helm army,blue cat skin,61.18111423465321,8615
8616,cool_1,derp,sweater orange,mohawk green,blue cat skin,21.4822528507087,8616
8617,cool_2,dizzy,sweater pink,apple,blue cat skin,5.0253276228505,8617
8618,classy_1,double face,tanktop sailor black,goggles seaweed,blue cat skin,60.20742584138195,8618
8619,cool_1,hearts,buttondown tan,arrowhead,blue cat skin,22.518710641455517,8619
8620,classy_1,ninja black,combat black,afro black,blue cat skin,61.46375301770488,8620
8621,cool_1,unamused,shirt white,bucket hat green,blue cat skin,21.32531361546729,8621
8622,wild_1,sunglasses pixel,buttondown tan,beanie blue,blue cat skin,33.70000297306379,8622
8623,cool_1,smirk,tshirt pink,beanie orange,blue cat skin,22.80131474739367,8623
8624,exotic_2,sunglasses squad,astro orange,afro rainbow unicorn,blue cat skin,89.66709999750542,8624
8625,wild_1,zombie,overalls blue,mullet blonde,blue cat skin,31.62710946782532,8625
8626,cool_2,mummy,hoodie purple,headband blue,blue cat skin,1.8845412011526737,8626
8627,cool_2,sunglasses blue,buttondown red flannel,antlers,blue cat skin,4.868274904413085,8627
8628,wild_1,mononoke,sweater orange,sunhat white,blue cat skin,33.29164888610907,8628
8629,wild_1,sunglasses heart,sweater pink,beret red,blue cat skin,32.09822349209142,8629
8630,exotic_1,tvface xp,hoodie red,tvhead white,blue cat skin,83.63694200443828,8630
8631,wild_2,angry,buttondown red flannel,bow,blue cat skin,51.916018885833296,8631
8632,cool_1,face face,tshirt yellow,flower pink,blue cat skin,22.675747596183818,8632
8633,exotic_1,face face,cowboy brown,deepsea bronze,blue cat skin,78.86306390556786,8633
8634,classy_1,glasses funny,buttondown red flannel,bow,blue cat skin,59.95614968773681,8634
8635,cool_2,angry cute,sweater black,candle,blue cat skin,5.37093438581526,8635
8636,cool_2,sunglasses cowboy,overalls flannel,candle,blue cat skin,5.527971341928349,8636
8637,cool_2,ninja blue,ninja blue,mohawk green,blue cat skin,4.648427577089915,8637
8638,cool_1,beard tan,tshirt green,headband red,blue cat skin,22.989840422506795,8638
8639,wild_2,rich,epaulette black,beret green,blue cat skin,48.99512707496965,8639
8640,wild_2,shocked,deepsea orange,headband red,blue cat skin,50.18876681721114,8640
8641,exotic_1,ditto,cowboy brown,visor green,blue cat skin,75.15709133163146,8641
8642,cool_2,stunned,robe blue,beret pink,blue cat skin,5.025352839107457,8642
8643,cool_2,beard pirate,tanktop white,antlers,blue cat skin,1.4447866552130368,8643
8644,wild_1,uwu,labcoat,sushi,blue cat skin,35.772782999953,8644
8645,exotic_1,mononoke,tiger,helm silver,blue cat skin,77.70104527269528,8645
8646,cool_2,ninja blue,hoodie purple,mullet brown,blue cat skin,6.564334562191171,8646
8647,cool_1,face face,tshirt pink,arrowhead,blue cat skin,22.707157510486155,8647
8648,cool_1,tired,tshirt green,hat white,blue cat skin,21.19960145987475,8648
8649,classy_1,angry,astro,helm silver,blue cat skin,61.46368366970938,8649
8650,classy_1,beard brown,monk,beanie black,blue cat skin,61.05544306041153,8650
