,Mouth,Clothes,Eyes,Hat,Earring,Fur,Background,Rarity score,Token Id
8231,3,17,2,0,4,13,7,75.48132492621204,8232
8232,5,11,11,24,2,2,2,85.3024589892047,8233
8233,2,26,2,4,4,5,0,85.61577314475859,8234
8234,1,43,0,12,0,10,1,35.74667714159125,8235
8235,9,15,11,20,0,1,1,45.52082957135818,8236
8236,1,6,0,7,0,6,0,32.87227748276861,8237
8237,1,0,5,0,0,9,0,18.118822673774027,8238
8238,6,12,0,2,0,1,1,34.56828375162422,8239
8239,11,26,13,4,0,0,0,45.18706955373894,8240
8240,0,43,2,0,0,5,0,22.30783447099195,8241
8241,3,14,1,0,0,11,2,32.92678879150749,8242
8242,0,11,13,18,1,8,4,77.92643247392766,8243
8243,0,13,16,1,0,13,4,37.83089593368602,8244
8244,1,6,12,10,0,1,7,36.81601278765092,8245
8245,0,19,10,12,5,1,0,75.96493115417654,8246
8246,19,27,5,0,0,0,2,33.172012932308455,8247
8247,0,35,0,6,0,1,5,24.26950285489669,8248
8248,2,33,3,6,4,1,2,82.23084071587544,8249
8249,1,18,7,0,2,2,2,64.34545970214177,8250
8250,0,5,2,0,0,7,3,22.32827746973517,8251
8251,12,0,19,0,0,15,3,30.75402408820685,8252
8252,7,12,12,5,0,14,5,51.90967313456659,8253
8253,2,7,0,0,0,3,2,24.467041979837283,8254
8254,3,9,10,1,2,6,6,84.74399023714565,8255
8255,0,3,6,19,1,9,2,76.89118449466366,8256
8256,22,3,0,0,1,0,7,62.47933129340074,8257
8257,0,6,12,22,3,1,3,74.99094188634852,8258
8258,9,8,5,0,1,16,1,77.61999980973242,8259
8259,2,2,0,19,4,5,0,79.23409428509544,8260
8260,0,14,7,9,0,2,2,32.86550211256136,8261
8261,7,34,6,18,0,15,7,52.64527242755036,8262
8262,2,10,1,20,0,0,2,39.56097910864493,8263
8263,6,27,16,19,0,9,7,51.91649726463451,8264
8264,0,0,9,0,0,4,2,13.473414399462417,8265
8265,1,0,19,10,0,1,6,27.64115700536795,8266
8266,14,27,5,7,6,4,7,92.94414618643684,8267
8267,9,40,0,0,0,1,1,24.20146734561832,8268
8268,19,26,17,23,0,2,2,49.40321438168989,8269
8269,5,41,19,29,0,4,1,51.671293915774655,8270
8270,7,0,10,17,2,1,5,73.62196687137154,8271
8271,9,20,15,8,2,11,7,91.13246598498898,8272
8272,10,3,19,3,0,2,0,45.95672138244873,8273
8273,5,2,1,23,0,7,4,45.9635397745452,8274
8274,4,4,0,4,0,1,5,33.648727631524345,8275
8275,1,0,3,27,0,2,4,25.624984484608632,8276
8276,0,31,15,7,0,0,4,33.26737508863097,8277
8277,2,30,1,30,1,10,7,85.43873007565686,8278
8278,3,4,0,5,0,7,2,38.56650167852705,8279
8279,1,34,1,12,2,0,4,74.0782651084439,8280
8280,0,0,0,18,0,4,6,17.866779413752983,8281
8281,30,27,0,24,6,0,5,83.10269962441795,8282
8282,18,25,6,29,0,9,1,52.1753244935634,8283
8283,17,36,6,11,0,3,0,49.96848861749086,8284
8284,12,43,0,3,0,0,4,36.55041162324647,8285
8285,0,21,10,13,0,1,7,32.572600116320665,8286
8286,19,13,7,11,0,13,2,52.713393987703725,8287
8287,0,3,0,7,0,1,5,22.927641517810432,8288
8288,14,35,0,0,3,2,5,66.77706095814841,8289
8289,14,15,10,2,0,3,4,47.73440353726846,8290
8290,1,21,9,8,0,10,0,42.76911297165303,8291
8291,13,0,12,3,0,1,4,33.975730917619885,8292
8292,0,4,21,2,0,6,2,38.6142885222615,8293
8293,4,8,0,0,0,13,4,28.410879830027767,8294
8294,0,23,10,9,0,5,2,37.08853130747556,8295
8295,9,22,19,19,4,3,4,93.12801266953713,8296
8296,7,5,7,1,0,7,2,47.611821578901456,8297
8297,5,0,13,0,0,0,4,20.550519295562115,8298
8298,1,26,17,8,0,2,6,39.063771945673565,8299
8299,6,40,21,0,0,4,4,39.04333469486426,8300
8300,4,22,4,14,0,1,4,42.72819974319662,8301
8301,11,26,10,10,0,2,7,45.80685724525862,8302
8302,23,1,16,4,0,8,4,51.08548275782315,8303
8303,3,0,10,3,0,0,7,30.338489939279746,8304
8304,0,1,3,32,1,12,4,75.9989578768782,8305
8305,27,13,7,1,0,2,1,44.104022544050636,8306
8306,13,34,2,10,5,18,4,95.30746168678105,8307
8307,3,0,2,18,0,5,0,33.6487878614596,8308
8308,16,0,8,4,2,0,7,73.24733879225434,8309
8309,0,9,10,12,2,12,7,78.48493348964007,8310
8310,18,0,0,19,4,4,3,73.4108770023317,8311
8311,8,23,8,19,0,0,3,45.10535565646049,8312
8312,5,16,10,0,4,12,4,79.56101941604855,8313
8313,14,5,21,11,0,3,7,50.71088981346035,8314
8314,11,9,14,0,0,0,6,32.14349443763093,8315
8315,3,6,0,13,0,4,4,38.22591322855544,8316
8316,12,7,12,24,0,0,4,45.68425736004678,8317
8317,0,0,11,3,2,7,2,66.749757268176,8318
8318,6,12,3,10,0,13,3,49.04898986018289,8319
8319,2,1,0,17,0,17,1,40.68482821943047,8320
8320,11,18,8,22,0,5,5,50.036593686895806,8321
8321,1,38,4,4,0,2,0,37.01353900710288,8322
8322,21,20,2,30,4,13,4,93.5707013647137,8323
8323,13,8,0,0,4,2,7,66.23895561564083,8324
8324,0,26,7,0,0,3,4,23.30913245205921,8325
8325,13,6,0,5,0,8,1,41.5702737208489,8326
8326,0,8,0,0,0,2,5,11.756835341665283,8327
8327,1,19,5,0,0,1,2,23.88807215713383,8328
8328,30,22,4,36,2,5,4,90.9009460288358,8329
8329,27,31,0,3,2,10,5,83.2456593273708,8330
8330,12,9,0,15,0,7,2,42.30588950649171,8331
8331,5,30,8,6,0,3,6,47.584575970929166,8332
8332,12,0,1,5,2,8,4,75.8422911187224,8333
8333,4,20,0,1,3,16,1,81.60422244188472,8334
8334,1,13,0,10,0,1,1,27.96127808608258,8335
8335,0,43,9,7,0,3,0,36.679839935624734,8336
8336,0,0,0,27,0,13,5,20.98648066582393,8337
8337,16,6,12,0,0,10,0,38.90032049776404,8338
8338,16,9,0,12,1,14,5,83.30696679784863,8339
8339,0,21,19,1,0,1,7,31.85738573503052,8340
8340,0,0,6,24,0,0,5,21.851454494063272,8341
8341,1,0,20,20,1,5,3,71.97368004524967,8342
8342,8,21,3,0,4,0,3,71.90561799159269,8343
8343,7,0,1,25,0,10,6,37.74919709201489,8344
8344,9,14,13,18,1,3,4,88.7419134723707,8345
8345,1,16,5,17,2,7,6,81.54972834746957,8346
8346,8,4,12,13,0,0,3,45.01677317631443,8347
8347,1,37,0,0,0,16,4,23.745082346241663,8348
8348,1,30,11,12,0,11,2,44.76478871681937,8349
8349,3,16,2,1,0,1,3,37.67422917730437,8350
8350,3,37,13,31,0,10,2,51.426097735523754,8351
8351,23,27,18,13,0,12,3,54.76354948583663,8352
8352,1,33,3,0,4,0,6,64.0934687871047,8353
8353,0,30,8,0,5,4,2,68.19372314947633,8354
8354,5,9,1,11,0,0,1,40.41237136236216,8355
8355,13,0,20,12,0,9,6,42.28551606651034,8356
8356,18,25,18,12,0,8,4,53.06757190451822,8357
8357,9,3,0,0,0,13,2,29.99794164719287,8358
8358,0,25,10,14,2,6,6,77.77658267559316,8359
8359,12,8,10,0,2,4,0,75.82189616636347,8360
8360,1,0,3,14,0,3,0,27.93403748868518,8361
8361,11,0,21,3,0,8,5,41.270569821349554,8362
8362,1,23,16,17,0,6,6,43.313980066494615,8363
8363,7,31,1,1,0,9,2,45.99761095018302,8364
8364,6,31,9,6,0,0,6,44.30159321643876,8365
8365,3,9,21,7,0,6,1,49.035377449233145,8366
8366,2,22,14,6,0,3,1,46.15419883712702,8367
8367,0,5,4,15,0,2,5,32.41592045472332,8368
8368,21,10,4,0,4,8,1,79.96290314530455,8369
8369,3,32,0,0,0,7,4,26.76250767510503,8370
8370,24,28,0,8,2,2,3,78.28740082187913,8371
8371,0,22,6,0,0,12,5,26.033672276795027,8372
8372,16,14,3,11,0,12,1,50.172831789394614,8373
8373,0,6,2,9,1,3,4,72.36874322724104,8374
8374,1,26,4,2,5,0,0,78.5257463405119,8375
8375,6,6,17,0,0,6,0,37.71514743052878,8376
8376,15,43,18,13,3,1,2,89.98146591157612,8377
8377,13,15,4,28,3,0,6,86.88941755195235,8378
8378,32,19,2,25,1,0,5,84.01526239867641,8379
8379,1,18,7,0,1,8,1,68.11875092634011,8380
8380,10,11,0,0,1,10,5,68.64323740754189,8381
8381,9,2,1,0,3,5,3,73.99656411597172,8382
8382,2,0,0,24,2,0,2,63.12630436718809,8383
8383,0,20,2,14,3,6,0,76.93883940012822,8384
8384,1,6,17,25,0,11,3,45.17346144684778,8385
8385,1,0,18,0,0,6,2,20.07373576539034,8386
8386,26,12,15,14,0,8,2,53.34684212741381,8387
8387,0,8,7,15,0,1,1,31.789322256467862,8388
8388,2,39,2,2,0,11,4,45.513974607455594,8389
8389,21,0,16,9,0,3,1,39.724480759881025,8390
8390,0,17,2,16,0,3,5,34.18005545384246,8391
8391,18,25,2,16,0,7,1,49.38276565289061,8392
8392,16,23,9,0,0,6,3,37.905924804500096,8393
8393,0,38,3,0,1,1,1,56.93512539649978,8394
8394,1,0,7,1,2,8,6,68.69759813618845,8395
8395,10,0,1,0,0,7,4,23.71105562490473,8396
8396,30,29,8,3,2,2,6,86.12663287506324,8397
8397,0,25,0,0,0,7,6,16.661136103293796,8398
8398,13,10,3,5,0,11,4,48.68117156900268,8399
8399,22,0,9,3,2,0,5,73.90119622700017,8400
8400,13,17,16,11,0,6,4,51.41245019200317,8401
8401,1,15,18,0,1,9,7,69.52186021676296,8402
8402,11,12,18,14,0,2,7,46.83534705908608,8403
8403,0,18,3,24,1,14,3,77.2249273020533,8404
8404,2,27,0,0,0,2,7,21.606227480796544,8405
8405,12,38,10,0,0,4,5,37.50397797775607,8406
8406,21,33,10,2,1,10,5,90.60806984712066,8407
8407,0,31,9,22,0,1,0,33.20609056690007,8408
8408,27,26,6,0,0,2,3,33.91442631906194,8409
8409,1,0,17,0,0,5,3,18.881671870600357,8410
8410,0,18,13,15,0,8,6,38.89347700379957,8411
8411,0,0,3,16,6,8,3,69.58315047851237,8412
8412,2,0,0,31,2,2,0,63.77338571060784,8413
8413,1,12,6,11,0,4,4,40.964064022412764,8414
8414,1,25,1,0,0,8,2,27.25293373467422,8415
8415,0,6,6,16,2,0,3,71.49699617536486,8416
8416,0,9,4,22,0,0,7,31.891468392479528,8417
8417,11,7,8,16,1,0,7,83.22522206714493,8418
8418,1,27,11,22,0,4,5,43.18454529912024,8419
8419,8,19,0,5,3,1,5,77.64716942114224,8420
8420,11,3,10,2,4,0,6,85.10497937813001,8421
8421,10,14,3,14,0,11,3,49.437238235747,8422
8422,0,41,3,7,1,2,7,70.39364885920847,8423
8423,5,19,19,14,1,4,0,89.02796624377201,8424
8424,1,1,0,29,0,5,7,32.35459146913849,8425
8425,27,17,4,5,0,0,0,44.3628806077695,8426
8426,2,11,1,4,0,16,5,45.868131726733615,8427
8427,7,30,7,9,0,1,3,44.34247203303374,8428
8428,31,32,0,9,0,3,0,41.73376532937261,8429
8429,1,39,1,36,6,2,3,80.780134597894,8430
8430,28,0,9,14,3,10,4,83.42278628549225,8431
8431,4,31,19,4,0,2,7,45.48669457820528,8432
8432,7,0,0,0,0,0,4,12.172454824715672,8433
8433,3,7,0,10,3,3,6,78.77098338925799,8434
8434,23,14,7,3,0,3,6,48.640307095221,8435
8435,5,28,8,18,0,9,4,50.26819753356988,8436
8436,9,35,1,0,0,15,2,37.517634122160814,8437
8437,1,2,1,1,0,2,1,31.55088638672273,8438
8438,0,34,7,24,0,5,3,37.72200526471357,8439
8439,10,18,0,0,0,9,0,29.139708768565132,8440
8440,6,3,16,0,0,4,7,36.03953038329369,8441
8441,0,0,5,0,2,10,3,53.931435804235306,8442
8442,0,0,4,0,0,1,1,7.853848344517317,8443
8443,5,12,3,29,1,5,4,85.60215786734786,8444
8444,16,14,11,11,0,8,4,51.725755026782316,8445
8445,10,0,7,1,0,2,4,32.38185500832274,8446
8446,20,0,13,22,0,6,5,41.992611920560385,8447
8447,27,32,4,5,0,0,7,45.037198246575144,8448
8448,8,17,8,0,0,0,4,31.42830587250399,8449
8449,17,17,12,5,3,5,5,91.80676497787805,8450
8450,14,2,3,23,0,1,7,42.48298419741152,8451
8451,5,22,0,8,3,1,2,77.05458933951833,8452
8452,1,5,8,0,2,12,7,69.53541598153603,8453
8453,8,23,7,0,0,1,1,31.47601097228796,8454
8454,20,1,17,0,0,1,3,33.1311233629365,8455
8455,15,28,2,17,0,0,5,43.96106786927759,8456
8456,2,3,2,9,0,0,3,38.505208551681356,8457
8457,7,2,9,0,6,3,7,78.60071210728728,8458
8458,1,25,10,7,3,1,6,78.27374825809412,8459
8459,7,26,1,12,0,2,6,42.74864774896647,8460
8460,1,29,0,0,0,5,4,20.3461460052107,8461
8461,0,11,18,9,0,0,7,32.72244776617415,8462
8462,11,0,13,6,2,4,1,78.54621442802178,8463
8463,19,9,2,33,1,2,0,83.89946585432084,8464
8464,5,20,6,34,0,1,7,44.09722637753518,8465
8465,0,29,5,19,0,2,6,33.51258274400592,8466
8466,27,29,2,17,0,3,3,48.39511521766397,8467
8467,17,12,13,22,0,0,4,47.08739389781625,8468
8468,4,17,16,34,0,2,3,45.92261650146578,8469
8469,1,3,1,21,2,13,5,80.46685915826014,8470
8470,1,21,0,7,0,2,0,28.669645388421415,8471
8471,2,6,6,2,0,9,1,45.90902488532305,8472
8472,1,11,16,0,0,2,3,25.447886215252645,8473
8473,27,26,15,0,0,10,7,40.50777511648703,8474
8474,1,15,0,22,0,7,3,34.493327297981125,8475
8475,2,36,14,8,1,0,0,81.47479986311077,8476
8476,27,0,5,15,2,3,1,78.28741731208167,8477
8477,6,0,4,0,1,2,2,60.13630534551938,8478
8478,0,1,0,0,0,4,5,14.522264026254364,8479
8479,2,0,3,0,0,2,4,16.851866153227906,8480
8480,3,5,16,12,4,2,2,86.29685109693591,8481
8481,4,29,3,15,0,5,7,45.85450999405383,8482
8482,25,21,9,18,1,0,6,85.22756778999192,8483
8483,5,0,13,1,0,9,7,37.01353900423697,8484
8484,2,10,12,0,0,3,4,33.28091650922604,8485
8485,4,0,0,10,3,1,6,65.21047942296195,8486
8486,3,27,1,6,4,1,0,81.14111584969645,8487
8487,0,25,5,4,0,10,7,37.5925267540582,8488
8488,4,0,4,26,4,14,5,82.09464706535748,8489
8489,0,26,15,4,2,15,5,80.5486167909042,8490
8490,0,27,0,0,0,2,6,12.24729941186644,8491
8491,2,9,11,32,0,10,5,49.68922197521501,8492
8492,1,13,9,14,1,2,1,76.53016595635047,8493
8493,0,29,0,1,0,8,7,27.722870907286453,8494
8494,1,4,0,9,1,0,2,66.74967982814762,8495
8495,26,0,4,0,0,0,1,21.57225525579053,8496
8496,1,14,12,11,3,16,0,86.57610769840997,8497
8497,1,9,14,0,0,4,3,28.744592515285,8498
8498,15,5,0,12,2,3,1,80.35105687811667,8499
8499,0,8,1,18,5,0,4,72.90685359083187,8500
8500,24,9,0,0,4,7,3,71.93290232421924,8501
8501,9,41,17,11,1,3,4,90.0700225788343,8502
8502,0,14,11,0,3,15,3,69.16769449264308,8503
8503,4,19,5,0,0,11,7,35.91011712611332,8504
8504,12,3,11,0,0,14,2,39.63593054461657,8505
8505,1,0,7,0,3,6,5,59.82294888605624,8506
8506,1,1,7,0,0,5,6,26.851034943669642,8507
8507,2,3,2,21,2,7,2,85.10495428404093,8508
8508,10,18,4,32,0,0,5,45.514001858896385,8509
8509,3,1,11,0,0,8,5,34.554635488895414,8510
8510,3,20,18,19,6,0,2,88.23113333357782,8511
8511,24,0,14,7,1,0,1,74.08506199116518,8512
8512,7,28,6,0,2,4,7,75.66523729466014,8513
8513,18,37,10,0,0,1,0,33.32869475344106,8514
8514,2,11,10,0,0,15,3,36.46185208720727,8515
8515,7,2,8,7,0,10,0,49.21927332515869,8516
8516,1,0,4,17,0,0,6,25.352496801757514,8517
8517,10,8,0,4,0,0,3,35.73986735597429,8518
8518,2,22,0,0,6,5,7,68.94286888454783,8519
8519,6,11,0,0,0,0,1,22.573481529751394,8520
8520,3,29,18,4,0,6,5,48.9127460169832,8521
8521,16,0,2,30,4,17,7,83.44320633494264,8522
8522,2,29,10,20,1,3,3,85.9154476444726,8523
8523,1,12,0,2,0,4,3,31.612107807826746,8524
8524,3,0,9,6,0,10,0,37.04763599822155,8525
8525,1,1,1,5,0,7,1,37.70151565595543,8526
8526,0,13,6,0,0,9,0,24.426210493147813,8527
8527,9,11,13,5,0,3,4,48.6607335977569,8528
8528,20,7,18,21,0,8,5,53.19698157643879,8529
8529,0,7,7,4,0,4,7,35.358399365286495,8530
8530,0,17,15,2,2,4,6,76.01256168121195,8531
8531,1,0,15,15,2,4,3,71.1223257898819,8532
8532,3,15,13,0,2,9,4,75.31109379789542,8533
8533,0,3,0,4,3,2,4,65.13558177107309,8534
8534,16,1,12,20,2,5,1,89.45706475658223,8535
8535,3,39,8,15,3,13,2,91.88165259360518,8536
8536,2,28,7,0,0,17,1,37.36778504398984,8537
8537,30,2,16,21,0,5,0,51.20815218937788,8538
8538,18,6,9,13,4,3,0,91.58878501509422,8539
8539,1,40,15,0,0,0,5,25.91788864243167,8540
8540,12,31,7,8,2,7,3,89.98830007957991,8541
8541,4,0,0,32,0,9,0,30.522436013482395,8542
8542,1,7,0,35,3,6,2,76.49610983631997,8543
8543,4,16,8,14,0,0,0,42.93934409778609,8544
8544,7,0,16,3,0,8,5,39.73806950505919,8545
8545,0,36,11,18,0,6,3,39.22047312483442,8546
8546,0,14,2,6,5,0,1,72.94768508584615,8547
8547,10,11,18,0,0,17,0,41.03907353724568,8548
8548,9,40,7,0,0,12,2,39.54058201244502,8549
8549,0,27,5,0,0,8,1,25.10736946665561,8550
8550,3,7,2,20,0,0,3,39.94240336000942,8551
8551,1,0,7,0,0,6,7,17.832686002981106,8552
8552,0,0,19,13,0,1,2,24.024370499666837,8553
8553,0,31,1,0,3,6,1,63.78020410748084,8554
8554,0,6,2,4,0,1,0,29.023858442310324,8555
8555,0,32,14,7,0,2,6,33.764574371837,8556
8556,18,23,0,3,0,14,0,43.654562781360696,8557
8557,7,21,14,3,0,7,4,49.91400671113029,8558
8558,12,4,0,26,0,3,2,41.25014977544742,8559
8559,30,8,1,2,0,1,3,41.856376681520175,8560
8560,5,21,5,18,4,2,2,86.86895304929284,8561
8561,12,0,12,15,0,0,5,34.82711671593159,8562
8562,1,8,8,13,6,8,2,87.10737170225772,8563
8563,27,33,0,29,0,1,2,39.131886339265044,8564
8564,1,23,0,3,0,1,0,27.341440919861128,8565
8565,3,4,16,7,0,2,0,42.82351313665608,8566
8566,6,21,0,6,2,0,7,74.94326045015258,8567
8567,6,0,7,0,0,8,4,25.94514500481861,8568
8568,13,0,14,4,3,3,3,79.98331674153299,8569
8569,0,13,7,34,0,4,3,37.490362697342945,8570
8570,3,0,14,0,1,2,0,58.522100447948766,8571
8571,0,18,0,10,0,8,1,29.459824827377673,8572
8572,3,22,4,0,4,17,2,79.4656766206202,8573
8573,0,21,0,11,0,2,0,24.766801092965164,8574
8574,2,16,0,24,0,9,3,39.90152669189547,8575
8575,11,17,7,17,6,5,2,93.43449695950815,8576
8576,1,8,15,13,0,13,7,44.628553483647465,8577
8577,4,38,1,24,0,7,6,46.95114073356887,8578
8578,3,1,13,0,0,5,3,33.47168958555295,8579
8579,9,36,14,10,1,2,1,85.534044193374,8580
8580,3,17,18,0,0,7,0,35.61727392575856,8581
8581,26,0,3,23,1,0,6,72.70925711115123,8582
8582,18,9,0,25,0,7,5,43.59322950113385,8583
8583,0,0,9,7,2,0,0,60.38825251959546,8584
8584,2,6,11,1,0,0,0,39.63585023430599,8585
8585,2,14,22,0,0,5,7,35.46056127679606,8586
8586,3,17,8,2,0,5,1,45.13933863779176,8587
8587,0,13,0,0,0,9,1,16.51130638683581,8588
8588,23,0,4,6,0,8,7,39.67674697651755,8589
8589,1,39,16,8,3,3,0,83.77689035026759,8590
8590,14,0,2,0,0,3,1,22.784697594176702,8591
8591,3,15,2,6,4,0,3,81.36585899613416,8592
8592,12,0,0,29,1,11,7,71.5310494248402,8593
8593,1,19,3,26,5,2,0,79.92193900741468,8594
8594,2,0,6,22,0,7,1,36.863714302993934,8595
8595,4,0,8,5,1,2,0,71.10869115075818,8596
8596,2,2,5,18,0,6,7,45.99755502416988,8597
8597,12,1,13,32,0,0,0,45.56848232561227,8598
8598,14,0,15,1,0,1,7,32.64070160019287,8599
8599,28,9,3,0,0,11,2,37.721987338278154,8600
8600,2,0,8,2,3,0,6,71.27217487296589,8601
8601,14,12,18,8,0,6,0,50.990211660084626,8602
8602,0,19,6,27,0,1,2,33.37635826088155,8603
8603,12,0,7,14,0,1,1,33.900834702373324,8604
8604,0,0,7,10,6,2,7,65.80306452102906,8605
8605,0,19,9,13,0,2,7,33.38999003518196,8606
8606,0,0,14,8,4,12,5,70.82270865432453,8607
8607,1,26,0,26,0,13,4,36.468684103181765,8608
8608,20,0,6,12,1,2,7,74.28259035855227,8609
8609,16,27,8,0,0,4,1,37.35417693627985,8610
8610,0,30,13,0,0,2,4,21.57222299131834,8611
8611,20,15,0,28,0,0,4,38.12383736969501,8612
8612,3,3,11,0,0,0,0,28.771854623968185,8613
8613,8,0,4,8,0,4,4,37.578930833993354,8614
8614,15,7,4,14,0,18,4,53.18337418588993,8615
8615,4,28,9,2,0,2,3,43.38884688318409,8616
8616,15,31,0,30,0,5,6,42.905305906920454,8617
8617,0,7,1,4,0,15,2,36.54361473547571,8618
8618,0,25,0,0,1,5,7,54.319663388131254,8619
8619,4,0,1,22,0,0,5,30.011508159693467,8620
8620,3,28,15,0,2,6,3,75.77424986533134,8621
8621,7,7,1,8,0,12,5,47.788940652753986,8622
8622,15,0,13,19,0,0,0,35.590034047023494,8623
8623,23,7,0,2,0,2,6,36.76156099987449,8624
8624,23,23,0,1,0,3,4,39.33614561682667,8625
8625,0,12,10,26,1,11,2,78.92766018630496,8626
8626,0,20,14,1,1,7,2,75.56310263431843,8627
8627,3,26,7,32,0,4,5,47.89787578517095,8628
8628,21,0,2,22,2,16,1,80.69846587194111,8629
8629,5,16,12,15,0,1,0,44.00189075371818,8630
8630,1,22,11,26,0,8,2,44.50594714494071,8631
8631,10,34,15,2,0,4,7,49.73007426408099,8632
8632,5,0,1,9,0,1,6,29.337158250137918,8633
8633,31,30,6,5,0,6,2,51.65086310999898,8634
8634,2,28,17,3,2,9,6,88.34007491553201,8635
8635,4,17,10,15,0,0,4,42.939360591263956,8636
8636,1,1,5,2,0,1,3,34.07103283964003,8637
8637,25,3,3,2,0,3,7,45.922635861677584,8638
8638,11,35,20,22,0,7,6,53.76909428280094,8639
8639,1,0,3,26,0,1,5,24.964257745194,8640
8640,5,1,9,20,0,3,7,46.82852723007437,8641
8641,21,25,3,24,2,9,4,90.14491808306097,8642
8642,0,25,20,36,2,6,4,80.75978911532384,8643
8643,2,22,0,20,0,0,1,33.92803657757298,8644
8644,22,21,3,18,0,11,4,50.68368578664082,8645
8645,14,1,2,16,0,1,4,41.7133158804098,8646
8646,2,6,2,0,0,8,1,32.07538148013585,8647
8647,16,13,6,1,0,8,7,48.17030108592105,8648
8648,0,11,0,5,2,11,7,68.75898447951572,8649
8649,1,9,13,14,3,1,5,79.37711421593646,8650
8650,1,13,0,14,0,10,5,34.80668878494171,8651
8651,5,23,7,0,0,0,0,30.072842161039137,8652
8652,14,40,3,0,3,1,4,72.4913846967445,8653
8653,1,35,0,0,0,1,7,15.796026747976486,8654
8654,13,2,0,21,6,11,7,86.71914125258313,8655
8655,2,0,0,23,0,7,4,28.792344945929777,8656
8656,17,33,13,10,0,2,6,47.61864929873275,8657
8657,7,0,3,4,0,7,2,37.10896641226035,8658
8658,3,35,5,23,0,10,6,49.21241908387613,8659
8659,1,1,10,0,0,3,1,26.871498012825718,8660
8660,4,22,12,0,0,0,7,30.55641971634191,8661
8661,1,17,11,18,2,2,0,77.69484368586329,8662
8662,0,28,15,25,2,2,7,74.98418515564366,8663
8663,1,0,5,6,0,4,3,29.60961366619682,8664
8664,3,6,0,2,0,2,3,33.20601598978441,8665
8665,30,14,8,2,0,11,6,51.17408172803528,8666
8666,22,20,0,25,2,7,4,83.33419591862076,8667
8667,6,36,14,16,0,5,4,50.22732588926863,8668
8668,2,1,6,0,0,3,4,31.435043238356997,8669
8669,0,1,10,6,5,13,2,81.84266762612685,8670
8670,0,3,7,3,4,0,3,72.49817298103814,8671
8671,11,11,0,11,0,13,4,43.19817994070046,8672
8672,0,13,1,1,0,1,6,26.830547481481904,8673
8673,1,0,2,10,0,3,7,27.341486092824336,8674
8674,0,6,11,1,1,7,7,74.6912896133073,8675
8675,0,13,3,27,0,2,6,31.741632932591212,8676
8676,10,27,17,15,0,4,7,51.201281452979785,8677
8677,0,0,0,2,0,6,6,17.212908353491464,8678
8678,1,7,7,16,0,2,2,37.55844194580814,8679
8679,0,4,13,24,0,2,3,34.11200272901209,8680
8680,13,39,12,8,3,3,3,91.90210992478981,8681
8681,14,0,7,28,0,5,3,39.24090464012878,8682
8682,0,23,8,18,0,3,3,36.69346955748643,8683
8683,12,0,0,24,0,0,6,26.163152219316178,8684
8684,0,25,0,17,0,6,5,29.74592635645612,8685
8685,4,23,0,23,0,0,3,35.33120538377233,8686
8686,14,10,0,5,0,1,2,36.11447750456191,8687
8687,3,29,6,7,0,13,5,48.98084822060951,8688
8688,1,17,7,31,0,1,6,37.16341390020883,8689
8689,26,16,8,15,1,13,4,91.89530228738091,8690
8690,2,0,0,0,0,7,7,14.965051671789789,8691
8691,14,0,4,2,0,5,7,36.577614924989476,8692
8692,16,0,18,5,0,9,5,41.22976629561957,8693
8693,1,4,1,17,3,15,2,83.13664675915611,8694
8694,0,0,0,15,2,6,2,58.467617824700014,8695
8695,0,3,5,17,0,6,4,36.62534727730601,8696
8696,18,20,6,6,0,6,7,50.070637615732885,8697
8697,0,17,0,0,0,8,2,16.89273421745532,8698
8698,24,24,11,27,3,0,3,89.26638848254257,8699
8699,2,1,7,16,0,8,5,46.54922401858537,8700
8700,1,42,0,31,4,7,3,78.0081363310867,8701
8701,8,0,6,28,0,4,1,39.070578867422505,8702
8702,1,14,9,2,2,0,0,74.90234076274237,8703
8703,1,0,4,13,0,7,7,30.978709861071362,8704
8704,1,32,0,0,0,8,7,21.40186207607876,8705
8705,1,30,7,14,0,5,2,42.081144921501085,8706
8706,1,15,15,9,0,9,5,43.334415177147704,8707
8707,9,34,0,3,0,4,0,40.33065747381792,8708
8708,25,8,4,0,2,9,2,78.0626626929764,8709
8709,3,30,11,18,0,11,3,49.94125806130467,8710
8710,0,27,13,0,0,12,3,27.511786063151085,8711
8711,0,11,4,0,0,2,7,19.126863761122234,8712
8712,1,6,0,0,1,0,3,54.047164228518405,8713
8713,11,19,9,14,0,3,0,48.99446995001397,8714
8714,2,0,13,16,1,11,2,77.7629630967168,8715
8715,18,0,5,0,0,3,2,25.82939363847571,8716
8716,1,31,0,17,0,14,2,36.71387167640726,8717
8717,0,20,4,3,3,1,0,72.17803827549018,8718
8718,10,36,19,15,0,3,2,51.90287624993469,8719
8719,14,7,15,0,0,5,7,36.83645865558457,8720
8720,2,9,3,0,0,1,5,26.75565844153145,8721
8721,1,0,11,1,0,0,1,24.167349548501914,8722
8722,25,28,18,4,0,3,2,51.698563907498496,8723
8723,12,25,2,0,1,0,5,68.91562757667644,8724
8724,2,3,18,24,0,5,6,47.47560785769771,8725
8725,1,0,4,13,0,2,5,26.612599790676235,8726
8726,2,30,18,23,0,13,4,51.22855718212919,8727
8727,0,37,2,8,0,2,3,31.36022016426616,8728
8728,1,15,8,14,0,5,4,41.22294574821847,8729
