,character,nose,mouth,eyes,earrings,neck,whiskers,hat,burned,Rarity score,Token Id
7069,Reepicheep,Normal,Straight,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,14.46095120280361,7069
7070,Reepicheep,Normal,Frown,Looking Up,None,Plain,Whiskers,Karate Kid,Burned,15.72597618881132,7070
7071,Simon,Tiny,Small Smile,Looking Left,Flower,Plain,Tiny Whiskers,No Hat,Burned,39.75583536515466,7071
7072,Alvin,Normal,Frown,Crazy,Bar,Plain,Whiskers,Construction Hat,Not Burned,66.15170594229981,7072
7073,Reepicheep,Normal,Big Frown,Crosseyed,None,Red Necklace,Big Whiskers,No Hat,Burned,34.194068241724985,7073
7074,Reepicheep,Big,Big Smile,Crazy,None,Plain,Tiny Whiskers,Halo,Not Burned,39.723765867760044,7074
7075,Jerry,No Nose,Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,7.22504671373975,7075
7076,Templeton,Tiny,Straight,VR Goggles,None,Fancy,Whiskers,No Hat,Not Burned,39.99493461563378,7076
7077,Stuart,Tiny,Small Frown,Sunglasses,None,Red Necklace,Handlebar,No Hat,Not Burned,52.340123767195465,7077
7078,Matthias,Normal,Small Frown,Looking Up,None,Fancy,Whiskers,No Hat,Burned,22.993996393183675,7078
7079,Templeton,No Nose,Big Smile,Looking Right,None,Gold Chain,Big Whiskers,No Hat,Burned,37.46130913833763,7079
7080,Matthias,Normal,Small Smile,Looking Left,Stud,Black Necklace,Whiskers,Construction Hat,Not Burned,78.87161897744697,7080
7081,Common,No Nose,Small Frown,Sunglasses,Flower,Plain,Tiny Whiskers,No Hat,Not Burned,54.07794393153208,7081
7082,Jerry,Dark,Big Smile,Looking Right,None,Red Necklace,Whiskers,No Hat,Burned,20.955511963971336,7082
7083,Stuart,Tiny,Straight,Looking Left,None,Black Necklace,Whiskers,Construction Hat,Not Burned,46.286570264249086,7083
7084,Simon,Dark,Smile,Looking Left,None,Plain,Handlebar,Elvis,Not Burned,45.24241884684915,7084
7085,Stuart,Dark,Straight,Looking Left,None,Plain,No Whiskers,Soldier,Not Burned,43.13905775416514,7085
7086,Reepicheep,Tiny,Big Frown,Crazy,None,Plain,Tiny Whiskers,Elvis,Not Burned,39.756317168832595,7086
7087,Stuart,Big,Smile,Sunglasses,None,Fancy,Tiny Whiskers,Karate Kid,Burned,46.30123562710619,7087
7088,Matthias,Tiny,Smile,Looking Left,None,Red Necklace,Big Whiskers,No Hat,Burned,35.10479932150266,7088
7089,Common,Tiny,Small Frown,Looking Right,None,Plain,Whiskers,Construction Hat,Burned,16.105511671097727,7089
7090,Jerry,Big,Big Frown,Sunglasses,None,Gold Chain,Whiskers,Construction Hat,Not Burned,53.980723037226596,7090
7091,Jerry,Dark,Big Smile,Looking Left,None,Fancy,Big Whiskers,No Hat,Burned,34.660307291490405,7091
7092,Alvin,Dark,Small Smile,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,23.26141394792153,7092
7093,Stuart,Normal,Small Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,6.668459881581656,7093
7094,Alvin,Normal,Small Frown,Closed,None,Plain,Big Whiskers,No Hat,Burned,21.747348936309237,7094
7095,Simon,Normal,Big Smile,3D Glasses,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,40.58392092061543,7095
7096,Alvin,Big,Big Smile,Looking Right,None,Plain,Tiny Whiskers,Karate Kid,Burned,23.633847890694497,7096
7097,Reepicheep,No Nose,Small Frown,Looking Right,None,Plain,Tiny Whiskers,Construction Hat,Burned,23.030251889066168,7097
7098,Templeton,Big,Small Smile,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,14.786208609330457,7098
7099,Jerry,Tiny,Frown,Crosseyed,None,Plain,Whiskers,Construction Hat,Burned,17.030714368179105,7099
7100,Simon,Tiny,Straight,Looking Left,None,Red Necklace,Whiskers,No Hat,Burned,22.09759884350483,7100
7101,Templeton,Big,Small Smile,Looking Left,None,Fancy,Tiny Whiskers,Elvis,Burned,44.6025445806083,7101
7102,Alvin,Normal,Big Frown,Looking Left,Bar,Plain,Tiny Whiskers,Karate Kid,Burned,55.50901610377883,7102
7103,Alvin,Normal,Small Smile,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,18.183681807490494,7103
7104,Jerry,Normal,Frown,Looking Right,None,Fancy,Whiskers,No Hat,Burned,21.57719740756757,7104
7105,Matthias,Tiny,Small Frown,Looking Right,None,Plain,Whiskers,No Hat,Burned,2.8229202260085917,7105
7106,Reepicheep,No Nose,Straight,Closed,None,Plain,Tiny Whiskers,No Hat,Burned,13.102049550559473,7106
7107,Matthias,No Nose,Big Frown,Looking Up,None,Plain,Whiskers,Karate Kid,Burned,16.770535340619308,7107
7108,Matthias,Dark,Small Frown,Crosseyed,Bar,Fancy,Tiny Whiskers,Elvis,Burned,78.06956399301657,7108
7109,Stuart,Dark,Frown,Bandit Mask,None,Plain,Tiny Whiskers,Motorcycle Helmet,Not Burned,39.35153543106602,7109
7110,Common,No Nose,Small Smile,Looking Left,None,Plain,Tiny Whiskers,Construction Hat,Burned,22.00020628919452,7110
7111,Stuart,No Nose,Big Smile,Looking Left,None,Plain,Whiskers,Construction Hat,Burned,16.123573264517447,7111
7112,Common,Big,Small Smile,Looking Right,None,Black Necklace,Whiskers,Halo,Not Burned,47.070768913415094,7112
7113,Alvin,Normal,Small Smile,Crosseyed,None,Plain,Whiskers,No Hat,Burned,3.9361278477953445,7113
7114,Simon,No Nose,Frown,Looking Right,Stud,Plain,Handlebar,Bane,Not Burned,78.3225887138811,7114
7115,Alvin,Big,Small Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,9.375643286001194,7115
7116,Reepicheep,No Nose,Small Frown,Crosseyed,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,38.288934924165716,7116
7117,Jerry,Big,Frown,Looking Up,None,Plain,Big Whiskers,No Hat,Not Burned,24.064133621838398,7117
7118,Matthias,No Nose,Frown,Looking Left,None,Red Necklace,No Whiskers,No Hat,Burned,35.842127957057585,7118
7119,Templeton,Normal,Small Smile,Looking Left,None,Gold Chain,Tiny Whiskers,No Hat,Burned,30.37046030058807,7119
7120,Jerry,Tiny,Smile,Looking Left,None,Plain,Tiny Whiskers,Motorcycle Helmet,Not Burned,35.45555239254591,7120
7121,Simon,Big,Big Frown,Bandit Mask,None,Red Necklace,Tiny Whiskers,Cheese,Burned,48.8093733998,7121
7122,Simon,Normal,Big Smile,Closed,None,Black Necklace,Tiny Whiskers,No Hat,Burned,33.05937639936881,7122
7123,Reepicheep,Tiny,Frown,Looking Up,None,Black Necklace,Handlebar,No Hat,Burned,37.2119148663932,7123
7124,Reepicheep,Big,Smile,Crosseyed,None,Gold Chain,Whiskers,No Hat,Burned,23.749458572811662,7124
7125,Reepicheep,Dark,Big Smile,Looking Up,None,Plain,No Whiskers,Karate Kid,Burned,29.45266492078204,7125
7126,Jerry,Normal,Frown,Looking Left,None,Fancy,Whiskers,No Hat,Burned,21.555530647673972,7126
7127,Reepicheep,No Nose,Straight,Looking Right,None,Plain,Whiskers,Construction Hat,Not Burned,27.49376916885761,7127
7128,Simon,Normal,Small Smile,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,21.5590891700077,7128
7129,Common,Tiny,Big Frown,Looking Left,None,Plain,Big Whiskers,No Hat,Burned,13.521232054356194,7129
7130,Reepicheep,Dark,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,8.284097000773796,7130
7131,Templeton,Tiny,Big Frown,Sunglasses,None,Plain,Whiskers,Karate Kid,Burned,21.639029566762648,7131
7132,Jerry,Big,Frown,Looking Up,Bar,Plain,Big Whiskers,No Hat,Burned,45.2888396151589,7132
7133,Reepicheep,Dark,Smile,Bandit Mask,None,Black Necklace,Whiskers,No Hat,Burned,25.17341148574716,7133
7134,Stuart,Dark,Big Frown,Looking Right,Stud,Plain,No Whiskers,No Hat,Not Burned,55.935511948415304,7134
7135,Jerry,Dark,Small Smile,Crazy,Stud,Plain,Whiskers,No Hat,Burned,37.45015172353572,7135
7136,Templeton,No Nose,Straight,Closed,None,Gold Chain,Whiskers,No Hat,Not Burned,40.38164571320161,7136
7137,Common,Tiny,Small Frown,Looking Right,None,Red Necklace,Tiny Whiskers,Astronaut,Not Burned,55.79117199703997,7137
7138,Stuart,Dark,Small Smile,Looking Right,Stud,Plain,Whiskers,Karate Kid,Not Burned,56.752072148460364,7138
7139,Reepicheep,No Nose,Small Frown,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,21.17243554022444,7139
7140,Simon,Dark,Big Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.309410864501512,7140
7141,Simon,Dark,Frown,Crosseyed,None,Red Necklace,Big Whiskers,Karate Kid,Burned,49.57532936585674,7141
7142,Templeton,Tiny,Small Smile,Bandit Mask,None,Plain,Whiskers,Cheese,Not Burned,34.10761153851961,7142
7143,Templeton,Tiny,Straight,Looking Right,None,Plain,No Whiskers,Halo,Not Burned,43.28719803126237,7143
7144,Templeton,Normal,Frown,Looking Right,None,Black Necklace,Whiskers,Halo,Burned,38.50946801210631,7144
7145,Reepicheep,No Nose,Small Frown,Crosseyed,None,Plain,Whiskers,Soldier,Not Burned,30.706763441647855,7145
7146,Matthias,Tiny,Smile,Looking Left,None,Fancy,Whiskers,Construction Hat,Burned,38.32873379021034,7146
7147,Reepicheep,Big,Straight,Sunglasses,None,Plain,Big Whiskers,No Hat,Burned,19.401800286077396,7147
7148,Jerry,Normal,Small Smile,Looking Right,None,Plain,No Whiskers,No Hat,Burned,14.475384873454031,7148
7149,Common,Tiny,Big Frown,Looking Left,None,Fancy,Whiskers,Bane,Not Burned,49.89698630282217,7149
7150,Templeton,Tiny,Small Frown,Looking Right,None,Plain,Tiny Whiskers,Soldier,Not Burned,36.991561787133485,7150
7151,Templeton,Normal,Small Smile,Looking Left,None,Plain,Whiskers,Soldier,Not Burned,30.482677611540915,7151
7152,Templeton,Dark,Big Smile,Crosseyed,None,Plain,Tiny Whiskers,Halo,Not Burned,36.23619902003084,7152
7153,Matthias,Big,Straight,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,16.192173308597052,7153
7154,Common,Tiny,Big Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,7.199782012360882,7154
7155,Common,Tiny,Small Smile,Looking Left,None,Black Necklace,Tiny Whiskers,No Hat,Burned,26.3514111821375,7155
7156,Stuart,Dark,Smile,Looking Up,None,Black Necklace,Whiskers,No Hat,Burned,20.27245922940314,7156
7157,Jerry,No Nose,Straight,Closed,None,Plain,Tiny Whiskers,No Hat,Burned,12.711681596172985,7157
7158,Alvin,Dark,Smile,Crosseyed,None,Plain,Whiskers,Elvis,Burned,20.69200610772852,7158
7159,Templeton,Tiny,Small Frown,VR Goggles,None,Plain,Big Whiskers,No Hat,Not Burned,32.326110896420964,7159
7160,Stuart,Normal,Straight,Looking Up,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,32.61845589716718,7160
7161,Simon,Normal,Small Smile,Bandit Mask,None,Plain,Tiny Whiskers,Elvis,Not Burned,39.30451467703359,7161
7162,Reepicheep,Big,Straight,Closed,None,Plain,No Whiskers,Karate Kid,Not Burned,44.65694987805177,7162
7163,Alvin,Normal,Big Frown,Looking Left,None,Gold Chain,Whiskers,No Hat,Not Burned,36.31582347529616,7163
7164,Stuart,No Nose,Big Smile,Looking Up,None,Plain,Big Whiskers,Motorcycle Helmet,Burned,31.429709019899633,7164
7165,Stuart,No Nose,Small Smile,Looking Up,None,Plain,Big Whiskers,Karate Kid,Burned,27.8479860817595,7165
7166,Jerry,Big,Smile,Crosseyed,None,Black Necklace,Big Whiskers,No Hat,Burned,33.362811603614176,7166
7167,Stuart,Normal,Small Frown,Looking Up,None,Fancy,Tiny Whiskers,Elvis,Burned,43.80749284613144,7167
7168,Stuart,Dark,Small Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.410355028878495,7168
7169,Matthias,Big,Big Smile,Crazy,None,Plain,No Whiskers,No Hat,Burned,20.7389834827082,7169
7170,Templeton,No Nose,Straight,Crosseyed,None,Plain,No Whiskers,Karate Kid,Burned,30.43208351713312,7170
7171,Stuart,Normal,Small Frown,Crazy,None,Red Necklace,Tiny Whiskers,No Hat,Burned,31.472755552944175,7171
7172,Stuart,No Nose,Small Frown,Crazy,None,Plain,Whiskers,Halo,Burned,22.889609683993267,7172
7173,Common,Big,Big Frown,Bandit Mask,None,Black Necklace,Tiny Whiskers,No Hat,Burned,29.759655412919013,7173
7174,Matthias,No Nose,Straight,Crosseyed,Stud,Plain,Tiny Whiskers,No Hat,Burned,40.56173368485128,7174
7175,Jerry,Tiny,Frown,Looking Left,None,Plain,No Whiskers,Halo,Burned,31.80192319870464,7175
7176,Reepicheep,No Nose,Big Smile,Sunglasses,None,Red Necklace,Whiskers,No Hat,Not Burned,37.09640285818566,7176
7177,Stuart,Tiny,Small Frown,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,13.835661679518235,7177
7178,Simon,Normal,Small Frown,Looking Up,None,Plain,Whiskers,Karate Kid,Not Burned,26.88294222853151,7178
7179,Stuart,Normal,Small Smile,Looking Left,None,Plain,Whiskers,Elvis,Burned,17.12832416014614,7179
7180,Simon,Tiny,Small Frown,Looking Left,None,Plain,Whiskers,Karate Kid,Burned,16.654835020140293,7180
7181,Common,Big,Small Frown,Looking Right,None,Fancy,Tiny Whiskers,Halo,Not Burned,54.240726771790214,7181
7182,Stuart,Normal,Frown,Looking Right,None,Black Necklace,Tiny Whiskers,No Hat,Burned,26.37311229203417,7182
7183,Alvin,Big,Straight,Looking Right,None,Plain,Big Whiskers,Construction Hat,Burned,31.469371602238912,7183
7184,Jerry,Dark,Smile,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,14.012726042728696,7184
7185,Templeton,No Nose,Frown,Looking Left,None,Plain,No Whiskers,No Hat,Burned,15.675384625367716,7185
7186,Jerry,Tiny,Frown,Looking Left,None,Red Necklace,Tiny Whiskers,Construction Hat,Burned,42.307626540896045,7186
7187,Stuart,No Nose,Big Frown,Looking Right,None,Gold Chain,Whiskers,No Hat,Burned,23.091662939830563,7187
7188,Jerry,Big,Big Frown,Crazy,None,Gold Chain,Tiny Whiskers,No Hat,Burned,34.07858445261696,7188
7189,Common,Tiny,Big Smile,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,13.745329091093476,7189
7190,Matthias,Dark,Big Smile,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,30.985053240860427,7190
7191,Alvin,Normal,Smile,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,14.381681707464185,7191
7192,Templeton,No Nose,Small Smile,Looking Right,None,Plain,Big Whiskers,Karate Kid,Burned,29.17800342066616,7192
7193,Reepicheep,Big,Smile,Crazy,None,Plain,Whiskers,No Hat,Burned,5.98194478992724,7193
7194,Common,Tiny,Smile,3D Glasses,Flower,Plain,Tiny Whiskers,Halo,Not Burned,72.15036406211426,7194
7195,Templeton,Big,Frown,Looking Up,None,Fancy,No Whiskers,No Hat,Burned,35.55297313924138,7195
7196,Stuart,No Nose,Big Frown,Looking Right,None,Plain,Whiskers,Construction Hat,Burned,15.94288639834211,7196
7197,Jerry,Big,Big Smile,Crosseyed,None,Plain,Big Whiskers,Construction Hat,Burned,29.26467554142253,7197
7198,Common,Tiny,Straight,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,14.240411971605067,7198
7199,Stuart,Tiny,Small Frown,Looking Left,None,Plain,Big Whiskers,No Hat,Burned,13.81397828404442,7199
7200,Alvin,Dark,Smile,Looking Right,None,Gold Chain,Whiskers,No Hat,Not Burned,36.59773541895577,7200
7201,Alvin,No Nose,Small Smile,Looking Right,None,Plain,Tiny Whiskers,Karate Kid,Burned,24.056727739115704,7201
7202,Templeton,Big,Big Frown,Looking Left,Jim Dangles,Plain,Big Whiskers,No Hat,Not Burned,57.11011071893503,7202
7203,Common,Normal,Straight,Crosseyed,None,Plain,Whiskers,Bane,Not Burned,29.91884684668008,7203
7204,Common,Normal,Big Smile,Looking Left,None,Plain,Whiskers,Construction Hat,Burned,15.848840921391016,7204
7205,Jerry,Big,Big Smile,Sunglasses,None,Plain,Whiskers,No Hat,Not Burned,16.5466251828042,7205
7206,Common,Tiny,Big Smile,Looking Up,None,Plain,Tiny Whiskers,Construction Hat,Burned,22.19538755993515,7206
7207,Matthias,Tiny,Smile,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,15.942761687566575,7207
7208,Alvin,No Nose,Small Smile,Crosseyed,None,Plain,Whiskers,Elvis,Burned,20.670362481019293,7208
7209,Matthias,Big,Small Frown,Crosseyed,None,Fancy,Whiskers,No Hat,Burned,23.059061033593515,7209
7210,Stuart,No Nose,Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.87116322636834,7210
7211,Common,Normal,Small Smile,Looking Up,None,Red Necklace,Whiskers,No Hat,Burned,20.051917466999733,7211
7212,Matthias,Big,Big Smile,Looking Right,None,Plain,No Whiskers,No Hat,Burned,15.697049942204996,7212
7213,Templeton,Tiny,Frown,Crosseyed,Stud,Plain,Whiskers,No Hat,Burned,33.87942500764574,7213
7214,Simon,Dark,Small Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,2.273509386502216,7214
7215,Simon,Tiny,Frown,Looking Left,None,Plain,Whiskers,Karate Kid,Burned,16.672915060020273,7215
7216,Matthias,Tiny,Small Smile,Crosseyed,None,Red Necklace,Whiskers,Karate Kid,Not Burned,47.44668296107002,7216
7217,Stuart,Normal,Small Frown,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,13.589884141843223,7217
7218,Alvin,Normal,Big Smile,Crosseyed,None,Gold Chain,Whiskers,Construction Hat,Not Burned,52.199077805746185,7218
7219,Simon,No Nose,Big Frown,Closed,None,Plain,Whiskers,No Hat,Burned,7.391567793561321,7219
7220,Simon,Normal,Smile,Looking Left,None,Fancy,Tiny Whiskers,No Hat,Not Burned,39.04793140960791,7220
7221,Alvin,Tiny,Frown,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,32.06929881921097,7221
7222,Common,Big,Smile,Bandit Mask,None,Plain,Whiskers,Soldier,Burned,22.275149394354692,7222
7223,Stuart,Dark,Big Smile,Looking Up,None,Plain,Whiskers,Karate Kid,Burned,15.176627894741657,7223
7224,Alvin,No Nose,Small Frown,Bandit Mask,None,Black Necklace,No Whiskers,Construction Hat,Burned,56.16732711756989,7224
7225,Common,No Nose,Straight,Looking Up,Stud,Plain,Whiskers,No Hat,Not Burned,42.52063375278806,7225
7226,Jerry,Tiny,Big Smile,Looking Up,None,Black Necklace,Handlebar,No Hat,Not Burned,47.30228808891896,7226
7227,Common,Big,Frown,Looking Right,None,Plain,Whiskers,Bane,Not Burned,29.044264636101087,7227
7228,Common,No Nose,Big Frown,Looking Right,None,Fancy,Whiskers,No Hat,Burned,21.04954732003393,7228
7229,Matthias,No Nose,Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Not Burned,27.168692127363453,7229
7230,Templeton,Big,Big Frown,Looking Right,None,Fancy,Whiskers,No Hat,Burned,21.884389224993907,7230
7231,Common,No Nose,Straight,Looking Up,None,Plain,Tiny Whiskers,Soldier,Not Burned,35.57841170291449,7231
7232,Matthias,Tiny,Smile,Crosseyed,None,Plain,No Whiskers,Halo,Not Burned,44.00999829066213,7232
7233,Common,Tiny,Small Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.42837216865465,7233
7234,Stuart,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,15.624762679283021,7234
7235,Alvin,No Nose,Smile,Looking Left,None,Gold Chain,Tiny Whiskers,Karate Kid,Not Burned,56.87170433652913,7235
7236,Alvin,No Nose,Small Frown,Closed,None,Plain,Whiskers,Construction Hat,Burned,24.29185318496575,7236
7237,Reepicheep,Dark,Straight,Looking Up,None,Plain,Tiny Whiskers,Soldier,Not Burned,36.5253361100269,7237
7238,Stuart,Tiny,Frown,Looking Left,None,Plain,Whiskers,Karate Kid,Not Burned,25.693923169406318,7238
7239,Common,Big,Smile,Closed,Jim Dangles,Black Necklace,No Whiskers,No Hat,Not Burned,81.12673561742282,7239
7240,Reepicheep,Big,Small Smile,Crosseyed,None,Plain,Big Whiskers,Construction Hat,Burned,29.51769557716741,7240
7241,Templeton,Normal,Small Smile,Looking Left,None,Black Necklace,Tiny Whiskers,Construction Hat,Not Burned,53.232489639012215,7241
7242,Jerry,Big,Frown,Looking Right,None,Gold Chain,Whiskers,Karate Kid,Not Burned,47.865933428182515,7242
7243,Templeton,Dark,Small Smile,Looking Right,None,Plain,Tiny Whiskers,Karate Kid,Burned,22.484510563926992,7243
7244,Alvin,No Nose,Big Frown,VR Goggles,None,Plain,Tiny Whiskers,No Hat,Not Burned,26.94101993768608,7244
7245,Jerry,Dark,Big Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,7.232295357073136,7245
7246,Jerry,Tiny,Straight,Looking Right,None,Plain,Tiny Whiskers,Elvis,Burned,24.118139148638594,7246
7247,Stuart,No Nose,Big Smile,Looking Right,None,Black Necklace,Whiskers,No Hat,Burned,20.424307320583495,7247
7248,Templeton,Tiny,Frown,Looking Left,None,Red Necklace,Big Whiskers,No Hat,Burned,34.725311918069515,7248
7249,Stuart,Normal,Big Frown,Crosseyed,None,Plain,Tiny Whiskers,Cheese,Not Burned,34.949581005017635,7249
7250,Jerry,Tiny,Big Smile,Looking Right,None,Black Necklace,Big Whiskers,No Hat,Burned,33.76034506250172,7250
7251,Reepicheep,Big,Small Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.677760650564235,7251
7252,Stuart,Big,Straight,Looking Left,None,Red Necklace,Whiskers,No Hat,Not Burned,30.48623469450859,7252
7253,Simon,No Nose,Smile,Looking Left,None,Plain,Big Whiskers,Bane,Burned,33.34880880496846,7253
7254,Matthias,Tiny,Small Frown,Crosseyed,None,Black Necklace,Whiskers,Karate Kid,Burned,37.00950880221832,7254
7255,Jerry,Big,Big Smile,Bandit Mask,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,32.994453443054724,7255
7256,Stuart,Big,Smile,Looking Right,None,Red Necklace,Whiskers,Cheese,Not Burned,47.652693811380225,7256
7257,Matthias,Dark,Small Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,19.83551332138809,7257
7258,Jerry,Dark,Small Smile,Bandit Mask,None,Plain,Big Whiskers,No Hat,Burned,18.17646968692743,7258
7259,Jerry,No Nose,Big Frown,Looking Up,None,Fancy,Whiskers,No Hat,Burned,21.504958229034262,7259
7260,Reepicheep,Normal,Smile,Looking Left,None,Red Necklace,Whiskers,No Hat,Burned,20.904969916581013,7260
7261,Jerry,Tiny,Big Smile,Closed,None,Plain,Whiskers,No Hat,Burned,6.589122457984031,7261
7262,Reepicheep,Dark,Small Frown,Crosseyed,None,Fancy,Tiny Whiskers,Soldier,Burned,46.85052862311005,7262
7263,Alvin,Normal,Big Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,17.366814380369803,7263
7264,Stuart,No Nose,Big Smile,Looking Right,None,Black Necklace,No Whiskers,No Hat,Burned,33.919474336459366,7264
7265,Reepicheep,No Nose,Small Smile,Looking Right,None,Black Necklace,Tiny Whiskers,Karate Kid,Not Burned,51.91701622232859,7265
7266,Templeton,Big,Small Frown,Looking Up,None,Plain,Whiskers,Karate Kid,Not Burned,26.322774466956204,7266
7267,Stuart,Dark,Small Frown,Looking Up,None,Plain,Handlebar,Karate Kid,Burned,31.129696796829293,7267
7268,Stuart,Tiny,Small Frown,Looking Up,None,Black Necklace,Whiskers,No Hat,Burned,20.449543095935322,7268
7269,Templeton,Big,Smile,Looking Up,None,Plain,Tiny Whiskers,Cheese,Burned,24.938609568423015,7269
7270,Reepicheep,Big,Smile,Crosseyed,None,Fancy,Tiny Whiskers,No Hat,Burned,27.923648975430602,7270
7271,Common,Dark,Big Smile,Closed,None,Plain,Whiskers,No Hat,Burned,6.09034115384487,7271
7272,Reepicheep,No Nose,Smile,Looking Right,Flower,Plain,Tiny Whiskers,Karate Kid,Burned,53.22134200174317,7272
7273,Reepicheep,Dark,Straight,Looking Up,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,41.751058160894075,7273
7274,Matthias,Normal,Smile,Looking Right,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,42.36905637914985,7274
7275,Templeton,No Nose,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,Construction Hat,Burned,23.832628539558858,7275
7276,Common,No Nose,Small Smile,Crazy,None,Plain,Whiskers,Karate Kid,Not Burned,30.439320948541432,7276
7277,Templeton,Tiny,Straight,Crosseyed,None,Fancy,Whiskers,No Hat,Not Burned,33.70279943279281,7277
7278,Matthias,No Nose,Frown,Looking Left,None,Black Necklace,Big Whiskers,Halo,Burned,52.10159090653477,7278
7279,Jerry,Dark,Small Smile,Crazy,None,Red Necklace,Whiskers,No Hat,Burned,25.860057102840507,7279
7280,Matthias,Dark,Small Frown,Looking Right,None,Plain,Whiskers,Elvis,Burned,19.376442322169886,7280
7281,Jerry,Dark,Big Frown,Crosseyed,Stud,Plain,No Whiskers,Bane,Not Burned,75.04857123666196,7281
7282,Simon,Dark,Big Frown,Crazy,None,Gold Chain,Whiskers,No Hat,Burned,29.6658467139293,7282
7283,Common,Dark,Frown,Looking Up,None,Plain,Big Whiskers,Elvis,Burned,30.269521506448754,7283
7284,Common,Tiny,Big Smile,Looking Left,None,Plain,Whiskers,Construction Hat,Burned,16.094619543684743,7284
7285,Common,Tiny,Big Smile,Bandit Mask,None,Red Necklace,Whiskers,No Hat,Burned,24.555343862964417,7285
7286,Stuart,Big,Big Frown,Looking Up,Stud,Plain,Whiskers,No Hat,Burned,31.291713739197323,7286
7287,Common,No Nose,Small Smile,Looking Up,Flower,Plain,No Whiskers,No Hat,Burned,45.4804012573347,7287
7288,Jerry,No Nose,Straight,Looking Left,None,Black Necklace,Big Whiskers,No Hat,Burned,33.74592875072458,7288
7289,Reepicheep,Normal,Frown,Looking Right,None,Plain,Whiskers,Construction Hat,Not Burned,27.24802849417984,7289
7290,Stuart,Normal,Frown,Looking Left,None,Black Necklace,Whiskers,Construction Hat,Burned,35.4807755334535,7290
7291,Stuart,No Nose,Small Frown,Looking Left,Flower,Red Necklace,Tiny Whiskers,Construction Hat,Not Burned,83.67042122707996,7291
7292,Simon,Dark,Frown,Crosseyed,None,Plain,Whiskers,Soldier,Not Burned,31.47654287968725,7292
7293,Alvin,Normal,Small Frown,Bandit Mask,None,Plain,Whiskers,Bane,Not Burned,36.52906959636114,7293
7294,Matthias,Big,Big Smile,Crosseyed,None,Black Necklace,Whiskers,Construction Hat,Burned,37.3854188740076,7294
7295,Templeton,No Nose,Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,8.316636372725167,7295
7296,Templeton,Dark,Small Frown,Looking Right,None,Plain,Tiny Whiskers,Elvis,Not Burned,35.41219066866095,7296
7297,Alvin,Dark,Frown,Crosseyed,None,Black Necklace,Whiskers,Motorcycle Helmet,Not Burned,52.02192921876379,7297
7298,Common,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.2758947093054707,7298
7299,Jerry,Dark,Smile,Crosseyed,Stud,Plain,Whiskers,No Hat,Burned,32.780690816529656,7299
7300,Alvin,Normal,Big Frown,Looking Up,None,Plain,No Whiskers,Elvis,Burned,33.475229540630295,7300
7301,Common,Big,Straight,Looking Right,None,Fancy,Whiskers,Halo,Burned,37.72881234706803,7301
