,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
7695,Dreads,5,Lava,None,None,None,Rainbow,None,None,20.676201351985117,7695
7696,Wizard,5,Rainbow,None,None,None,Blue Force,None,None,21.008727229758474,7696
7697,Bishop,5,Russet,Pirate Sword,None,None,None,None,None,16.282526942883553,7697
7698,Skipper,5,Zombie,None,None,None,Missile,None,None,21.447529860855596,7698
7699,Steve,5,Purple,None,None,Gym Socks,None,None,None,27.533334223497302,7699
7700,Spaceman,5,Purple,Plunger,None,None,None,None,None,17.767979980642117,7700
7701,Yellow Bob,5,Lava,None,None,None,Fire,None,None,20.56170940577161,7701
7702,Egg,5,Lava,None,None,Roman,None,None,None,28.522657133100704,7702
7703,Tattoo,5,Purple,None,None,None,Water,None,None,19.321594850757045,7703
7704,Gat,5,Purple,Pipe,None,None,None,None,None,17.69711499840253,7704
7705,Steve,5,Chip,Chainsaw,Blue Chip,None,Water,None,None,59.707697900358504,7705
7706,Flower,5,Red,Chainsaw,None,None,None,None,None,17.484508054624442,7706
7707,Red Cap,5,Robot,None,None,None,None,None,None,7.266680094288744,7707
7708,Black Pirate,5,Green,Cricket,None,None,None,None,None,17.568999407913935,7708
7709,Brown Topper,5,Pink,None,None,None,Water,None,None,19.248015556279675,7709
7710,Black Topper,5,Purple,None,None,None,Moon,None,None,19.33522313032557,7710
7711,Red Bandana,5,Purple,Walkie Talkie,None,None,None,None,None,17.958775077978068,7711
7712,Bowl,5,Lava,Monk Spade,None,None,None,None,None,18.967232600504964,7712
7713,Spiky,5,Chip,None,None,None,Love,None,None,20.99238954561467,7713
7714,Pigsy,5,Green,Lollipop,None,None,None,None,None,17.76524576236159,7714
7715,Red Cap,5,Aqua,None,None,None,Love,None,None,19.77132508227285,7715
7716,Beret,5,Green,Guitar,None,None,Yellow Force,None,None,32.03034777537329,7716
7717,Gat,5,Zombie,Red Light Sword,None,None,None,None,None,19.951170779565512,7717
7718,Fez,5,Chip,None,None,None,Wind,None,None,20.787958261178126,7718
7719,None,5,Red,Blue Check,Tomato,None,Earth,None,None,54.957679753354014,7719
7720,Over 9000,5,Green,None,None,None,Flower,None,None,19.111713672807852,7720
7721,Brown Pirate,5,Red,None,None,Socks & Sandals,None,None,None,27.497907186683047,7721
7722,Black Cap,5,Red,None,None,None,Wood,None,None,18.602053968273136,7722
7723,Crown,5,Green,Spiked Club,None,None,None,None,None,17.7925047756625,7723
7724,Spiky,5,Aqua,None,None,None,Flower,None,None,19.275249212407118,7724
7725,Spiky,5,Hash Brown,Cold Wallet,None,None,None,None,None,19.877566399920912,7725
7726,Black Headband,5,Russet,None,None,None,Earth,None,None,17.4409666950884,7726
7727,Bowl,5,Green,Arm Cannon,None,Gym Socks,None,None,None,40.67486353460241,7727
7728,Black Cap,5,Purple,None,None,None,Blue Force,None,None,18.670175461282483,7728
7729,None,5,Fries,None,None,Basketball,Sound,None,None,41.413412510645706,7729
7730,Your Future,5,Pink,Long Cat,None,None,None,None,None,17.94786710857226,7730
7731,Pink Bob,5,Hash Brown,None,None,None,Brick,None,None,21.395735690717434,7731
7732,Green Punk,5,Russet,None,None,Clogs,None,None,None,25.979816408206307,7732
7733,Blue Punk,5,Red,None,None,None,Flower,None,None,18.471221338348634,7733
7734,Skipper,5,Pink,Balloons,None,None,None,None,None,18.048713051815902,7734
7735,Beret,5,Aqua,Light Disc,None,None,None,None,None,18.05687753307998,7735
7736,Spinner,5,Green,None,None,Basketball,Lightning,None,None,42.21733270174158,7736
7737,Brown Topper,5,Lava,None,None,None,Missile,None,None,20.229192524825187,7737
7738,White Cap,5,Aqua,None,None,None,Rainbow,None,None,19.67320790333679,7738
7739,Monkey,5,Red,Cold Wallet,None,None,Red Force,None,None,31.915894819300238,7739
7740,Horns,5,Red,None,None,None,Fire,None,None,19.024527912053394,7740
7741,Green Cap,5,Aqua,None,None,None,Missile,None,None,19.41698381181689,7741
7742,None,5,Rainbow,Pirate Sword,Donut,None,Rainbow,None,None,57.59841001439272,7742
7743,Pink Balaclava,5,Lava,None,None,None,Gas,None,None,20.68436964913746,7743
7744,Poop,5,Lava,Katana Sword,None,None,None,None,None,19.267047663974182,7744
7745,Bowl,5,Russet,None,None,None,Sound,None,None,17.511830586400357,7745
7746,Trucker,5,Pink,Cold Wallet,None,None,None,None,None,17.91243298169599,7746
7747,Beret,5,Green,None,None,None,None,None,None,4.361061226168147,7747
7748,Sheriff,5,Zombie,Folding Stool,None,None,Thunder,None,None,34.851194715894394,7748
7749,Halo,5,Lava,Holy Book,None,None,Earth,None,None,33.76645531079835,7749
7750,None,5,Hash Brown,Blue Light Sword,None,None,None,None,None,17.073014603231965,7750
7751,None,5,Robot,Mecha Weapon,Unit-02,None,None,None,None,43.519989362296776,7751
7752,Poop,5,Zombie,Doll,None,None,None,None,None,20.34366267141409,7752
7753,Black Balaclava,5,Red,Spiked Club,None,None,None,None,None,17.65077044916605,7753
7754,Beret,5,Russet,Golden Flip Flops,None,None,Flower,None,None,30.798449778661706,7754
7755,Black Headband,5,Lava,Cricket,None,None,None,None,None,18.83639969772761,7755
7756,Blue Headband,5,Lava,None,None,None,Fire,None,None,20.428158917973587,7756
7757,Trucker,5,Purple,Notebook,None,None,None,None,None,17.808863728782907,7757
7758,Skipper,5,Russet,None,None,School,Missile,None,None,40.8029030558081,7758
7759,Skipper,5,Hash Brown,Serpent Spear,None,None,Missile,None,None,34.635864735964915,7759
7760,Skull,5,Chip,None,None,Roman,None,None,None,28.795220543402138,7760
7761,Fedora,5,Lava,Portal Gun,None,None,Brick,None,None,33.845494588840886,7761
7762,Sombrero,5,Purple,Black Light Sword,None,None,None,None,None,17.803417925039415,7762
7763,Santa,5,Purple,None,None,None,Missile,None,None,19.237096135580718,7763
7764,Red Cap,5,Red,Bomb,None,None,None,None,None,17.536294044861464,7764
7765,Sheriff,5,Lava,None,None,None,Red Force,None,None,19.989344836006616,7765
7766,Sheriff,5,Purple,Memory Pen,None,None,None,None,None,17.697111453673884,7766
7767,Black Pirate,5,Pink,Heart,None,None,None,None,None,17.857918226969964,7767
7768,Green Cap,5,Green,Black Sword,None,None,None,None,None,17.68893061351462,7768
7769,Green Punk,5,Aqua,None,None,Basketball,None,None,None,27.530585829446768,7769
7770,Pigsy,5,Pink,Pipe,None,None,None,None,None,18.043261521851342,7770
7771,Red Pirate,5,Zombie,None,None,Boxing,None,None,None,29.72733783245908,7771
7772,Pink Punk,5,Green,None,None,None,Wood,None,None,18.940007383162317,7772
7773,None,5,Pink,None,Peach,Boxing,Poop,None,None,64.9830161308245,7773
7774,Your Future,5,Russet,None,None,None,Lightning,None,None,17.55816804593765,7774
7775,Sheriff,5,Red,Microphone,None,None,Sun,None,None,32.25929621990912,7775
7776,Spinner,5,Pink,None,None,None,None,None,None,4.780828218448476,7776
7777,Green Punk,5,Red,None,None,Chucks,None,None,None,26.909181482365703,7777
7778,Red Pirate,5,Red,None,None,None,Sun,None,None,18.97001806486893,7778
7779,Spiky,5,Hash Brown,Umbrella,None,None,None,None,None,20.060185838217688,7779
7780,Brown Topper,5,Russet,None,None,None,Wood,None,None,17.38100259176929,7780
7781,Black Cap,5,Lava,None,None,None,None,None,None,5.475870754799237,7781
7782,Purple Emo,5,Purple,Doll,None,None,None,None,None,18.059627565033768,7782
7783,Green Cap,5,Russet,None,None,Chucks,None,None,None,25.73723422958476,7783
7784,Skipper,5,Red,Monkey Staff,None,None,None,None,None,17.555377399244144,7784
7785,Tattoo,5,Green,None,None,None,Missile,None,None,19.23436546348018,7785
7786,Brown Topper,5,Aqua,None,None,None,Flower,None,None,19.09263331865757,7786
7787,Tattoo,5,Russet,None,None,None,None,None,None,2.9682408453469797,7787
7788,Sandy,5,Red,Shotgun,None,None,None,None,None,17.470881138413084,7788
7789,Green Punk,5,Chip,Maracas,None,None,None,None,None,19.239803645364674,7789
7790,Pink Punk,5,Russet,Blaster,None,None,None,None,None,16.170778212866015,7790
7791,Purple Emo,5,Pink,Diamond Sword,None,None,None,None,None,18.11140319303061,7791
7792,Red Cap,5,Green,Nunchaku,None,None,None,None,None,17.80068070797784,7792
7793,Pink Balaclava,5,Russet,Arm Cannon,None,None,None,None,None,16.293428912429295,7793
7794,Horns,5,Russet,None,None,None,Sound,None,None,17.74078230384001,7794
7795,Bowl,5,Russet,Magic Wand,None,None,None,None,None,16.140791798070435,7795
7796,Brown Pirate,5,Chip,None,None,None,Lightning,None,None,20.834291085542926,7796
7797,Red Bandana,5,Pink,Throwing Bat,None,None,None,None,None,18.160466963255892,7797
7798,Spinner,5,Lava,None,None,None,Fire,None,None,20.567161481018566,7798
7799,Bowl,5,Lava,None,None,Basketball,Wind,None,None,43.23387345712516,7799
7800,Golden Topper,5,Chip,None,None,Gym Socks,None,None,None,29.318529250534386,7800
7801,Brown Pirate,5,Aqua,None,None,None,Wood,None,None,19.498752944792276,7801
7802,Rocker,5,Hash Brown,None,None,None,Earth,None,None,21.303070041866885,7802
7803,Spaceman,5,Chip,Shotgun,None,None,None,None,None,19.23434311766609,7803
7804,Egg,5,Purple,Pirate Gun,None,None,Sound,None,None,32.45553085033171,7804
7805,Robin Hood,5,Hash Brown,None,None,None,Star,None,None,21.34122666203106,7805
7806,Pink Bob,5,Lava,None,None,Socks & Sandals,None,None,None,29.116830549740634,7806
7807,Cloak,5,Red,Life Donut,None,None,None,None,None,17.479053797824594,7807
7808,Sheriff,5,Purple,Pirate Gun,None,None,None,None,None,17.669855439758752,7808
7809,Bunny,5,Rainbow,Beer,None,None,None,None,None,20.125628191427264,7809
7810,Trucker,5,Red,Throwing Bat,None,None,None,None,None,17.4954116599569,7810
7811,Mask,5,Red,None,None,Gym Socks,None,None,None,27.298935338896506,7811
7812,Spaceman,5,Pink,None,None,None,Ticket,None,None,19.452434025279754,7812
7813,None,5,Purple,Suitcase,Eggplant,None,Red Force,None,None,54.919516045667685,7813
7814,Afro,5,Purple,None,None,None,None,None,None,4.4210329635617445,7814
7815,Beret,5,Russet,Pirate Sword,None,None,Red Force,None,None,30.514999938425486,7815
7816,None,5,Russet,None,None,None,Wood,None,None,14.674573974299769,7816
7817,Black Topper,5,Chip,None,None,None,None,None,None,6.012847823354245,7817
7818,None,5,Robot,Mecha Weapon,Unit-00,None,None,None,None,43.519989362296776,7818
7819,Black Headband,5,Russet,Memory Pen,None,None,None,None,None,16.034492961505066,7819
7820,Purple Bandana,5,Green,Golden Lamp,None,None,None,None,None,18.05961883930598,7820
7821,Black Cap,5,Pink,Champagne,None,None,None,None,None,17.808859637441465,7821
7822,Blue Punk,5,Lava,Guitar,None,None,None,None,None,18.88546155858765,7822
7823,Scar,5,Red,Sweeper,None,None,None,None,None,17.62079275997732,7823
7824,Black Headband,5,Green,Diamond Sword,None,None,None,None,None,17.566275278597423,7824
7825,Black Cap,5,Aqua,None,None,None,Ticket,None,None,19.479677225512123,7825
7826,White Headband,5,Red,Flowers,None,None,None,None,None,17.514493378069083,7826
7827,Afro,5,Chip,Flag,Blue Chip,None,None,None,None,44.77905886152978,7827
7828,None,5,Fries,Magic Potion,None,None,Poop,None,None,31.749670859457275,7828
7829,Black Topper,5,Russet,None,Banana,None,Yellow Force,None,None,42.69421915734948,7829
7830,Reindeer,5,Lava,Magic Potion,None,None,None,None,None,18.975407168676988,7830
7831,Green Cap,5,Lava,None,None,None,None,None,None,5.598527453134075,7831
7832,Blue Punk,5,Green,None,None,None,Coin,None,None,19.305235626356072,7832
7833,Wizard,5,Green,None,None,None,Missile,None,None,19.0299461764658,7833
7834,Brown Topper,5,Red,Sakura,None,None,None,None,None,17.33187203070943,7834
7835,Fedora,5,Pink,Telephone,None,None,None,None,None,18.204076749292287,7835
7836,None,5,Red,None,Tomato,None,Blood,None,None,41.674962722137856,7836
7837,Trucker,5,Green,None,None,None,Sound,None,None,19.152603692633523,7837
7838,Brown Pirate,5,Russet,Machete,None,None,None,None,None,16.257996148305466,7838
7839,Wizard,5,Pink,None,None,None,Yellow Force,None,None,18.8582456113481,7839
7840,Blue Punk,5,Chip,None,Blue Chip,None,Poop,None,None,46.049062755894795,7840
7841,Buns,5,Russet,None,None,Clogs,Wood,None,None,40.960983519686124,7841
7842,Golden Topper,5,Purple,None,None,Casual,None,None,None,27.85494450093494,7842
7843,Sheriff,5,Aqua,None,None,None,Earth,None,None,19.414263227652338,7843
7844,None,5,Fries,Magic Ball,None,None,None,None,None,17.266508741391196,7844
7845,None,5,Purple,None,None,None,Blood,None,None,16.48980340322077,7845
7846,Gat,5,Red,None,None,None,Poop,None,None,18.642936353056754,7846
7847,Mountie,5,Green,None,Pickle,None,None,None,None,30.1033897958746,7847
7848,Sheriff,5,Green,None,None,None,Lightning,None,None,19.081739528347764,7848
7849,Red Pirate,5,Green,None,None,None,Golden Water,None,None,19.539650326021,7849
7850,Spiky,5,Purple,Green Light Sword,None,None,None,None,None,17.822493371708607,7850
7851,Mountie,5,Red,None,None,Flip Flops,Ticket,None,None,42.53895606456585,7851
7852,Brain,5,Purple,None,None,Geta,None,None,None,27.79226281253469,7852
7853,Egg,5,Red,Diamond Sword,None,None,None,None,None,17.40273592232375,7853
7854,Red Bandana,5,Hash Brown,None,None,None,Blue Force,None,None,21.153161691876083,7854
7855,Bowl,5,Russet,Golden Ring,None,None,None,None,None,16.249820762421507,7855
7856,Black Cap,5,Aqua,Cricket,None,None,None,None,None,17.89878698047983,7856
7857,Egg,5,Lava,None,None,None,None,None,None,5.639412837484889,7857
7858,Black Cap,5,Aqua,None,None,None,None,None,None,4.573668442496723,7858
7859,Flower,5,Green,Handbag,Pickle,None,None,None,None,43.367334531914246,7859
7860,Rocker,5,Lava,Portal Gun,None,Flip Flops,None,None,None,42.37003579533082,7860
7861,Party,5,Pink,None,None,None,Missile,None,None,19.43334521752886,7861
7862,Red Cap,5,Pink,None,None,None,Poop,None,None,19.343406969205414,7862
7863,Pink Balaclava,5,Purple,Power Pole,None,None,None,None,None,17.906988269484852,7863
7864,Blue Headband,5,Russet,Pan,None,None,None,None,None,16.1925794246989,7864
7865,Scar,5,Pink,Telephone,None,None,None,None,None,18.17954650029896,7865
7866,White Cap,5,Aqua,Shotgun,None,None,None,None,None,18.03507086787888,7866
7867,None,5,Purple,Portal Gun,Eggplant,None,Red Force,None,None,54.892262758043586,7867
7868,Bow,5,Green,None,None,Gym Socks,None,None,None,27.459734208349357,7868
7869,Protection,5,Green,None,None,None,Poop,None,None,19.188035638077846,7869
7870,None,5,Fries,Machete,None,None,None,None,None,17.10024198410664,7870
7871,None,5,Chip,Pirate Gun,None,None,None,None,None,16.45431666170323,7871
7872,Wizard,5,Russet,None,None,Casual,None,None,None,25.86534082203697,7872
7873,Golden Spiky,5,Lava,Magic Ball,None,None,None,None,None,19.463294291637528,7873
7874,Red Cap,5,Red,None,None,None,None,None,None,4.178445332237183,7874
7875,Soldier,5,Zombie,None,None,None,Ticket,None,None,21.752796726960806,7875
7876,Gat,5,Aqua,Spiked Club,None,None,None,None,None,17.96693001453249,7876
7877,Sombrero,5,Green,None,None,None,Fire,None,None,19.147151617265624,7877
7878,Afro,5,Pink,None,None,None,Brick,None,None,19.280712738100604,7878
7879,None,5,Purple,None,Eggplant,None,Sound,None,None,41.84117985914769,7879
7880,Straw Hat,5,Red,None,None,Casual,None,None,None,27.22534895459901,7880
7881,Rocker,5,Hash Brown,Shotgun,None,None,None,None,None,19.880292437574624,7881
7882,Musketeer,5,Aqua,None,None,None,Blue Force,None,None,19.13897786771263,7882
7883,Black Headband,5,Chip,Lollipop,None,None,None,None,None,19.179836269867405,7883
7884,Red Pirate,5,Zombie,Dagger,None,Clogs,None,None,None,43.31846377756699,7884
7885,Bow,5,Red,None,None,None,Ticket,None,None,19.076310902844167,7885
7886,Afro,5,Robot,Wobbly Sausage,None,None,None,None,None,20.512647286572168,7886
7887,Karen,5,Hash Brown,Chainsaw,None,None,None,None,None,20.032924916337684,7887
7888,None,5,Russet,None,None,None,Yellow Force,None,None,14.317504484334842,7888
7889,Black Emo,5,Russet,None,None,None,None,None,None,3.025481092444321,7889
7890,Red Cap,5,Red,Bomb,None,Gym Socks,None,None,None,40.533132207310324,7890
7891,White Cap,5,Hash Brown,None,None,None,Water,None,None,21.31942463176056,7891
7892,None,5,Green,Pan,Pickle,None,None,None,None,40.39672046156049,7892
7893,Black Emo,5,Russet,None,None,None,Wind,None,None,17.762590060089686,7893
7894,Flower,5,Purple,None,None,None,None,None,None,4.4973535660188215,7894
7895,Red Cap,5,Russet,None,None,None,Brick,None,None,17.596326030003254,7895
7896,Black Cap,5,Pink,Sweeper,None,None,Red Force,None,None,32.25385532231632,7896
7897,Horns,5,Green,Flag,None,None,None,None,None,17.82520686647634,7897
7898,Bowl,5,Robot,Rum,None,None,Poop,None,None,35.15644794842789,7898
7899,Glasses,5,Pink,Beer,None,None,None,None,None,18.116858267905236,7899
7900,Tripitaka,5,Aqua,Pirate Sword,None,None,None,None,None,18.138643939461964,7900
7901,Robin Hood,5,Red,Blue Light Sword,None,None,Brick,None,None,32.01127614537851,7901
7902,None,5,Pink,Golden Hammer,Peach,None,None,None,None,40.78916191118932,7902
7903,Red Pirate,5,Hash Brown,3310,None,None,None,None,None,19.964791425059552,7903
7904,None,5,Zombie,Magic Potion,None,None,None,None,None,17.19568275328326,7904
7905,None,5,Rotten,Cricket,Diamond,None,None,None,None,43.00489094208499,7905
7906,Halo,5,Purple,None,None,None,Wood,None,None,19.149881744325654,7906
7907,Glasses,5,Pink,None,None,Geta,None,None,None,27.939430673588124,7907
7908,Cowboy,5,Russet,Parrot,None,None,None,None,None,16.168043722034998,7908
7909,Steve,5,Russet,Diamond Sword,None,None,None,None,None,16.257993421833014,7909
7910,Gat,5,Chip,None,Blue Chip,None,Blue Force,None,None,45.8310260952017,7910
7911,Black Pirate,5,Lava,None,None,None,Red Force,None,None,19.904849938351315,7911
7912,None,5,Pink,None,Peach,None,Brick,None,None,41.96927527213156,7912
7913,Black Topper,5,Lava,None,None,Chucks,Red Force,None,None,43.00221696828713,7913
7914,Black Emo,5,Red,Hammer,None,None,Blue Force,None,None,32.02764273106158,7914
7915,Halo,5,Red,Rum,None,None,None,None,None,17.533571824849723,7915
7916,None,5,Russet,None,None,None,Brick,None,None,14.671849572977024,7916
7917,Black Pirate,5,Red,None,None,None,Star,None,None,18.8228305721979,7917
7918,Black Balaclava,5,Purple,None,None,None,Coin,None,None,19.69500775096589,7918
7919,Black Topper,5,Aqua,Golden Pan,None,None,None,None,None,18.25312143414993,7919
7920,Beret,5,Rotten,None,None,None,Blue Force,None,None,21.38213304014719,7920
7921,Black Topper,5,Lava,Arm Cannon,None,None,None,None,None,19.01083638783028,7921
7922,None,5,Fries,Balloons,None,None,None,None,None,17.165655708811208,7922
7923,Crown,5,Hash Brown,None,None,None,None,None,None,6.656104915234162,7923
7924,Dreads,5,Russet,Monk Rake,None,None,Wind,None,None,31.051926836887922,7924
7925,Robin Hood,5,Green,Flowers,None,None,None,None,None,17.67257929598052,7925
7926,Gat,5,Green,None,None,None,None,None,None,4.292915192185454,7926
7927,Halo,5,Russet,Arm Cannon,None,School,None,None,None,39.448446239102935,7927
7928,Cowboy,5,Green,Light Disc,None,None,None,None,None,17.74889335383939,7928
7929,Fedora,5,Aqua,None,None,None,Moon,None,None,19.78222105292609,7929
7930,Dreads,5,Russet,Rum,None,None,None,None,None,16.320683563047726,7930
7931,Sailor,5,Rainbow,None,None,None,Plasma,None,None,21.46664184422706,7931
7932,Steve,5,Red,Salted Fish,None,None,None,None,None,17.618067540398382,7932
7933,Straw Hat,5,Rainbow,Champagne,None,None,Brick,None,None,34.73674203140427,7933
7934,Red Cap,5,Aqua,None,None,Basketball,Sound,None,None,42.47078767702856,7934
7935,None,5,Green,Black Light Sword,None,None,Yellow Force,None,None,29.236828275681482,7935
7936,Blue Punk,5,Chip,Red Light Sword,None,None,None,None,None,19.237068336761247,7936
7937,Black Pirate,5,Russet,Power Sword,None,None,None,None,None,16.135337813881552,7937
7938,Over 9000,5,Red,None,None,None,Poop,None,None,18.975463050658593,7938
7939,Santa,5,Pink,None,None,None,Yellow Force,None,None,19.021778968608324,7939
7940,None,5,Fries,Monk Spade,None,None,None,None,None,17.152031519314196,7940
7941,Pink Punk,5,Red,Microphone,None,None,None,None,None,17.307340418479882,7941
7942,Pork Pie,5,Lava,None,None,None,Flower,None,None,19.994786550101903,7942
7943,Brown Pirate,5,Green,None,None,None,Blue Force,None,None,18.877312606472753,7943
7944,Glasses,5,Red,None,None,None,Missile,None,None,18.980911854211175,7944
7945,Green Punk,5,Gold,None,None,None,Star,None,None,22.126217261123195,7945
7946,Reindeer,5,Green,None,None,None,Missile,None,None,19.098085938521724,7946
7947,Spiky,5,Purple,None,None,None,Thunder,None,None,19.237104588455654,7947
7948,Bowl,5,Red,None,None,None,Fire,None,None,18.79557564902898,7948
7949,Sombrero,5,Aqua,Coffee,None,None,None,None,None,18.09503578921229,7949
7950,Party,5,Green,Golden Ring,None,None,None,None,None,17.950593147435427,7950
7951,Egg,5,Green,None,None,None,Rainbow,None,None,19.32977514575486,7951
7952,None,5,Red,None,Tomato,None,Missile,None,None,41.4950802280498,7952
7953,White Headband,5,Russet,None,Banana,None,Yellow Force,None,None,42.71328724267608,7953
7954,Golden Musketeer,5,Fries,Folding Stool,None,None,None,None,None,20.38182010874595,7954
7955,Black Emo,5,Russet,Memory Pen,None,None,Blue Force,None,None,30.757577481088394,7955
7956,Party,5,Green,Bo'oh'o'wa'er,None,None,None,None,None,17.847018985227074,7956
7957,Skull,5,Lava,None,None,None,Moon,None,None,20.44724336328389,7957
7958,Pigsy,5,Russet,Arm Cannon,None,None,None,None,None,16.257995330533056,7958
7959,Purple Emo,5,Russet,None,None,None,None,None,None,3.0227569636115934,7959
7960,None,5,Hash Brown,Lollipop,None,None,Sun,None,None,31.93230420575091,7960
7961,Helmet,5,Russet,None,None,None,Ticket,None,None,17.947927628991884,7961
7962,Pigsy,5,Green,Machete,None,None,None,None,None,17.784329116683796,7962
7963,Beret,5,Green,None,None,None,Missile,None,None,19.081731075896137,7963
7964,Crown,5,Russet,None,None,None,Blood,None,None,17.82801032915057,7964
7965,Fez,5,Russet,Notebook,None,None,None,None,None,16.238913066594225,7965
7966,Blue Punk,5,Purple,Black Sword,None,None,Gas,None,None,32.60815405899168,7966
7967,Brown Pirate,5,Red,None,None,None,None,None,None,4.178445877519579,7967
7968,Sailor,5,Russet,None,None,None,Lightning,None,None,17.40281198356379,7968
7969,Your Future,5,Red,None,None,None,Brick,None,None,18.73015619834523,7969
7970,Beanie,5,Green,None,None,None,Potato,None,None,19.179860251891522,7970
7971,Purple Bandana,5,Purple,Green Light Sword,None,None,None,None,None,17.956047949336256,7971
7972,Steve,5,Chip,None,None,None,Yellow Force,None,None,20.419998527325276,7972
7973,Tripitaka,5,Green,Whip,None,None,None,None,None,17.917887784745794,7973
7974,Beret,5,Green,Arm Cannon,None,None,None,None,None,17.71346413510941,7974
7975,Sailor,5,Russet,Serpent Spear,None,None,None,None,None,15.963624162409653,7975
7976,Robin Hood,5,Zombie,None,None,None,Blood,None,None,21.49659253954852,7976
7977,Sailor,5,Aqua,Spiked Club,None,None,None,None,None,17.86880083859758,7977
7978,Black Balaclava,5,Chip,None,None,None,Blue Force,None,None,20.640772949939038,7978
7979,Glasses,5,Purple,Guitar,None,None,None,None,None,17.947876380610484,7979
7980,Trucker,5,Rotten,Shotgun,Diamond,None,None,None,None,45.86374319437377,7980
7981,Pink Balaclava,5,Lava,None,None,None,None,None,None,5.742991362436194,7981
7982,Your Future,5,Red,Handbag,None,None,None,None,None,17.44907638154919,7982
7983,None,5,Pink,Sakura,Peach,None,None,None,None,40.66924133910937,7983
7984,Sheriff,5,Purple,None,None,Clogs,None,None,None,27.636907022590375,7984
7985,Purple Emo,5,Rotten,None,Diamond,School,Sound,None,None,70.64029419054405,7985
7986,Sheriff,5,Red,None,None,None,Flower,None,None,18.523011418596695,7986
7987,Reindeer,5,Rainbow,None,None,None,Poop,None,None,21.311271602757195,7987
7988,Black Balaclava,5,Green,None,None,Chucks,Blue Force,None,None,41.969324349905634,7988
7989,Dreads,5,Lava,Long Cat,None,None,None,None,None,19.095332103560356,7989
7990,Afro,5,Lava,Parrot,None,None,None,None,None,18.939971133221622,7990
7991,Purple Emo,5,Purple,Folding Chair,None,None,None,None,None,18.06507882250831,7991
7992,None,5,Pink,Cricket,None,None,None,None,None,15.102404025560418,7992
7993,Fez,5,Hash Brown,None,None,None,None,None,None,6.623394099115842,7993
7994,Wizard,5,Russet,Magic Wand,None,None,None,None,None,16.124443752230714,7994
7995,Flower,5,Russet,None,None,Basketball,None,None,None,25.824445075990234,7995
7996,Red Cap,5,Purple,Killing 3000,None,None,None,None,None,17.96968086492389,7996
7997,None,5,Pink,Blue Light Sword,None,None,None,None,None,15.121484653047334,7997
7998,Sheriff,5,Pink,None,None,None,Ticket,None,None,19.46606312280211,7998
7999,White Cap,5,Red,None,None,None,None,None,None,4.080321881797666,7999
8000,None,5,Prototype,None,None,None,None,None,None,4.592853773274569,8000
8001,Halo,5,Pink,None,None,None,Poop,None,None,19.30524871325452,8001
8002,Pink Bob,5,Russet,Golden Cleaver,None,None,Wind,None,None,31.226356437472823,8002
8003,None,5,Russet,Life Donut,Banana,None,None,None,None,38.82692384712145,8003
8004,Skull,5,Red,Scythe,None,None,None,None,None,17.370035194988027,8004
8005,Skipper,5,Chip,Parrot,None,None,None,None,None,19.335191786898402,8005
8006,Fez,5,Purple,None,None,Chucks,None,None,None,27.42430825949957,8006
8007,Bishop,5,Lava,Pipe,None,None,None,None,None,19.149842495301538,8007
8008,Beanie,5,Purple,None,None,None,Wind,None,None,19.04358372565364,8008
8009,Your Future,5,Green,Golden Torch,None,None,Wood,None,None,32.51548568366867,8009
8010,None,5,Lava,Microphone,None,None,None,None,None,16.13542233567656,8010
8011,Skull,5,Hash Brown,Pan,None,None,Flower,None,None,34.29791132095479,8011
8012,Afro,5,Red,Red Light Sword,None,None,None,None,None,17.435445102413468,8012
8013,Fedora,5,Hash Brown,None,None,None,Brick,None,None,21.39301292512093,8013
8014,Skipper,5,Chip,None,None,Chucks,None,None,None,28.96965477994568,8014
8015,Tam,5,Red,None,None,None,Earth,None,None,19.002718792023238,8015
8016,White Cap,5,Green,Heart,None,None,None,None,None,17.75434761069971,8016
8017,Helmet,5,Red,None,None,None,Wood,None,None,18.970010429887356,8017
8018,Karen,5,Green,None,None,None,Potato,None,None,19.444246096570286,8018
8019,Steve,5,Russet,None,None,None,Blue Force,None,None,17.35374494116035,8019
8020,Egg,5,Zombie,None,None,None,Fire,None,None,21.452985480831195,8020
8021,Gat,5,Green,None,None,None,Water,None,None,19.057203553677628,8021
8022,Robin Hood,5,Red,Cold Wallet,None,None,None,None,None,17.25555879146959,8022
8023,Cowboy,5,Aqua,None,None,None,Blue Force,None,None,19.168954465913263,8023
8024,Spiky,5,Red,Wobbly Sausage,None,Socks & Sandals,None,None,None,40.80022282260132,8024
8025,Brown Topper,5,Lava,Coffee,None,None,None,None,None,18.86365216679315,8025
8026,Scar,5,Red,Blue Light Sword,None,None,Blue Force,None,None,31.973132884119014,8026
8027,Skull,5,Aqua,Pirate Gun,None,None,None,None,None,17.953305552364043,8027
8028,Brown Topper,5,Rotten,None,Diamond,None,None,None,None,32.38732865081089,8028
8029,Sailor,5,Red,None,None,Geta,Missile,None,None,41.77857260248993,8029
8030,Party,5,Pink,None,None,None,Poop,None,None,19.35430539384109,8030
8031,Green Punk,5,Rotten,None,None,None,Gas,None,None,21.815504862252695,8031
8032,Rocker,5,Robot,None,None,None,Plasma,None,None,22.16437578901985,8032
8033,Skull,5,Zombie,None,None,None,None,None,None,6.609776726283742,8033
