,Location,Underground,Region,Size,Rarity score,Token Id
8109,"Volcanic(332, 56)",Strange Artifact,Volcanic,Standard,31.476972344281144,8110
8110,"Jungle(4, -60)",Secret Passage,Jungle,Standard,8.975822578881333,8111
8111,"Volcanic(36, 196)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8112
8112,"Volcanic(-168, -44)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8113
8113,"Jungle(124, -244)",Weird Rocks,Jungle,Standard,0.0,8114
8114,"Volcanic(-168, -64)",Weird Rocks,Volcanic,Standard,13.480610179815777,8115
8115,"Volcanic(220, 92)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8116
8116,"Moon(-36, -116)",Mystic Symbol,Moon,Standard,40.430247112675985,8117
8117,"Dystopia(-284, 40)",Secret Passage,Dystopia,Standard,15.71607374179758,8118
8118,"Dystopia(-56, 228)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8119
8119,"Dystopia(124, -100)",Weird Rocks,Dystopia,Standard,6.740306213490801,8120
8120,"Moon(100, 120)",Strange Artifact,Moon,Standard,44.95736681438449,8121
8121,"Jungle(204, -16)",Mystic Symbol,Jungle,Standard,13.469350317737788,8122
8122,"Dystopia(-20, -172)",Weird Rocks,Dystopia,Standard,6.740306213490801,8123
8123,"Dystopia(-68, 224)",Strange Artifact,Dystopia,Standard,24.736773985521857,8124
8124,"Volcanic(128, -224)",Weird Rocks,Volcanic,Standard,13.480610179815777,8125
8125,"Jungle(-52, 28)",Secret Passage,Jungle,Standard,8.975822578881333,8126
8126,"Dystopia(-332, -160)",Weird Rocks,Dystopia,Standard,6.740306213490801,8127
8127,"Volcanic(-164, -24)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8128
8128,"Dystopia(340, 0)",Weird Rocks,Dystopia,Standard,6.740306213490801,8129
8129,"Volcanic(-60, 76)",Secret Passage,Volcanic,Standard,22.456323780632093,8130
8130,"Jungle(208, -12)",Weird Rocks,Jungle,Standard,0.0,8131
8131,"Frozen(148, -16)",Secret Passage,Frozen,Standard,29.196576066383027,8132
8132,"Dystopia(-268, 44)",Secret Passage,Dystopia,Standard,15.71607374179758,8133
8133,"Frozen(-252, -4)",Weird Rocks,Frozen,Standard,20.22091526947426,8134
8134,"Dystopia(-344, -88)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8135
8135,"Volcanic(172, -68)",Secret Passage,Volcanic,Standard,22.456323780632093,8136
8136,"Dystopia(-76, 224)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8137
8137,"Dystopia(144, -120)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8138
8138,"Volcanic(168, -52)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8139
8139,"Dystopia(144, -100)",Secret Passage,Dystopia,Standard,15.71607374179758,8140
8140,"Frozen(244, 64)",Weird Rocks,Frozen,Standard,20.22091526947426,8141
8141,"Jungle(-56, 192)",Weird Rocks,Jungle,Standard,0.0,8142
8142,"Dystopia(-340, -156)",Secret Passage,Dystopia,Standard,15.71607374179758,8143
8143,"Jungle(-264, 116)",Weird Rocks,Jungle,Standard,0.0,8144
8144,"Dystopia(152, -120)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8145
8145,"Jungle(-40, 212)",Strange Artifact,Jungle,Standard,17.99657675059489,8146
8146,"Dystopia(224, 80)",Strange Artifact,Dystopia,Standard,24.736773985521857,8147
8147,"Dystopia(344, 208)",Weird Rocks,Dystopia,Standard,6.740306213490801,8148
8148,"Dystopia(-72, 228)",Strange Artifact,Dystopia,Standard,24.736773985521857,8149
8149,"Dystopia(164, 124)",Strange Artifact,Dystopia,Standard,24.736773985521857,8150
8150,"Jungle(212, -128)",Weird Rocks,Jungle,Standard,0.0,8151
8151,"Volcanic(88, 200)",Weird Rocks,Volcanic,Standard,13.480610179815777,8152
8152,"Dystopia(100, -112)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8153
8153,"Jungle(-224, 24)",Weird Rocks,Jungle,Standard,0.0,8154
8154,"Moon(-100, 140)",Mystic Symbol,Moon,Standard,40.430247112675985,8155
8155,"Frozen(-176, -28)",Weird Rocks,Frozen,Standard,20.22091526947426,8156
8156,"Volcanic(-144, 216)",Strange Artifact,Volcanic,Standard,31.476972344281144,8157
8157,"Jungle(-228, -212)",Secret Passage,Jungle,Standard,8.975822578881333,8158
8158,"Moon(-92, -64)",Mystic Symbol,Moon,Standard,40.430247112675985,8159
8159,"Dystopia(-208, -124)",Strange Artifact,Dystopia,Standard,24.736773985521857,8160
8160,"Volcanic(-4, 52)",Weird Rocks,Volcanic,Standard,13.480610179815777,8161
8161,"Jungle(-40, 204)",Strange Artifact,Jungle,Standard,17.99657675059489,8162
8162,"Dystopia(-208, -48)",Weird Rocks,Dystopia,Standard,6.740306213490801,8163
8163,"Jungle(212, -12)",Secret Passage,Jungle,Standard,8.975822578881333,8164
8164,"Jungle(236, 176)",Strange Artifact,Jungle,Standard,17.99657675059489,8165
8165,"Dystopia(-348, -76)",Weird Rocks,Dystopia,Standard,6.740306213490801,8166
8166,"Moon(84, -48)",Weird Rocks,Moon,Standard,26.961219235300423,8167
8167,"Jungle(-200, -248)",Mystic Symbol,Jungle,Standard,13.469350317737788,8168
8168,"Jungle(24, -52)",Secret Passage,Jungle,Standard,8.975822578881333,8169
8169,"Frozen(80, -180)",Weird Rocks,Frozen,Standard,20.22091526947426,8170
8170,"Volcanic(64, -192)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8171
8171,"Jungle(-144, -12)",Weird Rocks,Jungle,Standard,0.0,8172
8172,"Jungle(-220, 40)",Weird Rocks,Jungle,Standard,0.0,8173
8173,"Jungle(16, -220)",Mystic Symbol,Jungle,Standard,13.469350317737788,8174
8174,"Moon(68, -36)",Mystic Symbol,Moon,Standard,40.430247112675985,8175
8175,"Jungle(208, -112)",Secret Passage,Jungle,Standard,8.975822578881333,8176
8176,"Dystopia(124, -108)",Secret Passage,Dystopia,Standard,15.71607374179758,8177
8177,"Jungle(232, -124)",Weird Rocks,Jungle,Standard,0.0,8178
8178,"Volcanic(216, 80)",Weird Rocks,Volcanic,Standard,13.480610179815777,8179
8179,"Jungle(-260, 92)",Strange Artifact,Jungle,Standard,17.99657675059489,8180
8180,"Dystopia(-356, -48)",Secret Passage,Dystopia,Standard,15.71607374179758,8181
8181,"Jungle(-460, -76)",Mystic Symbol,Jungle,Standard,13.469350317737788,8182
8182,"Jungle(0, -52)",Strange Artifact,Jungle,Standard,17.99657675059489,8183
8183,"Jungle(-268, 96)",Weird Rocks,Jungle,Standard,0.0,8184
8184,"Volcanic(212, -160)",Weird Rocks,Volcanic,Standard,13.480610179815777,8185
8185,"Frozen(44, -220)",Strange Artifact,Frozen,Standard,38.2171684556252,8186
8186,"Dystopia(88, 216)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8187
8187,"Dystopia(76, 152)",Secret Passage,Dystopia,Standard,15.71607374179758,8188
8188,"Volcanic(-12, 52)",Secret Passage,Volcanic,Standard,22.456323780632093,8189
8189,"Dystopia(-260, -124)",Secret Passage,Dystopia,Standard,15.71607374179758,8190
8190,"Dystopia(132, 44)",Secret Passage,Dystopia,Standard,15.71607374179758,8191
8191,"Jungle(84, 12)",Strange Artifact,Jungle,Standard,17.99657675059489,8192
8192,"Frozen(-164, -32)",Secret Passage,Frozen,Standard,29.196576066383027,8193
8193,"Jungle(288, -168)",Weird Rocks,Jungle,Standard,0.0,8194
8194,"Frozen(72, -180)",Weird Rocks,Frozen,Standard,20.22091526947426,8195
8195,"Jungle(-236, -208)",Mystic Symbol,Jungle,Standard,13.469350317737788,8196
8196,"Volcanic(-120, 216)",Weird Rocks,Volcanic,Standard,13.480610179815777,8197
8197,"Dystopia(340, 20)",Secret Passage,Dystopia,Standard,15.71607374179758,8198
8198,"Volcanic(328, 28)",Secret Passage,Volcanic,Standard,22.456323780632093,8199
8199,"Dystopia(292, 144)",Secret Passage,Dystopia,Standard,15.71607374179758,8200
8200,"Jungle(208, -16)",Weird Rocks,Jungle,Standard,0.0,8201
8201,"Jungle(-144, -40)",Strange Artifact,Jungle,Standard,17.99657675059489,8202
8202,"Dystopia(340, 12)",Weird Rocks,Dystopia,Standard,6.740306212991985,8203
8203,"Volcanic(-168, -28)",Strange Artifact,Volcanic,Standard,31.476972344281144,8204
8204,"Dystopia(300, 124)",Secret Passage,Dystopia,Standard,15.71607374179758,8205
8205,"Jungle(16, -64)",Mystic Symbol,Jungle,Standard,13.469350317737788,8206
8206,"Volcanic(-144, 132)",Secret Passage,Volcanic,Standard,22.456323780632093,8207
8207,"Dystopia(64, 148)",Secret Passage,Dystopia,Standard,15.71607374179758,8208
8208,"Dystopia(112, 240)",Weird Rocks,Dystopia,Standard,6.740306212991985,8209
8209,"Frozen(132, -192)",Secret Passage,Frozen,Standard,29.196576066383027,8210
8210,"Dystopia(-256, 44)",Weird Rocks,Dystopia,Standard,6.740306212991985,8211
8211,"Jungle(428, -156)",Strange Artifact,Jungle,Standard,17.99657675059489,8212
8212,"Jungle(-76, -196)",Weird Rocks,Jungle,Standard,0.0,8213
8213,"Dystopia(144, -108)",Weird Rocks,Dystopia,Standard,6.740306212991985,8214
8214,"Dystopia(-32, -172)",Secret Passage,Dystopia,Standard,15.71607374179758,8215
8215,"Volcanic(96, -220)",Secret Passage,Volcanic,Standard,22.456323780632093,8216
8216,"Dystopia(-268, 36)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8217
8217,"Dystopia(292, 96)",Weird Rocks,Dystopia,Standard,6.740306212991985,8218
8218,"Dystopia(-96, 260)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8219
8219,"Frozen(32, -164)",Weird Rocks,Frozen,Standard,20.22091526947426,8220
8220,"Frozen(92, -180)",Mystic Symbol,Frozen,Standard,33.69002291375438,8221
8221,"Dystopia(68, 208)",Secret Passage,Dystopia,Standard,15.71607374179758,8222
8222,"Jungle(88, 0)",Weird Rocks,Jungle,Standard,0.0,8223
8223,"Jungle(-288, -52)",Weird Rocks,Jungle,Standard,0.0,8224
8224,"Dystopia(48, 0)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8225
8225,"Jungle(24, -64)",Secret Passage,Jungle,Standard,8.975822578881333,8226
8226,"Frozen(196, -60)",Weird Rocks,Frozen,Standard,20.22091526947426,8227
8227,"Jungle(-184, -248)",Weird Rocks,Jungle,Standard,0.0,8228
8228,"Jungle(-256, 88)",Weird Rocks,Jungle,Standard,0.0,8229
8229,"Dystopia(36, 4)",Secret Passage,Dystopia,Standard,15.71607374179758,8230
8230,"Volcanic(-8, 56)",Strange Artifact,Volcanic,Standard,31.476972344281144,8231
8231,"Dystopia(348, -124)",Weird Rocks,Dystopia,Standard,6.740306212991985,8232
8232,"Jungle(56, -56)",Weird Rocks,Jungle,Standard,0.0,8233
8233,"Jungle(336, 52)",Secret Passage,Jungle,Standard,8.975822578881333,8234
8234,"Dystopia(276, 120)",Strange Artifact,Dystopia,Standard,24.736773985521857,8235
8235,"Frozen(32, -116)",Mystic Symbol,Frozen,Standard,33.69002291375438,8236
8236,"Jungle(296, -172)",Mystic Symbol,Jungle,Standard,13.469350317737788,8237
8237,"Jungle(192, -164)",Mystic Symbol,Jungle,Standard,13.469350317737788,8238
8238,"Dystopia(-92, -108)",Secret Passage,Dystopia,Standard,15.71607374179758,8239
8239,"Jungle(436, -172)",Mystic Symbol,Jungle,Standard,13.469350317737788,8240
8240,"Jungle(16, 96)",Weird Rocks,Jungle,Standard,0.0,8241
8241,"Frozen(316, 76)",Mystic Symbol,Frozen,Standard,33.69002291375438,8242
8242,"Volcanic(-64, -36)",Secret Passage,Volcanic,Standard,22.456323780632093,8243
8243,"Jungle(216, -108)",Secret Passage,Jungle,Standard,8.975822578881333,8244
8244,"Volcanic(196, 120)",Secret Passage,Volcanic,Standard,22.456323780632093,8245
8245,"Frozen(112, -124)",Weird Rocks,Frozen,Standard,20.22091526947426,8246
8246,"Jungle(232, 160)",Secret Passage,Jungle,Standard,8.975822578881333,8247
8247,"Dystopia(-96, -104)",Weird Rocks,Dystopia,Standard,6.740306212991985,8248
8248,"Moon(-116, -104)",Weird Rocks,Moon,Standard,26.961219235300423,8249
8249,"Frozen(28, -176)",Weird Rocks,Frozen,Standard,20.22091526947426,8250
8250,"Frozen(116, -84)",Weird Rocks,Frozen,Standard,20.22091526947426,8251
8251,"Frozen(-44, -8)",Weird Rocks,Frozen,Standard,20.22091526947426,8252
8252,"Moon(40, 108)",Secret Passage,Moon,Standard,35.93682722880045,8253
8253,"Volcanic(168, -100)",Secret Passage,Volcanic,Standard,22.456323780632093,8254
8254,"Dystopia(-268, -124)",Weird Rocks,Dystopia,Standard,6.740306212991985,8255
8255,"Volcanic(72, 196)",Secret Passage,Volcanic,Standard,22.456323780632093,8256
8256,"Dystopia(-264, -120)",Weird Rocks,Dystopia,Standard,6.740306212991985,8257
8257,"Jungle(-264, 104)",Weird Rocks,Jungle,Standard,0.0,8258
8258,"Volcanic(308, 52)",Weird Rocks,Volcanic,Standard,13.480610179815777,8259
8259,"Jungle(124, -256)",Secret Passage,Jungle,Standard,8.975822578881333,8260
8260,"Jungle(200, -124)",Secret Passage,Jungle,Standard,8.975822578881333,8261
8261,"Volcanic(-64, -28)",Secret Passage,Volcanic,Standard,22.456323780632093,8262
8262,"Jungle(316, 52)",Secret Passage,Jungle,Standard,8.975822578881333,8263
8263,"Volcanic(-136, 140)",Secret Passage,Volcanic,Standard,22.456323780632093,8264
8264,"Jungle(-48, -280)",Weird Rocks,Jungle,Standard,0.0,8265
8265,"Jungle(336, 44)",Weird Rocks,Jungle,Standard,0.0,8266
8266,"Volcanic(-48, 84)",Secret Passage,Volcanic,Standard,22.456323780632093,8267
8267,"Frozen(84, -192)",Mystic Symbol,Frozen,Standard,33.69002291375438,8268
8268,"Frozen(32, -124)",Strange Artifact,Frozen,Standard,38.217168456124014,8269
8269,"Moon(100, 116)",Weird Rocks,Moon,Standard,26.961219235300423,8270
8270,"Jungle(196, -128)",Weird Rocks,Jungle,Standard,0.0,8271
8271,"Moon(-48, -124)",Mystic Symbol,Moon,Standard,40.430247112675985,8272
8272,"Dystopia(-20, -164)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8273
8273,"Dystopia(-68, 228)",Weird Rocks,Dystopia,Standard,6.740306212991985,8274
8274,"Jungle(312, 48)",Weird Rocks,Jungle,Standard,0.0,8275
8275,"Dystopia(-88, 224)",Weird Rocks,Dystopia,Standard,6.740306212991985,8276
8276,"Moon(-40, 60)",Strange Artifact,Moon,Standard,44.95736681438449,8277
8277,"Jungle(-452, -64)",Mystic Symbol,Jungle,Standard,13.469350317737788,8278
8278,"Volcanic(52, 204)",Strange Artifact,Volcanic,Standard,31.476972344281144,8279
8279,"Jungle(200, -16)",Weird Rocks,Jungle,Standard,0.0,8280
8280,"Jungle(12, -176)",Secret Passage,Jungle,Standard,8.975822578881333,8281
8281,"Dystopia(172, 108)",Weird Rocks,Dystopia,Standard,6.740306212991985,8282
8282,"Jungle(28, -224)",Mystic Symbol,Jungle,Standard,13.469350317737788,8283
8283,"Frozen(112, -120)",Strange Artifact,Frozen,Standard,38.217168456124014,8284
8284,"Moon(40, 112)",Weird Rocks,Moon,Standard,26.961219235300423,8285
8285,"Dystopia(8, -96)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8286
8286,"Dystopia(340, 208)",Weird Rocks,Dystopia,Standard,6.740306212991985,8287
8287,"Frozen(-40, -24)",Strange Artifact,Frozen,Standard,38.217168456124014,8288
8288,"Jungle(-48, -208)",Mystic Symbol,Jungle,Standard,13.469350317737788,8289
8289,"Jungle(328, 68)",Secret Passage,Jungle,Standard,8.975822578881333,8290
8290,"Dystopia(-352, -88)",Secret Passage,Dystopia,Standard,15.71607374179758,8291
8291,"Jungle(-548, -36)",Strange Artifact,Jungle,Standard,17.99657675059489,8292
8292,"Dystopia(228, 40)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8293
8293,"Moon(36, 136)",Secret Passage,Moon,Standard,35.93682722880045,8294
8294,"Jungle(228, -124)",Strange Artifact,Jungle,Standard,17.99657675059489,8295
8295,"Volcanic(-56, -40)",Secret Passage,Volcanic,Standard,22.456323780632093,8296
8296,"Dystopia(-196, -40)",Secret Passage,Dystopia,Standard,15.71607374179758,8297
8297,"Volcanic(-64, -24)",Weird Rocks,Volcanic,Standard,13.480610179815777,8298
8298,"Dystopia(-348, -48)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8299
8299,"Jungle(256, 120)",Strange Artifact,Jungle,Standard,17.99657675059489,8300
8300,"Volcanic(-12, 48)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8301
8301,"Frozen(100, -184)",Secret Passage,Frozen,Standard,29.196576066383027,8302
8302,"Dystopia(-348, -156)",Weird Rocks,Dystopia,Standard,6.740306212991985,8303
8303,"Frozen(-136, -16)",Strange Artifact,Frozen,Standard,38.217168456124014,8304
8304,"Dystopia(-348, -40)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8305
8305,"Frozen(144, -12)",Secret Passage,Frozen,Standard,29.196576066383027,8306
8306,"Moon(108, -40)",Strange Artifact,Moon,Standard,44.95736681438449,8307
8307,"Dystopia(236, 44)",Weird Rocks,Dystopia,Standard,6.740306212991985,8308
8308,"Frozen(76, -184)",Weird Rocks,Frozen,Standard,20.22091526947426,8309
8309,"Frozen(112, -100)",Weird Rocks,Frozen,Standard,20.22091526947426,8310
8310,"Frozen(68, -184)",Strange Artifact,Frozen,Standard,38.217168456124014,8311
8311,"Frozen(136, -172)",Secret Passage,Frozen,Standard,29.196576066383027,8312
8312,"Dystopia(-60, 228)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8313
8313,"Jungle(256, 124)",Mystic Symbol,Jungle,Standard,13.469350317737788,8314
8314,"Dystopia(348, -100)",Strange Artifact,Dystopia,Standard,24.736773985521857,8315
8315,"Dystopia(336, -12)",Strange Artifact,Dystopia,Standard,24.736773985521857,8316
8316,"Volcanic(196, -140)",Strange Artifact,Volcanic,Standard,31.476972344281144,8317
8317,"Volcanic(308, 48)",Secret Passage,Volcanic,Standard,22.456323780632093,8318
8318,"Frozen(-128, -12)",Strange Artifact,Frozen,Standard,38.217168456124014,8319
8319,"Dystopia(-340, -72)",Weird Rocks,Dystopia,Standard,6.740306212991985,8320
8320,"Dystopia(-136, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,8321
8321,"Jungle(236, 180)",Weird Rocks,Jungle,Standard,0.0,8322
8322,"Jungle(-452, -68)",Secret Passage,Jungle,Standard,8.975822578881333,8323
8323,"Dystopia(228, 64)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8324
8324,"Dystopia(-200, -36)",Strange Artifact,Dystopia,Standard,24.736773985521857,8325
8325,"Jungle(76, 0)",Mystic Symbol,Jungle,Standard,13.469350317737788,8326
8326,"Jungle(-192, -256)",Weird Rocks,Jungle,Standard,0.0,8327
8327,"Jungle(12, -84)",Mystic Symbol,Jungle,Standard,13.469350317737788,8328
8328,"Dystopia(300, 140)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8329
8329,"Frozen(-20, -64)",Mystic Symbol,Frozen,Standard,33.69002291375438,8330
8330,"Jungle(204, -192)",Secret Passage,Jungle,Standard,8.975822578881333,8331
8331,"Moon(84, -44)",Strange Artifact,Moon,Standard,44.95736681438449,8332
8332,"Dystopia(140, -104)",Strange Artifact,Dystopia,Standard,24.736773985521857,8333
8333,"Frozen(252, 92)",Weird Rocks,Frozen,Standard,20.22091526947426,8334
8334,"Jungle(40, -52)",Weird Rocks,Jungle,Standard,0.0,8335
8335,"Volcanic(-124, 56)",Strange Artifact,Volcanic,Standard,31.476972344281144,8336
8336,"Dystopia(156, -128)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8337
8337,"Dystopia(-260, -104)",Weird Rocks,Dystopia,Standard,6.740306212991985,8338
8338,"Dystopia(288, 152)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8339
8339,"Frozen(24, -116)",Weird Rocks,Frozen,Standard,20.22091526947426,8340
8340,"Frozen(-148, 156)",Secret Passage,Frozen,Standard,29.196576066383027,8341
8341,"Moon(96, 128)",Weird Rocks,Moon,Standard,26.961219235300423,8342
8342,"Jungle(320, 64)",Secret Passage,Jungle,Standard,8.975822578881333,8343
8343,"Jungle(320, 36)",Secret Passage,Jungle,Standard,8.975822578881333,8344
8344,"Jungle(268, 100)",Weird Rocks,Jungle,Standard,0.0,8345
8345,"Dystopia(292, 140)",Secret Passage,Dystopia,Standard,15.71607374179758,8346
8346,"Volcanic(-160, 40)",Secret Passage,Volcanic,Standard,22.456323780632093,8347
8347,"Volcanic(-132, 200)",Weird Rocks,Volcanic,Standard,13.480610179815777,8348
8348,"Dystopia(68, 216)",Weird Rocks,Dystopia,Standard,6.740306212991985,8349
8349,"Dystopia(32, 24)",Weird Rocks,Dystopia,Standard,6.740306212991985,8350
8350,"Volcanic(252, 136)",Weird Rocks,Volcanic,Standard,13.480610179815777,8351
8351,"Volcanic(-148, 44)",Weird Rocks,Volcanic,Standard,13.480610179815777,8352
8352,"Dystopia(-256, -128)",Weird Rocks,Dystopia,Standard,6.740306212991985,8353
8353,"Jungle(256, 100)",Strange Artifact,Jungle,Standard,17.99657675059489,8354
8354,"Volcanic(-164, -64)",Weird Rocks,Volcanic,Standard,13.480610179815777,8355
8355,"Dystopia(336, 8)",Secret Passage,Dystopia,Standard,15.71607374179758,8356
8356,"Frozen(-24, -60)",Weird Rocks,Frozen,Standard,20.22091526947426,8357
8357,"Moon(-188, -48)",Mystic Symbol,Moon,Standard,40.430247112675985,8358
8358,"Frozen(96, -180)",Secret Passage,Frozen,Standard,29.196576066383027,8359
8359,"Jungle(324, 52)",Weird Rocks,Jungle,Standard,0.0,8360
8360,"Jungle(-72, -204)",Weird Rocks,Jungle,Standard,0.0,8361
8361,"Frozen(-32, -52)",Secret Passage,Frozen,Standard,29.196576066383027,8362
8362,"Jungle(-44, 44)",Weird Rocks,Jungle,Standard,0.0,8363
8363,"Dystopia(-60, -192)",Weird Rocks,Dystopia,Standard,6.740306212991985,8364
8364,"Dystopia(36, 28)",Weird Rocks,Dystopia,Standard,6.740306212991985,8365
8365,"Volcanic(208, 84)",Secret Passage,Volcanic,Standard,22.456323780632093,8366
8366,"Dystopia(-348, -72)",Secret Passage,Dystopia,Standard,15.71607374179758,8367
8367,"Moon(-176, -72)",Secret Passage,Moon,Standard,35.93682722880045,8368
8368,"Volcanic(-116, 124)",Weird Rocks,Volcanic,Standard,13.480610179815777,8369
8369,"Frozen(152, -4)",Secret Passage,Frozen,Standard,29.196576066383027,8370
8370,"Jungle(-36, -284)",Weird Rocks,Jungle,Standard,0.0,8371
8371,"Dystopia(284, 140)",Secret Passage,Dystopia,Standard,15.71607374179758,8372
8372,"Dystopia(-140, -108)",Weird Rocks,Dystopia,Standard,6.740306212991985,8373
8373,"Dystopia(80, 148)",Weird Rocks,Dystopia,Standard,6.740306212991985,8374
8374,"Volcanic(192, 100)",Weird Rocks,Volcanic,Standard,13.480610179815777,8375
8375,"Jungle(-252, -220)",Weird Rocks,Jungle,Standard,0.0,8376
8376,"Volcanic(-8, 76)",Weird Rocks,Volcanic,Standard,13.480610179815777,8377
8377,"Jungle(296, -168)",Mystic Symbol,Jungle,Standard,13.469350317737788,8378
8378,"Jungle(-136, -24)",Weird Rocks,Jungle,Standard,0.0,8379
8379,"Dystopia(296, 128)",Strange Artifact,Dystopia,Standard,24.736773985521857,8380
8380,"Volcanic(324, 36)",Weird Rocks,Volcanic,Standard,13.480610179815777,8381
8381,"Frozen(312, 76)",Mystic Symbol,Frozen,Standard,33.69002291375438,8382
8382,"Jungle(244, -244)",Secret Passage,Jungle,Standard,8.975822578881333,8383
8383,"Dystopia(88, 220)",Weird Rocks,Dystopia,Standard,6.740306212991985,8384
8384,"Frozen(40, -116)",Secret Passage,Frozen,Standard,29.196576066383027,8385
8385,"Frozen(40, -220)",Weird Rocks,Frozen,Standard,20.22091526947426,8386
8386,"Jungle(0, 80)",Secret Passage,Jungle,Standard,8.975822578881333,8387
8387,"Jungle(8, 80)",Secret Passage,Jungle,Standard,8.975822578881333,8388
8388,"Jungle(208, -116)",Mystic Symbol,Jungle,Standard,13.469350317737788,8389
8389,"Frozen(112, -192)",Weird Rocks,Frozen,Standard,20.22091526947426,8390
8390,"Jungle(64, -76)",Mystic Symbol,Jungle,Standard,13.469350317737788,8391
8391,"Moon(-52, 48)",Weird Rocks,Moon,Standard,26.961219235300423,8392
8392,"Dystopia(340, -116)",Strange Artifact,Dystopia,Standard,24.736773985521857,8393
8393,"Dystopia(-268, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,8394
8394,"Jungle(-220, 36)",Mystic Symbol,Jungle,Standard,13.469350317737788,8395
8395,"Jungle(152, -8)",Strange Artifact,Jungle,Standard,17.99657675059489,8396
8396,"Moon(-108, 128)",Weird Rocks,Moon,Standard,26.961219235300423,8397
8397,"Volcanic(-152, 40)",Weird Rocks,Volcanic,Standard,13.480610179815777,8398
8398,"Jungle(56, -76)",Secret Passage,Jungle,Standard,8.975822578881333,8399
8399,"Dystopia(272, 152)",Weird Rocks,Dystopia,Standard,6.740306212991985,8400
8400,"Jungle(236, -120)",Strange Artifact,Jungle,Standard,17.99657675059489,8401
8401,"Volcanic(-128, 220)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8402
8402,"Moon(104, -48)",Weird Rocks,Moon,Standard,26.961219235300423,8403
8403,"Frozen(-40, -8)",Weird Rocks,Frozen,Standard,20.22091526947426,8404
8404,"Frozen(116, -12)",Weird Rocks,Frozen,Standard,20.22091526947426,8405
8405,"Dystopia(40, 16)",Weird Rocks,Dystopia,Standard,6.740306212991985,8406
8406,"Dystopia(348, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,8407
8407,"Volcanic(-132, 220)",Strange Artifact,Volcanic,Standard,31.476972344281144,8408
8408,"Volcanic(-84, 220)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8409
8409,"Volcanic(80, -176)",Secret Passage,Volcanic,Standard,22.456323780632093,8410
8410,"Moon(32, -56)",Secret Passage,Moon,Standard,35.93682722880045,8411
8411,"Jungle(344, 64)",Mystic Symbol,Jungle,Standard,13.469350317737788,8412
8412,"Volcanic(192, -148)",Mystic Symbol,Volcanic,Standard,26.949798715331593,8413
8413,"Dystopia(-352, -44)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8414
8414,"Dystopia(-260, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,8415
8415,"Jungle(432, -164)",Mystic Symbol,Jungle,Standard,13.469350317737788,8416
8416,"Volcanic(-40, 68)",Weird Rocks,Volcanic,Standard,13.480610179815777,8417
8417,"Frozen(76, -204)",Mystic Symbol,Frozen,Standard,33.69002291375438,8418
8418,"Dystopia(56, 0)",Weird Rocks,Dystopia,Standard,6.740306212991985,8419
8419,"Dystopia(-200, -124)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8420
8420,"Volcanic(-104, 220)",Weird Rocks,Volcanic,Standard,13.480610179815777,8421
8421,"Dystopia(-368, -140)",Secret Passage,Dystopia,Standard,15.71607374179758,8422
8422,"Frozen(40, -212)",Secret Passage,Frozen,Standard,29.196576066383027,8423
8423,"Dystopia(-244, 32)",Mystic Symbol,Dystopia,Standard,20.209573393076482,8424
8424,"Moon(36, 144)",Strange Artifact,Moon,Standard,44.95736681438449,8425
8425,"Volcanic(-72, 252)",Strange Artifact,Volcanic,Standard,31.476972344281144,8426
8426,"Dystopia(156, -112)",Weird Rocks,Dystopia,Standard,6.740306212991985,8427
8427,"Moon(-36, -120)",Mystic Symbol,Moon,Standard,40.430247112675985,8428
